b,profile_a,profile_NLL,optimizer_success,delta_NLL
-2.4051679790929867,2.5877035605012666,2033314.5166623064,True,28175.14440546441
-2.38850131242632,2.5762945322370268,2034875.7550812499,True,29736.38282440789
-2.3718346457596535,2.5648996634139247,2036484.4786073887,True,31345.106350546703
-2.355167979092987,2.5535190647733716,2038141.1354037914,True,33001.763146949466
-2.3385013124263203,2.5421528478867574,2039846.177914889,True,34706.80565804709
-2.3218346457596537,2.530801125102495,2041600.06289207,True,36460.690635228064
-2.3051679790929867,2.519464009573427,2043403.2514187791,True,38263.87916193716
-2.28850131242632,2.5081416152628955,2045256.2089350882,True,40116.83667824627
-2.2718346457596534,2.4968340396027946,2047159.4052617203,True,42020.03300487832
-2.255167979092987,2.4855414295840843,2049113.3146234867,True,43973.94236664474
-2.23850131242632,2.4742638865284223,2051118.4156721085,True,45979.043415266555
-2.221834645759653,2.4630015276196775,2053175.1915083928,True,48035.81925155083
-2.2051679790929866,2.451754466467926,2055284.1297037262,True,50144.75744688418
-2.18850131242632,2.4405228501901117,2057445.7223208556,True,52306.35006401362
-2.1718346457596533,2.4293067515424216,2059660.4659339169,True,54521.09367707488
-2.1551679790929867,2.418106317005203,2061928.8616476809,True,56789.48939083889
-2.13850131242632,2.406921666992202,2064251.4151159732,True,59112.04285913124
-2.1218346457596535,2.3957529227747063,2066628.6365592342,True,61489.26430239226
-2.105167979092987,2.384600171057693,2069061.0407811815,True,63921.66852433956
-2.0885013124263203,2.373463640916836,2071549.1471845275,True,66409.7749276855
-2.0718346457596537,2.3623433146137782,2074093.4797857222,True,68954.10752888024
-2.0551679790929867,2.351239416551124,2076694.5672286688,True,71555.19497182686
