graph_type,n,sigma,amplitude,repetition,edges,mean_degree,degree_std,degree_cv,trace_L,trace_L2,lambda2,lambda_max,tau_empirical,tau_spectral,tau_relative_error,pfa_empirical,pfa_spectral_at_emp_tau,pfa_spectral_at_spec_tau,pd_mc_emp_tau,pd_spectral_emp_tau,pd_error_emp_tau,pd_mc_spec_tau,pd_spectral_spec_tau,pd_error_spec_tau
star,60,0.35,1.5,3,59,1.9666666666666666,7.425107556272989,3.775478418443893,118.0,3658.0,0.9999999999999986,60.0,55.4032751671428,55.940548071964,0.009697493572362546,0.01,0.010419185090074723,0.010000000000009834,0.0252,0.02830301309911706,-0.00310301309911706,0.0252,0.027780957652972036,-0.002580957652972036
star,60,0.35,1.5,4,59,1.9666666666666666,7.425107556272989,3.775478418443893,118.0,3658.0,0.9999999999999986,60.0,56.82088599910033,55.940548071964,-0.015493210140198499,0.01,0.00935014706449433,0.010000000000009834,0.0275,0.02696876370741323,0.0005312362925867717,0.0283,0.027780957652972036,0.0005190423470279627
star,60,0.35,2.0,0,59,1.9666666666666666,7.425107556272989,3.775478418443893,118.0,3658.0,0.9999999999999986,60.0,58.8608599316428,55.940548071964,-0.04961381575244159,0.01,0.00800529402577782,0.010000000000009834,0.0279,0.027692083684399838,0.00020791631560016302,0.0301,0.030449236611851675,-0.00034923661185167626
star,60,0.35,2.0,1,59,1.9666666666666666,7.425107556272989,3.775478418443893,118.0,3658.0,0.9999999999999986,60.0,55.44685170318906,55.940548071964,0.008903956737124281,0.01,0.01038452528320083,0.010000000000009834,0.0329,0.03098080261691625,0.0019191973830837497,0.0326,0.030449236611851675,0.0021507633881483225
star,60,0.35,2.0,2,59,1.9666666666666666,7.425107556272989,3.775478418443893,118.0,3658.0,0.9999999999999986,60.0,55.28954967858369,55.940548071964,0.011774347904165981,0.01,0.010510199643287477,0.010000000000009834,0.0304,0.031154546664450368,-0.000754546664450368,0.0298,0.030449236611851675,-0.0006492366118516744
star,60,0.35,2.0,3,59,1.9666666666666666,7.425107556272989,3.775478418443893,118.0,3658.0,0.9999999999999986,60.0,55.40689290935521,55.940548071964,0.009631566301359772,0.01,0.010416303109933245,0.010000000000009834,0.0304,0.031024734805418074,-0.0006247348054180743,0.0301,0.030449236611851675,-0.00034923661185167626
star,60,0.35,2.0,4,59,1.9666666666666666,7.425107556272989,3.775478418443893,118.0,3658.0,0.9999999999999986,60.0,55.95548360585092,55.940548071964,-0.0002669181450047947,0.01,0.00998859713580813,0.010000000000009834,0.0319,0.03043347418282304,0.0014665258171769578,0.032,0.030449236611851675,0.0015507633881483261
star,60,0.35,3.0,0,59,1.9666666666666666,7.425107556272989,3.775478418443893,118.0,3658.0,0.9999999999999986,60.0,55.833912167329984,55.940548071964,0.0019098769993841464,0.01,0.010081802083661606,0.010000000000009834,0.0397,0.03783215954178053,0.0018678404582194719,0.0395,0.037659855818810296,0.001840144181189704
star,60,0.35,3.0,1,59,1.9666666666666666,7.425107556272989,3.775478418443893,118.0,3658.0,0.9999999999999986,60.0,58.943836059139315,55.940548071964,-0.05095168872555333,0.01,0.007954984448516111,0.010000000000009834,0.0344,0.03335855036161159,0.0010414496383884114,0.0373,0.037659855818810296,-0.00035985581881029655
star,60,0.35,3.0,2,59,1.9666666666666666,7.425107556272989,3.775478418443893,118.0,3658.0,0.9999999999999986,60.0,56.99223122375969,55.940548071964,-0.01845309666271227,0.01,0.00922877839305003,0.010000000000009834,0.0369,0.03603632755172814,0.00086367244827186,0.0386,0.037659855818810296,0.000940144181189706
star,60,0.35,3.0,3,59,1.9666666666666666,7.425107556272989,3.775478418443893,118.0,3658.0,0.9999999999999986,60.0,57.93218396533274,55.940548071964,-0.034378746959730616,0.01,0.008591097700654082,0.010000000000009834,0.0332,0.03469522439006968,-0.0014952243900696813,0.0358,0.037659855818810296,-0.0018598558188102979
star,60,0.35,3.0,4,59,1.9666666666666666,7.425107556272989,3.775478418443893,118.0,3658.0,0.9999999999999986,60.0,57.431427071989944,55.940548071964,-0.02595928877332499,0.01,0.008924992380506203,0.010000000000009834,0.0357,0.035397302512196686,0.0003026974878033162,0.0376,0.037659855818810296,-5.985581881029489e-05
random_geometric,15,0.15,1.0,0,71,9.466666666666667,2.9181424837652385,0.3082544877216801,142.0,1614.0,2.5481336033536715,14.030972195795545,6.926967427471971,6.9265303556326625,-6.309714083180467e-05,0.01,0.009994615077828783,0.009999999964130257,0.898,0.8913724912565487,0.006627508743451305,0.898,0.8913949559851484,0.006605044014851624
random_geometric,15,0.15,1.0,1,57,7.6,1.9595917942265424,0.25784102555612404,114.0,1038.0,2.2222081930319364,13.15639841407625,5.7072440415119345,5.574368843950791,-0.023281849627362895,0.01,0.008179178601084636,0.009999999994582953,0.9487,0.9461852312955377,0.0025147687044623224,0.9555,0.9533385146479946,0.0021614853520054433
random_geometric,15,0.15,1.0,2,60,8.0,2.160246899469287,0.27003086243366087,120.0,1150.0,2.4593360496981633,14.02666836745603,5.925379632261617,5.86351794712307,-0.01044012181122235,0.01,0.009148067495446222,0.009999999991883335,0.9247,0.9278479732658447,-0.0031479732658447057,0.929,0.931008396069236,-0.0020083960692359737
random_geometric,15,0.15,1.0,3,89,11.866666666666667,1.927577639306795,0.16243631791911192,178.0,2346.0,6.929509215731407,15.00000000000002,8.508794391054487,8.453207266153568,-0.006532902588333685,0.01,0.009433031032228423,0.00999999994989087,0.9729,0.9713021183972138,0.0015978816027861775,0.9742,0.9725373166024293,0.0016626833975706967
random_geometric,15,0.15,1.0,4,82,10.933333333333334,2.0805982045769644,0.19029861627228334,164.0,2022.0,6.387560297595935,14.999999999999993,7.7848933492131,7.836349590940586,0.006609755512281642,0.01,0.010590678955612554,0.009999999973191176,0.973,0.9709494615441565,0.0020505384558434647,0.9717,0.9696360008152282,0.0020639991847718475
random_geometric,15,0.15,1.5,0,71,9.466666666666667,2.825282680055612,0.29844535352700124,142.0,1606.0,2.9529561085427467,14.165688571123614,6.912864959395849,6.923978623929841,0.0016076785239217935,0.01,0.010137330533792788,0.009999999983201113,0.9976,0.9966769139893413,0.0009230860106587135,0.9975,0.9966270109546734,0.000872989045326622
random_geometric,15,0.15,1.5,1,82,10.933333333333334,2.2939534045447005,0.20981281139128358,164.0,2036.0,5.293032602669797,15.00000000000002,7.805154742148158,7.85604636074636,0.0065202574810445686,0.01,0.010580009329780038,0.009999999976170793,1.0,0.9999960296267921,3.970373207873301e-06,1.0,0.9999956288989975,4.3711010024871655e-06
random_geometric,15,0.15,1.5,2,86,11.466666666666667,2.4184476196289406,0.21091112961880296,172.0,2232.0,3.8386457863926786,15.000000000000002,8.143260566865623,8.215244012180552,0.008839634287010914,0.01,0.010800828877208235,0.009999999930999426,0.9985,0.9988360424278344,-0.0003360424278343599,0.9985,0.9987207688258305,-0.00022076882583044188
random_geometric,15,0.15,1.5,3,72,9.6,2.524546163834865,0.2629735587327985,144.0,1622.0,3.491176551314611,15.000000000000002,6.93140997910859,6.982544320902119,0.007377191934635055,0.01,0.010644215700814086,0.00999999998790474,0.9999,0.999954933541558,-5.493354155794439e-05,0.9999,0.9999502019600217,-5.020196002170074e-05
random_geometric,15,0.15,1.5,4,53,7.066666666666666,2.3513589451397863,0.3327394733688377,106.0,938.0,1.7126682212279707,14.014866847725479,5.247360529888746,5.269222331888136,0.004166247368532429,0.01,0.010344123709275399,0.009999999997740039,0.9919,0.991735208620979,0.00016479137902103425,0.9917,0.9914820511022894,0.0002179488977106514
random_geometric,15,0.15,2.0,0,63,8.4,2.524546163834865,0.30054120998034106,126.0,1280.0,2.5150607122326383,14.0300487226403,6.164784376943931,6.178204700014819,0.002176933084809727,0.01,0.01018384384855009,0.00999999999287654,1.0,0.9999999126569405,8.73430594516833e-08,1.0,0.99999990832318,9.167682002431121e-08
random_geometric,15,0.15,2.0,1,68,9.066666666666666,2.594010194445829,0.28610406556387824,136.0,1470.0,3.614955144742342,15.0,6.674212628683684,6.634315081622697,-0.005977865746967571,0.01,0.009503620930015888,0.009999999991553266,1.0,0.9999999988539349,1.1460651316852477e-09,1.0,0.9999999990076618,9.923382116028279e-10
random_geometric,15,0.15,2.0,2,58,7.733333333333333,2.0154955277107964,0.26062442168674094,116.0,1074.0,2.028095742653586,13.13631658308979,5.664992642722593,5.6694336199775925,0.0007839334550071076,0.01,0.010066048843706044,0.009999999993768938,1.0,0.999999999998872,1.127986593019159e-12,1.0,0.9999999999988504,1.1496359419993496e-12
random_geometric,15,0.15,2.0,3,82,10.933333333333334,2.20504472113883,0.2016809196163564,164.0,2030.0,5.264944841765038,15.0,7.863064507152055,7.8450902162669545,-0.0022859142092439434,0.01,0.009801486983705976,0.009999999969592832,1.0,0.9999999999996245,3.7547742692822794e-13,1.0,0.9999999999996454,3.54605234065275e-13
random_geometric,15,0.15,2.0,4,77,10.266666666666667,2.4073960113690385,0.23448662448399724,154.0,1822.0,5.04830678402083,15.000000000000002,7.484388696839079,7.41915590729762,-0.008715847370274735,0.01,0.009267990030161488,0.009999999984644625,1.0,0.9999999999979754,2.0246027077064355e-12,1.0,0.9999999999983723,1.627697976402942e-12
random_geometric,15,0.15,3.0,0,83,11.066666666666666,2.264705033528404,0.2046420211019642,166.0,2080.0,5.270552223984349,15.000000000000002,7.92374836237233,7.937681446343008,0.0017583955640038354,0.01,0.010155044569681027,0.00999999996075418,1.0,0.9999999999783691,2.1630919277981775e-11,1.0,0.9999999999782366,2.1763368884819556e-11
random_geometric,15,0.15,3.0,1,79,10.533333333333333,2.186829262247563,0.20761037299818638,158.0,1894.0,5.793989381255284,15.000000000000012,7.7005972698934215,7.577291170179313,-0.016012537130878295,0.01,0.008676899007730887,0.009999999981059715,1.0,0.9999999999855823,1.441768926468967e-11,1.0,0.9999999999864536,1.3546386234963848e-11
random_geometric,15,0.15,3.0,2,78,10.4,2.3888630489558556,0.2296983700919092,156.0,1864.0,4.562699472688766,15.00000000000001,7.507475770615704,7.501406428930049,-0.000808439730090161,0.01,0.009930008294690706,0.009999999973995088,1.0,0.9999999999866148,1.3385181851788275e-11,1.0,0.9999999999866631,1.333688715021708e-11
random_geometric,15,0.15,3.0,3,67,8.933333333333334,1.9482185594936612,0.2180841671074994,134.0,1388.0,3.3838321530799087,14.114187475387878,6.374357547063238,6.4711879534572185,0.015190614219403438,0.01,0.011365654455077312,0.009999999987474695,1.0,0.9999999999961633,3.836708728499616e-12,1.0,0.9999999999956201,4.379940854448705e-12
random_geometric,15,0.15,3.0,4,73,9.733333333333333,2.9544693074880453,0.3035413672076759,146.0,1698.0,1.747548412836356,14.167204130937966,7.098141672592552,7.10947623719331,0.001596835499145229,0.01,0.010137213621606245,0.009999999963232864,1.0,0.9999999999885155,1.1484480033630007e-11,1.0,0.999999999988413,1.1586953618802909e-11
random_geometric,15,0.25,1.0,0,57,7.6,2.5508168626278653,0.3356337977141928,114.0,1078.0,2.695567605130952,13.121650400420625,15.899613832470642,15.707625107870907,-0.01207505582353518,0.01,0.009042124899482973,0.00999999999761092,0.3579,0.35992250541246346,-0.00202250541246346,0.37,0.37185699150894774,-0.0018569915089477473
random_geometric,15,0.25,1.0,1,72,9.6,2.1228911104120876,0.2211344906679258,144.0,1594.0,3.823312784157082,14.163739260919794,19.39036707958502,19.271119395198447,-0.0061498415113616315,0.01,0.009479347215598122,0.009999999982961416,0.4025,0.40240075235052736,9.924764947266684e-05,0.4097,0.40925567240537897,0.0004443275946210412
random_geometric,15,0.25,1.0,2,64,8.533333333333333,2.4997777679003566,0.29294270717582305,128.0,1314.0,2.9555288663261274,15.000000000000004,17.656247194088586,17.424316257477106,-0.013135913541646152,0.01,0.00894526051415101,0.009999999996605002,0.3663,0.3698220257183339,-0.0035220257183338766,0.3788,0.3836145889102648,-0.004814588910264761
random_geometric,15,0.25,1.0,3,74,9.866666666666667,2.8487814158962,0.2887278462056959,148.0,1730.0,2.8146264371896477,14.108688329382701,19.916335929767968,19.980622126548354,0.0032278124353336147,0.01,0.01027869835373496,0.009999999978488716,0.4018,0.40679087982276335,-0.004990879822763361,0.3986,0.4034142611418928,-0.004814261141892817
random_geometric,15,0.25,1.0,4,65,8.666666666666666,2.7968235951204043,0.32271041482158513,130.0,1374.0,2.4664468015472703,13.230744642867691,17.665856363669548,17.734280217511124,0.003873225980841341,0.01,0.01032984336435716,0.009999999984884267,0.397,0.39572090227177564,0.0012790977282243765,0.3936,0.39185060366994756,0.001749396330052444
random_geometric,15,0.25,1.5,0,57,7.6,1.7813852287849852,0.23439279326118226,114.0,1028.0,1.9434642678489626,13.15743050724808,15.588235624462081,15.42157454952858,-0.01069146495784072,0.01,0.009124814731943265,0.009999999991507413,0.8809,0.8835845922546155,-0.002684592254615481,0.8871,0.8895341312965412,-0.002434131296541242
random_geometric,15,0.25,1.5,1,64,8.533333333333333,3.403266404826725,0.39882028181563184,128.0,1394.0,0.9016884993531104,13.03262055398508,17.350249940725835,17.672946036977233,0.018598930698625935,0.01,0.01164445089338828,0.009999999903742784,0.7906,0.7892018027149112,0.0013981972850887203,0.783,0.7826141654075733,0.0003858345924266926
random_geometric,15,0.25,1.5,2,55,7.333333333333333,1.776388345929897,0.24223477444498598,110.0,964.0,2.4328655493271008,11.623343373605449,15.112939253995044,14.909859374287409,-0.013437484019129638,0.01,0.00890810818954152,0.009999999988579977,0.8675,0.8687145805905702,-0.0012145805905701135,0.8766,0.8763973829822996,0.00020261701770041274
random_geometric,15,0.25,1.5,3,77,10.266666666666667,2.4890872936792623,0.2424435675661619,154.0,1828.0,2.841185938504029,14.139460845099572,20.67580946203443,20.60023195444313,-0.0036553590673233704,0.01,0.009686415085698952,0.009999999962415906,0.8759,0.8767400191788766,-0.0008400191788765499,0.8778,0.8783389737873708,-0.0005389737873707778
random_geometric,15,0.25,1.5,4,73,9.733333333333333,2.2350739485653612,0.22963088512657823,146.0,1642.0,3.956467027656937,14.999999999999995,19.562309382028033,19.559857869417723,-0.00012531815965259276,0.01,0.009989223581760243,0.009999999986452734,0.8937,0.8954734789107194,-0.0017734789107193283,0.8938,0.8955385691738816,-0.001738569173881599
random_geometric,15,0.25,2.0,0,77,10.266666666666667,2.6699979192667715,0.2600647323961141,154.0,1842.0,3.767972101531752,15.000000000000007,20.65089399925479,20.680478342682736,0.0014325938348728657,0.01,0.01012366654406871,0.00999999998248463,0.9854,0.9850500183142538,0.0003499816857462923,0.9852,0.9849192442489187,0.00028075575108121864
random_geometric,15,0.25,2.0,1,65,8.666666666666666,2.1499353995462798,0.2480694691784169,130.0,1326.0,3.5484730937015403,13.21098694277915,17.829489029047487,17.52902136233576,-0.016852287029774583,0.01,0.008635062453592024,0.009999999988045627,0.9923,0.9936194895334991,-0.0013194895334991408,0.9935,0.9944672458415476,-0.0009672458415475038
random_geometric,15,0.25,2.0,2,58,7.733333333333333,2.379542439676633,0.30769945340646115,116.0,1098.0,2.9291016413059348,14.107884668846996,16.098705056699778,15.918903362435037,-0.01116870541024747,0.01,0.009115182691846635,0.009999999999111497,0.9948,0.9948896549631561,-8.965496315604948e-05,0.9952,0.9953738351770792,-0.00017383517707925122
random_geometric,15,0.25,2.0,3,60,8.0,1.7126976771553504,0.2140872096444188,120.0,1124.0,2.3239195928955247,13.118843130423922,16.249359552993283,16.146880137907818,-0.006306674103139508,0.01,0.009471305196738,0.009999999985906782,0.9971,0.9971030690010451,-3.069001045075126e-06,0.9973,0.9972644737863218,3.5526213678194196e-05
random_geometric,15,0.25,2.0,4,73,9.733333333333333,2.434930982366623,0.25016414202396814,146.0,1656.0,2.928803260174951,14.047980588542647,19.160621439857675,19.587960622547225,0.022302991791310334,0.01,0.012062489296824075,0.009999999968335782,0.9854,0.9865121107160323,-0.001112110716032233,0.9838,0.9843869943741088,-0.0005869943741088068
random_geometric,15,0.25,3.0,0,72,9.6,2.4711670657134186,0.25741323601181443,144.0,1618.0,4.312980351991087,15.000000000000002,19.208573774231223,19.38515064351014,0.009192606976151466,0.01,0.010807064986927906,0.009999999989721786,1.0,0.9999999810092232,1.899077683997774e-08,1.0,0.9999999771630408,2.2836959212568786e-08
random_geometric,15,0.25,3.0,1,54,7.2,1.973153144926499,0.2740490479064582,108.0,944.0,1.7944782883029813,11.29639078284883,14.68575043003231,14.709957801645734,0.001648357823371371,0.01,0.010139662776541991,0.009999999984807773,1.0,0.9999981631002629,1.8368997370954432e-06,1.0,0.999998108722779,1.8912772209445095e-06
random_geometric,15,0.25,3.0,2,69,9.2,2.072036035722674,0.22522130823072545,138.0,1472.0,3.261368840865524,14.080774411737318,18.24977104817453,18.506027679792425,0.014041635423340122,0.01,0.011260336430931273,0.00999999998494544,1.0,0.9999999995216038,4.783962115340046e-10,1.0,0.9999999993633996,6.366004390301327e-10
random_geometric,15,0.25,3.0,3,64,8.533333333333333,2.4184476196289406,0.28341183042526646,128.0,1308.0,3.120762797064467,14.116421515101102,17.68458587070028,17.38775973361535,-0.016784455076027962,0.01,0.008661222179566996,0.009999999995299436,1.0,0.999999987057821,1.2942178995167808e-08,1.0,0.9999999908000576,9.199942363480318e-09
random_geometric,15,0.25,3.0,4,78,10.4,2.1847959477565255,0.21007653343812746,156.0,1850.0,4.633074440989397,15.000000000000004,21.24588206063224,20.780069538328576,-0.021924837997985343,0.01,0.0082171196437123,0.010000000194095082,1.0,0.9999999909495522,9.050447835612374e-09,1.0,0.9999999942525408,5.747459175253766e-09
random_geometric,15,0.35,1.0,0,75,10.0,2.2211108331943574,0.22211108331943574,150.0,1724.0,4.646230823353194,14.999999999999991,39.122272095539394,39.3006633570284,0.004559838985153008,0.01,0.010399902122391058,0.0099999999824259,0.1541,0.15062071574600314,0.0034792842539968505,0.1506,0.14751009022764533,0.003089909772354682
random_geometric,15,0.35,1.0,1,58,7.733333333333333,2.2939534045447,0.2966319057600905,116.0,1092.0,2.2655116523181578,14.03597684519176,30.74432481538602,31.074662272113507,0.010744664542516488,0.01,0.010921205782609023,0.009999999996622766,0.1513,0.14554110078841614,0.0057588992115838455,0.1437,0.1388003151610284,0.004899684838971602
random_geometric,15,0.35,1.0,2,54,7.2,2.3151673805580453,0.32155102507750627,108.0,966.0,1.5746666551184958,13.08374018943263,29.39352736158945,29.122310836059487,-0.00922708330284915,0.01,0.009259621289922915,0.009999999995930764,0.1326,0.13255318468744978,4.681531255021354e-05,0.1381,0.13816730320880144,-6.730320880143914e-05
random_geometric,15,0.35,1.0,3,71,9.466666666666667,2.7047283700134392,0.28571074331127877,142.0,1596.0,4.066031107445738,15.000000000000004,37.64649985275454,37.68608914081318,0.0010516060779484748,0.01,0.010089101392551758,0.009999999994267927,0.1458,0.14364146834527677,0.002158531654723239,0.1448,0.14296619109919237,0.001833808900807643
random_geometric,15,0.35,1.0,4,86,11.466666666666667,2.0612833111653743,0.1797630794620966,172.0,2208.0,7.185819185713924,15.000000000000012,43.79830697178608,44.61591568648672,0.01866758720211093,0.01,0.011742799938595339,0.009999999964372785,0.1675,0.16482787798855306,0.0026721220114469535,0.1527,0.1514070219085942,0.0012929780914057998
random_geometric,15,0.35,1.5,0,84,11.2,2.3437861108329265,0.20926661703865418,168.0,2132.0,5.339957559374874,15.000000000000002,43.42938247131824,43.74576972078882,0.007285096666514412,0.01,0.010653545362221184,0.009999999959672212,0.5148,0.5139615858676841,0.00083841413231589,0.5083,0.505776216669186,0.0025237833308139335
random_geometric,15,0.35,1.5,1,76,10.133333333333333,2.7047283700134392,0.2669139838829052,152.0,1802.0,2.7038336510542007,14.193538879009482,40.69424284392379,40.02035570694776,-0.01655976594921825,0.01,0.008643489789259107,0.009999999966929796,0.4766,0.4739071652810817,0.0026928347189183466,0.4953,0.4919837088837957,0.003316291116204295
random_geometric,15,0.35,1.5,2,67,8.933333333333334,2.462158041682585,0.2756147061584983,134.0,1422.0,2.521721151564157,14.038930422042739,35.59596517760702,35.51040963733401,-0.0024035179224985645,0.01,0.009796954583145945,0.009999999984878827,0.4824,0.4755215625524011,0.006878437447598917,0.4847,0.47810337802630654,0.006596621973693484
random_geometric,15,0.35,1.5,3,74,9.866666666666667,2.9634814361190496,0.30035284825530906,148.0,1740.0,2.8280340790000276,14.132220649062617,39.29301336612306,39.19817776971253,-0.002413548574828746,0.01,0.00979469149438994,0.009999999961165462,0.4829,0.48356963947495424,-0.0006696394749542423,0.4854,0.4860569765538025,-0.0006569765538024797
random_geometric,15,0.35,1.5,4,86,11.466666666666667,2.217105219775452,0.19335219939902198,172.0,2218.0,6.989734198078622,15.000000000000009,44.76477127580007,44.69356972288201,-0.0015905711319149207,0.01,0.009861094378815272,0.009999999968786921,0.504,0.5056521217100967,-0.0016521217100966545,0.5057,0.5074964932304705,-0.0017964932304704861
random_geometric,15,0.35,2.0,0,62,8.266666666666667,2.1746008573733455,0.2630565553274208,124.0,1220.0,3.129674636249104,13.258145085727348,32.33157457459258,32.910985739700365,0.017920907742090285,0.01,0.011600879322841984,0.009999999991051112,0.8432,0.8383918854000432,0.004808114599956781,0.8308,0.8263308986855428,0.004469101314457213
random_geometric,15,0.35,2.0,1,68,9.066666666666666,2.885981442921781,0.3183067767928435,136.0,1494.0,0.9483906183942857,14.007641640438466,35.78225015550003,36.23559012306857,0.012669409151141845,0.01,0.011115893160259516,0.00999999996944706,0.8144,0.8189740929983959,-0.00457409299839584,0.8061,0.8119552273065097,-0.005855227306509669
random_geometric,15,0.35,2.0,2,57,7.6,2.4979991993593593,0.3286841051788631,114.0,1074.0,2.4215452637267973,13.179554664969269,30.53249350156269,30.736974668975293,0.006697165673748093,0.01,0.010563111828082727,0.009999999997076292,0.7929,0.7940725134137393,-0.0011725134137392512,0.7885,0.7892375199126488,-0.0007375199126488097
random_geometric,15,0.35,2.0,3,69,9.2,2.1664102412362563,0.23547937404741917,138.0,1478.0,3.732112621998309,15.0,35.76245960662367,36.37192986536715,0.017042179577340826,0.01,0.01152781966709071,0.00999999999352491,0.8658,0.8647874068614193,0.0010125931385807085,0.8556,0.8536831006482919,0.0019168993517081345
random_geometric,15,0.35,2.0,4,68,9.066666666666666,2.322833518691246,0.2561948733850639,136.0,1450.0,3.5186545490277403,14.059495784801834,36.107871516443474,35.93548525202447,-0.004774201778703545,0.01,0.009598765620668304,0.009999999988697883,0.8304,0.8283554731214741,0.002044526878525965,0.8338,0.8316124121552417,0.002187587844758254
random_geometric,15,0.35,3.0,0,77,10.266666666666667,2.264705033528404,0.22058815261640294,154.0,1812.0,5.968368591872585,15.000000000000005,40.13524014383904,40.33237212037747,0.00491169296189424,0.01,0.01043040502010828,0.009999999987500063,0.9991,0.9996298518452318,-0.0005298518452317991,0.9988,0.9996091240681462,-0.0008091240681461498
random_geometric,15,0.35,3.0,1,79,10.533333333333333,2.246973272847029,0.2133202474221863,158.0,1898.0,5.671423221304146,15.000000000000007,40.42529175998428,41.28374507577164,0.021235550280854467,0.01,0.011968684387934747,0.009999999981121943,0.9997,0.9996338109594941,6.618904050592622e-05,0.9995,0.9995379797934766,-3.797979347652802e-05
random_geometric,15,0.35,3.0,2,73,9.733333333333333,2.9769484749021475,0.30585087070912476,146.0,1700.0,2.920883467525506,14.145358417870183,38.66405686677075,38.738270385562515,0.001919444693749846,0.01,0.010164804419358853,0.00999999997039358,0.9781,0.9746637630635736,0.0034362369364263623,0.9777,0.97438577190007,0.0033142280999299834
random_geometric,15,0.35,3.0,3,69,9.2,2.227105745132009,0.2420767114273923,138.0,1482.0,3.7068072012188313,14.064692989624474,35.72723091564574,36.355793362669985,0.017593371524043375,0.01,0.011592380362285992,0.009999999984933727,0.9991,0.9986216552758397,0.0004783447241603067,0.9987,0.9983615532038624,0.00033844679613759254
random_geometric,15,0.35,3.0,4,51,6.8,1.5143755588800731,0.222702288070599,102.0,830.0,1.9187442248469986,11.455524229117987,26.77163965842129,27.112252850616613,0.012722911130629259,0.01,0.011116784155818238,0.009999999989259267,0.999,0.9990778533230119,-7.785332301191161e-05,0.999,0.9989533568754784,4.664312452162811e-05
random_geometric,30,0.15,1.0,0,186,12.4,3.6295086903509866,0.2927023137379828,372.0,5380.0,2.8798408167854332,21.265669466824477,14.686777267288171,14.816619886190479,0.008840783552393443,0.01,0.011033437734152052,0.009999999999972031,0.8611,0.8623054165334982,-0.0012054165334982603,0.8552,0.8553949972448851,-0.00019499724488514225
random_geometric,30,0.15,1.0,1,200,13.333333333333334,4.117712417781935,0.3088284313336451,400.0,6242.0,3.5065788841501755,25.094187786095098,15.737183209842755,15.949022843645274,0.01346108963578851,0.01,0.011599754264380202,0.009999999999970921,0.8567,0.8553161737758731,0.0013838262241269161,0.8474,0.8449279815045879,0.0024720184954121205
random_geometric,30,0.15,1.0,2,206,13.733333333333333,3.7499629627800624,0.2730555555422376,412.0,6492.0,4.325934793962572,22.300767071884703,16.255607019224588,16.3320751663448,0.004704108990195109,0.01,0.010546347685166158,0.00999999999998008,0.8683,0.8703374505289193,-0.002037450528919349,0.8636,0.8667075038505989,-0.0031075038505988806
random_geometric,30,0.15,1.0,3,214,14.266666666666667,4.56021441991005,0.31964119765724647,428.0,7158.0,4.18814904107017,22.57210682940827,16.9675348195628,17.067638051138335,0.005899692126172629,0.01,0.010680653458137068,0.009999999999962483,0.8421,0.843311295355181,-0.0012112953551810524,0.8361,0.8385436934735858,-0.0024436934735858618
random_geometric,30,0.15,1.0,4,235,15.666666666666666,5.393411618714901,0.3442603160881852,470.0,8706.0,4.144673286522388,25.090135765891414,18.670855217879055,18.772038510110384,0.005419317489776115,0.01,0.010623950395182102,0.009999999999922737,0.8232,0.8197363450153328,0.003463654984667275,0.8195,0.8157497528029304,0.0037502471970696227
random_geometric,30,0.15,1.5,0,240,16.0,5.039841267341661,0.3149900792088538,480.0,8922.0,3.950174397283985,26.113483556732152,19.07009443715671,19.080422502501094,0.0005415843837805993,0.01,0.010061609420468631,0.0099999999999566,0.9915,0.9903706710134891,0.001129328986510969,0.9915,0.9903274887912462,0.0011725112087538347
random_geometric,30,0.15,1.5,1,213,14.2,4.853864439804639,0.3418214394228619,426.0,7182.0,3.360165122105275,23.500060869701166,16.79732211905701,17.04559416369858,0.014780453865315783,0.01,0.011758160621300806,0.0099999999999415,0.9926,0.9930041244536886,-0.0004041244536885369,0.9915,0.9919261636094989,-0.0004261636094988752
random_geometric,30,0.15,1.5,2,240,16.0,4.809712396114068,0.30060702475712925,480.0,8854.0,4.7289095617141115,25.30653670949775,19.161296510485286,19.048378079096008,-0.0058930475465210986,0.01,0.009346771231773576,0.00999999999997353,0.9964,0.9960714878861306,0.0003285121138693059,0.9966,0.9963002625849822,0.00029973741501787554
random_geometric,30,0.15,1.5,3,231,15.4,4.751140214025821,0.308515598313365,462.0,8254.0,5.042920116966654,25.19885954366064,18.3696580975152,18.373308538911736,0.00019872124876571637,0.01,0.010022480223607133,0.00999999999997514,0.9986,0.9987982025755968,-0.00019820257559677312,0.9986,0.9987949631896724,-0.00019496318967238135
random_geometric,30,0.15,1.5,4,192,12.8,3.4871191548325386,0.27243118397129207,384.0,5664.0,2.735727770247601,23.202682820584506,15.574989538039176,15.241836777995047,-0.021390239732133495,0.01,0.007790021300925154,0.009999999999978748,0.9991,0.9993693323867487,-0.00026933238674875515,0.9993,0.999537545786606,-0.00023754578660606374
random_geometric,30,0.15,2.0,0,175,11.666666666666666,3.2076297929918423,0.27493969654215794,350.0,4742.0,1.8131931212640522,21.211051509107243,13.788210752419253,13.918152503409758,0.009424119874850676,0.01,0.011108794791143184,0.009999999999968479,1.0,0.99999973480291,2.6519708995476066e-07,1.0,0.9999996670071138,3.3299288615395994e-07
