graph_type,num_sensors,noise,amplitude,num_edges,mean_degree,degree_std,degree_cv,min_degree,max_degree,trace_L,trace_L2,lambda_2,lambda_max,tau,pfa,observed_pd,gesnr_mean,predicted_pd_mean,mean_local_gesnr,median_local_gesnr,predicted_pd_local,residual_mean,residual_local,star_center_observed_pd,star_center_predicted_pd,star_leaf_observed_pd,star_leaf_predicted_pd,repetition
star,60,0.25,2.5,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,29.068800661085227,0.009333333333333334,0.048,2.299290836596032,0.3546213330137634,2.1523700492406586,1.1691309338623892,0.10181900056731763,-0.30662133301376343,-0.05381900056731763,1.0,0.9996998571870892,0.033992897006595635,0.0886081711193352,6
star,60,0.25,2.5,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,27.23599258207878,0.01633333333333333,0.04875,2.299290836596032,0.3546213330137634,2.271036839027691,1.1691309338623892,0.1034134110179362,-0.3058713330137634,-0.0546634110179362,1.0,0.9996998571870893,0.03303684879288437,0.0886081711193352,7
star,60,0.25,2.5,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,27.939107460877484,0.010333333333333333,0.04725,2.299290836596032,0.3546213330137634,2.3049416361097,1.1691309338623892,0.10386895686097009,-0.3073713330137634,-0.056618956860970085,1.0,0.9996998571870895,0.031019577930333078,0.0886081711193352,8
star,60,0.25,2.5,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,27.441108460786314,0.012333333333333333,0.05325,2.299290836596032,0.3546213330137634,2.372751230273719,1.1691309338623892,0.10478004854703783,-0.3013713330137634,-0.051530048547037834,1.0,0.9996998571870899,0.03614151183507254,0.08860817111933518,9
star,60,0.25,2.5,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,27.233576284943013,0.014333333333333333,0.053,2.299290836596032,0.3546213330137634,2.1862748463226676,1.1691309338623892,0.10227454641035152,-0.3016213330137634,-0.049274546410351526,1.0,0.9996998571870892,0.03857868020304569,0.0886081711193352,10
star,60,0.25,2.5,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,26.428165072139514,0.012333333333333333,0.04875,2.299290836596032,0.3546213330137634,2.33884643319171,1.1691309338623892,0.10432450270400398,-0.3058713330137634,-0.05557450270400398,1.0,0.9996998571870896,0.03205291274484864,0.0886081711193352,11
star,60,0.25,2.5,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,25.516629358712372,0.015,0.064,2.299290836596032,0.3546213330137634,2.457513222978742,1.1691309338623892,0.10591891315462253,-0.2906213330137634,-0.041918913154622525,1.0,0.9996998571870895,0.045871559633027525,0.0886081711193352,12
star,60,0.25,2.5,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,26.760971236520064,0.013,0.05475,2.299290836596032,0.3546213330137634,2.372751230273719,1.1691309338623892,0.10478004854703783,-0.2998713330137634,-0.05003004854703783,1.0,0.9996998571870899,0.03766861796894884,0.08860817111933518,13
star,60,0.25,2.5,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,27.560973901937725,0.012666666666666666,0.04675,2.299290836596032,0.3546213330137634,2.3557988317327143,1.1691309338623892,0.10455227562552091,-0.3078713330137634,-0.05780227562552091,1.0,0.9996998571870898,0.029770992366412213,0.0886081711193352,14
star,60,0.25,2.5,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,27.292576545793562,0.014666666666666666,0.05325,2.299290836596032,0.3546213330137634,2.1015128536176446,1.1691309338623892,0.10113568180276682,-0.3013713330137634,-0.04788568180276682,1.0,0.9996998571870892,0.04005069708491762,0.0886081711193352,15
star,60,0.25,2.5,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,28.79720336222368,0.010333333333333333,0.044,2.299290836596032,0.3546213330137634,2.372751230273719,1.1691309338623892,0.10478004854703783,-0.31062133301376343,-0.060780048547037835,1.0,0.9996998571870899,0.026724357342835327,0.08860817111933518,16
star,60,0.25,2.5,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,30.123834757035958,0.007,0.04075,2.299290836596032,0.3546213330137634,2.4236084258967328,1.1691309338623892,0.10546336731158866,-0.3138713330137634,-0.06471336731158867,1.0,0.9996998571870893,0.022669383596535916,0.0886081711193352,17
star,60,0.25,2.5,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,26.16736245704137,0.015333333333333332,0.05575,2.299290836596032,0.3546213330137634,2.3897036288147238,1.1691309338623892,0.10500782146855478,-0.2988713330137634,-0.04925782146855478,1.0,0.9996998571870892,0.03844195519348269,0.08860817111933518,18
star,60,0.25,2.5,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,28.89300244797938,0.007333333333333333,0.04275,2.299290836596032,0.3546213330137634,2.3049416361097,1.1691309338623892,0.10386895686097009,-0.3118713330137634,-0.06111895686097008,1.0,0.9996998571870895,0.026442918891431477,0.0886081711193352,19
star,60,0.35,0.75,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,55.94147320246617,0.011,0.01725,0.10557968127226679,0.00020582326254847913,0.10272545090566905,0.05368458369776278,0.008779270480606876,0.01704417673745152,0.008470729519393125,0.31746031746031744,0.5551377941964735,0.012446024892049785,3.642389841241969e-05,0
star,60,0.35,0.75,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,53.69888345380701,0.013666666666666667,0.0185,0.10557968127226679,0.00020582326254847913,0.10817443615099197,0.05368458369776278,0.009750697878628483,0.01829417673745152,0.008749302121371516,0.4142857142857143,0.5551377941964734,0.011450381679389313,3.6423898412419695e-05,1
star,60,0.35,0.75,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,54.96983047620238,0.009,0.01875,0.10557968127226679,0.00020582326254847913,0.09805489212396369,0.05368458369776278,0.007946618425159783,0.01854417673745152,0.010803381574840216,0.3684210526315789,0.5551377941964731,0.013695155972609688,3.642389841241969e-05,2
star,60,0.35,0.75,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,57.44865350013259,0.01,0.0155,0.10557968127226679,0.00020582326254847913,0.10739600968737442,0.05368458369776278,0.009611922536053967,0.015294176737451521,0.005888077463946033,0.2898550724637681,0.5551377941964734,0.010684304248282879,3.642389841241969e-05,3
star,60,0.35,0.75,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,56.371177490860866,0.009666666666666667,0.01725,0.10557968127226679,0.00020582326254847913,0.10350387736928662,0.05368458369776278,0.00891804582318139,0.01704417673745152,0.008331954176818611,0.25,0.5551377941964731,0.013465447154471545,3.642389841241969e-05,4
star,60,0.35,0.75,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,53.7410118814762,0.010333333333333333,0.015,0.10557968127226679,0.00020582326254847913,0.08871377456055297,0.05368458369776278,0.006281314314265602,0.014794176737451521,0.008718685685734397,0.35555555555555557,0.555137794196473,0.011125158027812896,3.642389841241969e-05,5
star,60,0.35,0.75,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,57.21211998300258,0.007666666666666666,0.014,0.10557968127226679,0.00020582326254847913,0.10661758322375683,0.05368458369776278,0.00947314719347945,0.013794176737451522,0.00452685280652055,0.3088235294117647,0.5551377941964732,0.008901322482197355,3.642389841241969e-05,6
star,60,0.35,0.75,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,57.073253561490155,0.008,0.01475,0.10557968127226679,0.00020582326254847913,0.12218611249610806,0.05368458369776278,0.012248654044969755,0.01454417673745152,0.0025013459550302444,0.3181818181818182,0.5551377941964731,0.007924335378323108,3.6423898412419695e-05,7
star,60,0.35,0.75,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,55.929863528084276,0.009666666666666667,0.01325,0.10557968127226679,0.00020582326254847913,0.10194702444205149,0.05368458369776278,0.00864049513803236,0.013044176737451521,0.00460950486196764,0.3064516129032258,0.5551377941964734,0.008633824276282377,3.642389841241969e-05,8
star,60,0.35,0.75,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,55.07426951338451,0.007666666666666666,0.022,0.10557968127226679,0.00020582326254847913,0.11673712725078514,0.05368458369776278,0.011277226646948147,0.02179417673745152,0.010722773353051851,0.38271604938271603,0.5551377941964732,0.014544526664965552,3.642389841241969e-05,9
star,60,0.35,0.75,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,57.16380650628744,0.008666666666666666,0.01425,0.10557968127226679,0.00020582326254847913,0.10739600968737442,0.05368458369776278,0.009611922536053967,0.014044176737451522,0.0046380774639460335,0.3333333333333333,0.5551377941964734,0.008649198677181379,3.642389841241969e-05,10
star,60,0.35,0.75,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,52.7856324607147,0.012,0.0165,0.10557968127226679,0.00020582326254847913,0.10194702444205149,0.05368458369776278,0.00864049513803236,0.01629417673745152,0.007859504861967641,0.3064516129032258,0.5551377941964734,0.011934992381919756,3.642389841241969e-05,11
star,60,0.35,0.75,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,55.45150439762929,0.01,0.0185,0.10557968127226679,0.00020582326254847913,0.09883331858758126,0.05368458369776278,0.0080853937677343,0.01829417673745152,0.0104146062322657,0.43103448275862066,0.5551377941964732,0.012430238457635717,3.642389841241969e-05,12
star,60,0.35,0.75,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,57.95098212299655,0.01,0.015,0.10557968127226679,0.00020582326254847913,0.10973128907822709,0.05368458369776278,0.010028248563777513,0.014794176737451521,0.004971751436222487,0.375,0.5551377941964731,0.00840122199592668,3.642389841241969e-05,13
star,60,0.35,0.75,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,58.933723926273835,0.009666666666666667,0.01625,0.10557968127226679,0.00020582326254847913,0.10194702444205149,0.05368458369776278,0.00864049513803236,0.01604417673745152,0.007609504861967641,0.3064516129032258,0.5551377941964734,0.011681056373793804,3.642389841241969e-05,14
star,60,0.35,0.75,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,52.91138899011052,0.014,0.01925,0.10557968127226679,0.00020582326254847913,0.10895286261460954,0.05368458369776278,0.009889473221202998,0.01904417673745152,0.009360526778797002,0.4647887323943662,0.5551377941964734,0.0111987783150929,3.642389841241969e-05,15
star,60,0.35,0.75,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,51.65772739011644,0.013,0.0175,0.10557968127226679,0.00020582326254847913,0.09104905395140565,0.05368458369776278,0.006697640341989148,0.01729417673745152,0.010802359658010853,0.3958333333333333,0.5551377941964731,0.012904858299595142,3.642389841241969e-05,16
star,60,0.35,0.75,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,59.68716432599833,0.007666666666666666,0.01425,0.10557968127226679,0.00020582326254847913,0.10895286261460953,0.05368458369776278,0.009889473221202994,0.014044176737451522,0.004360526778797006,0.23943661971830985,0.5551377941964734,0.010180707559175363,3.642389841241969e-05,17
star,60,0.35,0.75,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,52.42691320747714,0.016,0.0215,0.10557968127226679,0.00020582326254847913,0.1058391567601393,0.05368458369776278,0.009334371850904934,0.021294176737451518,0.012165628149095064,0.3880597014925373,0.5551377941964732,0.015255530129672006,3.642389841241969e-05,18
star,60,0.35,0.75,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,55.1713476202945,0.013666666666666667,0.016,0.10557968127226679,0.00020582326254847913,0.1058391567601393,0.05368458369776278,0.009334371850904936,0.01579417673745152,0.006665628149095064,0.3880597014925373,0.5551377941964732,0.00966183574879227,3.642389841241969e-05,19
star,60,0.35,1.25,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,52.55197269654582,0.011,0.02725,0.2932768924229633,0.002809160026352599,0.27021240461207263,0.1491238436048966,0.013716719415688939,0.0244408399736474,0.013533280584311061,0.875,0.9446784451999661,0.015212981744421906,0.000498195925851334,0
star,60,0.35,1.25,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,59.638092622633366,0.007666666666666666,0.02675,0.2932768924229633,0.002809160026352599,0.3069714320606797,0.1491238436048966,0.017729485475103928,0.0239408399736474,0.009020514524896071,0.8356164383561644,0.9446784451999661,0.011713776419658773,0.0004981959258513339,1
star,60,0.35,1.25,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,55.03173706146863,0.01,0.02475,0.2932768924229633,0.002809160026352599,0.30264684059613767,0.1491238436048966,0.01725739535046687,0.021940839973647402,0.007492604649533132,0.8309859154929577,0.9446784451999665,0.010180707559175363,0.000498195925851334,2
star,60,0.35,1.25,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,59.57570389420976,0.006,0.023,0.2932768924229633,0.002809160026352599,0.2831861790056987,0.1491238436048966,0.01513298978960011,0.0201908399736474,0.00786701021039989,0.8870967741935484,0.9446784451999664,0.009395632300660234,0.0004981959258513339,3
star,60,0.35,1.25,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,57.23827237685841,0.006666666666666667,0.02225,0.2932768924229633,0.002809160026352599,0.2875107704702407,0.1491238436048966,0.015605079914237166,0.0194408399736474,0.006644920085762833,0.84375,0.9446784451999661,0.008892276422764227,0.0004981959258513339,4
star,60,0.35,1.25,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,57.77369096272525,0.007666666666666666,0.02525,0.2932768924229633,0.002809160026352599,0.29183536193478266,0.1491238436048966,0.016077170038874225,0.022440839973647403,0.009172829961125777,0.8484848484848485,0.9446784451999662,0.011438739196746314,0.0004981959258513339,5
star,60,0.35,1.25,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,54.740776566741616,0.010666666666666666,0.02625,0.2932768924229633,0.002809160026352599,0.3004845448638666,0.1491238436048966,0.01702135028814834,0.0234408399736474,0.00922864971185166,0.8142857142857143,0.9446784451999664,0.012213740458015267,0.0004981959258513339,6
star,60,0.35,1.25,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,54.6025273624288,0.012,0.024,0.2932768924229633,0.002809160026352599,0.3112960235252217,0.1491238436048966,0.018201575599740984,0.021190839973647402,0.005798424400259017,0.8533333333333334,0.9446784451999661,0.008152866242038216,0.0004981959258513339,7
star,60,0.35,1.25,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,56.45031094358943,0.006,0.02,0.2932768924229633,0.002809160026352599,0.27021240461207263,0.1491238436048966,0.013716719415688937,0.0171908399736474,0.0062832805843110635,0.7857142857142857,0.9446784451999661,0.009127789046653144,0.000498195925851334,8
star,60,0.35,1.25,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,57.37343334130838,0.01,0.02225,0.2932768924229633,0.002809160026352599,0.27886158754115664,0.1491238436048966,0.014660899664963055,0.0194408399736474,0.007589100335036944,0.8333333333333334,0.9446784451999662,0.009898477157360405,0.0004981959258513339,9
star,60,0.35,1.25,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,55.13418993945973,0.009666666666666667,0.0215,0.2932768924229633,0.002809160026352599,0.26805010887980163,0.1491238436048966,0.01348067435337041,0.0186908399736474,0.008019325646629587,0.8363636363636363,0.9446784451999665,0.010139416983523447,0.0004981959258513339,10
star,60,0.35,1.25,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,55.65731210477367,0.009333333333333334,0.022,0.2932768924229633,0.002809160026352599,0.2658878131475307,0.1491238436048966,0.013244629291051881,0.0191908399736474,0.008755370708948117,0.8703703703703703,0.9446784451999664,0.010390268626457172,0.0004981959258513339,11
star,60,0.35,1.25,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,54.46351551392305,0.011666666666666667,0.02375,0.2932768924229633,0.002809160026352599,0.2810238832734277,0.1491238436048966,0.014896944727281583,0.0209408399736474,0.008853055272718418,0.819672131147541,0.9446784451999664,0.011424219345011425,0.0004981959258513339,12
star,60,0.35,1.25,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,53.56280196522825,0.008333333333333333,0.02925,0.2932768924229633,0.002809160026352599,0.2810238832734277,0.1491238436048966,0.014896944727281583,0.026440839973647403,0.014353055272718419,0.8524590163934426,0.9446784451999664,0.0165016501650165,0.0004981959258513339,13
star,60,0.35,1.25,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,54.38508786373213,0.009333333333333334,0.02675,0.2932768924229633,0.002809160026352599,0.3069714320606797,0.1491238436048966,0.017729485475103925,0.0239408399736474,0.009020514524896075,0.821917808219178,0.9446784451999661,0.011968423733129615,0.0004981959258513339,14
star,60,0.35,1.25,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,57.75523972649853,0.007666666666666666,0.01875,0.2932768924229633,0.002809160026352599,0.2572386302184466,0.1491238436048966,0.012300449041777765,0.0159408399736474,0.006449550958222234,0.78,0.9446784451999661,0.009113924050632912,0.0004981959258513339,15
star,60,0.35,1.25,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,56.44026712495807,0.010333333333333333,0.02325,0.2932768924229633,0.002809160026352599,0.2831861790056987,0.1491238436048966,0.01513298978960011,0.0204408399736474,0.00811701021039989,0.7258064516129032,0.9446784451999664,0.01218892839004571,0.0004981959258513339,16
star,60,0.35,1.25,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,54.70879988996546,0.009666666666666667,0.02625,0.2932768924229633,0.002809160026352599,0.3156206149897637,0.1491238436048966,0.01867366572437804,0.0234408399736474,0.00757633427562196,0.7402597402597403,0.9446784451999662,0.012235534030079022,0.000498195925851334,17
star,60,0.35,1.25,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,56.63111486370856,0.010333333333333333,0.02075,0.2932768924229633,0.002809160026352599,0.2788615875411567,0.1491238436048966,0.014660899664963055,0.017940839973647402,0.006089100335036946,0.8,0.9446784451999662,0.008883248730964468,0.0004981959258513339,18
star,60,0.35,1.25,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,56.78989341906778,0.012333333333333333,0.02275,0.2932768924229633,0.002809160026352599,0.3069714320606797,0.1491238436048966,0.017729485475103928,0.0199408399736474,0.005020514524896071,0.7808219178082192,0.9446784451999661,0.008658008658008658,0.0004981959258513339,19
star,60,0.35,1.75,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,54.15933909921459,0.01,0.02925,0.574822709149008,0.015538256956662196,0.5635211101216717,0.29228273346559736,0.018574844107742565,0.013711743043337806,0.010675155892257437,1.0,0.9896559796008882,0.013465447154471545,0.0027849069452523943,0
star,60,0.35,1.75,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,55.43290686324186,0.009666666666666667,0.033,0.574822709149008,0.015538256956662196,0.6270926046504391,0.29228273346559736,0.022275610630201198,0.017461743043337807,0.010724389369798804,0.9873417721518988,0.9896559796008877,0.013771996939556235,0.0027849069452523943,1
star,60,0.35,1.75,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,55.017128589609534,0.009333333333333334,0.03225,0.574822709149008,0.015538256956662196,0.6228545050151881,0.29228273346559736,0.02202889286203729,0.016711743043337807,0.01022110713796271,1.0,0.9896559796008878,0.013003569607343193,0.002784906945252394,2
star,60,0.35,1.75,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,54.90977403129268,0.012,0.034,0.574822709149008,0.015538256956662196,0.6186164053799369,0.29228273346559736,0.02178217509387338,0.018461743043337808,0.012217824906126624,0.987012987012987,0.9896559796008878,0.015294417537598776,0.0027849069452523943,3
star,60,0.35,1.75,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,56.14817843958869,0.009666666666666667,0.02825,0.574822709149008,0.015538256956662196,0.5635211101216717,0.29228273346559736,0.018574844107742565,0.012711743043337805,0.009675155892257436,1.0,0.9896559796008882,0.012449186991869919,0.0027849069452523943,4
star,60,0.35,1.75,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,54.46511779401793,0.012,0.0325,0.574822709149008,0.015538256956662196,0.5974259072036809,0.29228273346559736,0.020548586253053835,0.016961743043337807,0.011951413746946166,0.9861111111111112,0.9896559796008881,0.015020366598778005,0.002784906945252394,5
star,60,0.35,1.75,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,57.03632585378974,0.009666666666666667,0.026,0.574822709149008,0.015538256956662196,0.5126639144986579,0.29228273346559736,0.015614230889775656,0.010461743043337803,0.010385769110224343,0.9807692307692307,0.9896559796008884,0.01342451874366768,0.0027849069452523948,6
star,60,0.35,1.75,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,55.990757413821456,0.012333333333333333,0.0295,0.574822709149008,0.015538256956662196,0.6016640068389322,0.29228273346559736,0.020795304021217747,0.013961743043337803,0.008704695978782252,0.9863013698630136,0.9896559796008881,0.011713776419658773,0.002784906945252394,7
star,60,0.35,1.75,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,55.60131489614122,0.012666666666666666,0.03075,0.574822709149008,0.015538256956662196,0.5550449108511695,0.29228273346559736,0.01808140857141475,0.015211743043337804,0.01266859142858525,0.9838709677419355,0.9896559796008885,0.01574403250380904,0.0027849069452523943,8
star,60,0.35,1.75,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,56.68410005628876,0.008666666666666666,0.02975,0.574822709149008,0.015538256956662196,0.597425907203681,0.29228273346559736,0.020548586253053835,0.014211743043337803,0.009201413746946163,1.0,0.9896559796008881,0.011965376782077392,0.002784906945252394,9
star,60,0.35,1.75,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,54.546973427141936,0.014333333333333333,0.03,0.574822709149008,0.015538256956662196,0.5719973093921741,0.29228273346559736,0.01906827964407038,0.014461743043337803,0.010931720355929618,1.0,0.9896559796008882,0.013726487036095577,0.0027849069452523943,10
star,60,0.35,1.75,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,56.60931349176451,0.007666666666666666,0.03225,0.574822709149008,0.015538256956662196,0.622854505015188,0.29228273346559736,0.02202889286203729,0.016711743043337807,0.01022110713796271,0.9871794871794872,0.9896559796008878,0.013258541560428353,0.002784906945252394,11
star,60,0.35,1.75,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,53.886342328128336,0.010666666666666666,0.03625,0.574822709149008,0.015538256956662196,0.5804735086626764,0.29228273346559736,0.019561715180398204,0.020711743043337803,0.016688284819601794,0.9705882352941176,0.989655979600888,0.020091556459816886,0.0027849069452523943,12
star,60,0.35,1.75,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,57.409776794863895,0.011,0.03,0.574822709149008,0.015538256956662196,0.5889497079331787,0.29228273346559736,0.02005515071672602,0.014461743043337803,0.00994484928327398,0.9857142857142858,0.9896559796008879,0.012977099236641221,0.0027849069452523943,13
star,60,0.35,1.75,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,51.30929607403371,0.013666666666666667,0.0355,0.574822709149008,0.015538256956662196,0.5296163130396625,0.29228273346559736,0.016601101962431294,0.019961743043337803,0.018898898037568702,0.9821428571428571,0.9896559796008882,0.022058823529411766,0.0027849069452523948,14
star,60,0.35,1.75,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,53.30796535503448,0.013333333333333334,0.034,0.574822709149008,0.015538256956662196,0.5465687115806671,0.29228273346559736,0.017587973035086926,0.018461743043337808,0.016412026964913076,1.0,0.9896559796008884,0.019289340101522844,0.0027849069452523948,15
star,60,0.35,1.75,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,55.23942253038827,0.011666666666666667,0.0255,0.574822709149008,0.015538256956662196,0.5253782134044114,0.29228273346559736,0.016354384194267383,0.009961743043337802,0.009145615805732615,0.9818181818181818,0.9896559796008885,0.012167300380228136,0.0027849069452523943,16
star,60,0.35,1.75,59,1.9666666666666666,7.425107556272989,3.775478418443893,1.0,59.0,118.0,3658.0,0.9999999999999981,60.0,55.12069083548142,0.007333333333333333,0.0325,0.574822709149008,0.015538256956662196,0.6313307042856904,0.29228273346559736,0.022522328398365106,0.016961743043337807,0.009977671601634895,1.0,0.9896559796008881,0.012755102040816327,0.002784906945252394,17
