graph_type,num_sensors,noise,amplitude,num_edges_mean,num_edges_ci95,mean_degree_mean,mean_degree_ci95,degree_std_mean,degree_std_ci95,degree_cv_mean,degree_cv_ci95,min_degree_mean,min_degree_ci95,max_degree_mean,max_degree_ci95,trace_L_mean,trace_L_ci95,trace_L2_mean,trace_L2_ci95,lambda_2_mean,lambda_2_ci95,lambda_max_mean,lambda_max_ci95,tau_mean,tau_ci95,pfa_mean,pfa_ci95,observed_pd_mean,observed_pd_ci95,gesnr_mean_mean,gesnr_mean_ci95,predicted_pd_mean_mean,predicted_pd_mean_ci95,mean_local_gesnr_mean,mean_local_gesnr_ci95,median_local_gesnr_mean,median_local_gesnr_ci95,predicted_pd_local_mean,predicted_pd_local_ci95,residual_mean_mean,residual_mean_ci95,residual_local_mean,residual_local_ci95,star_center_observed_pd_mean,star_center_observed_pd_ci95,star_center_predicted_pd_mean,star_center_predicted_pd_ci95,star_leaf_observed_pd_mean,star_leaf_observed_pd_ci95,star_leaf_predicted_pd_mean,star_leaf_predicted_pd_ci95,local_abs_error,old_abs_error
barabasi_albert,60,0.35,2.5,116.0,0.0,3.866666666666666,3.9937372376846002e-16,3.2709294518576657,0.16102587602580348,0.8459300306528444,0.04164462311012159,1.8,0.1798619353545204,19.3,1.6218770152608917,232.0,0.0,1778.7,66.99602081506508,0.6455868734281898,0.023677785529116764,20.607078391802283,1.5561931397858573,49.87070488083196,0.8124283193013788,0.01005,0.0012040109478626425,0.40774999999999995,0.02682627821058261,3.3156748011400667,0.058337213968939164,0.5831749510703734,0.011258787948603386,3.3125972436559983,0.0613111514263906,2.1511554278756884,0.21200429442852725,0.4338975742184613,0.014069789739494864,-0.17542495107037345,0.017289776861999395,-0.026147574218461322,0.01390637594969964,,,,,,,,,0.026147574218461367,0.17542495107037348
erdos_renyi,15,0.15,0.75,30.4,1.8397423160523552,4.053333333333333,0.2452989754736474,1.4716072216994422,0.11661681327120499,0.3647399005641991,0.02526213189001379,1.65,0.25732674293897034,7.05,0.5409891525325574,60.8,3.6794846321047103,345.2,36.885293557759645,0.97064525287952,0.16794351425125517,8.77954385384571,0.5325376826034394,3.1437598572975234,0.17788554452616165,0.009516666666666668,0.001397611822723872,0.5801375,0.016167908377481346,3.8776385830193085,0.03699261517468396,0.6766559484466209,0.00536163157934626,3.8809387596099727,0.03665577992589537,3.783973403464613,0.20178024042062792,0.6191939051828639,0.010689481333451935,-0.09651844844662094,0.01294201502765237,-0.0390564051828639,0.011620532954661845,,,,,,,,,0.03905640518286391,0.09651844844662094
erdos_renyi,15,0.15,1.25,30.6,1.8831896793528398,4.08,0.2510919572470453,1.5677754246895188,0.11941249653511368,0.3856751578151713,0.022856887388434225,1.5,0.2248274191931505,7.35,0.5736404522181577,61.2,3.7663793587056795,353.5,38.647172865894284,0.8861698754807341,0.13151584264195545,9.008850257291293,0.4951627262917739,3.1920070918151024,0.19112836630233088,0.009899999999999999,0.0008333117751597436,0.9585500000000001,0.012272292768243175,10.717834589222642,0.09935100396081381,0.9658154229944447,0.0007900309379084252,10.718940228814912,0.11766676279149131,10.465384797206706,0.462111610213209,0.9250571451655432,0.009215295023270908,-0.007265422994444598,0.011926995847510622,0.03349285483445671,0.004149955473193045,,,,,,,,,0.033492854834456964,0.007265422994444548
erdos_renyi,15,0.15,1.75,29.95,2.1065501355733764,3.9933333333333345,0.2808733514097835,1.575891398178172,0.10984600391236264,0.3999628123097415,0.028187936245573753,1.45,0.3327141969350049,7.0,0.512685396504985,59.9,4.213100271146753,343.1,40.800793996402106,0.8988923075145981,0.17481533173735114,8.831029258909357,0.4081051790014763,3.091416974137385,0.19760600352579633,0.010816666666666665,0.0007456305310868707,0.9968875,0.0014796287718990824,20.873488804230096,0.2635350152380789,0.9936086789623712,0.00020785848038141984,20.89480062068488,0.2329334972784817,20.607284737848556,0.8140367942490739,0.9806777535731198,0.003374550849651024,0.0032788210376286653,0.0014803642579498267,0.016209746426880268,0.0022542584323015356,,,,,,,,,0.016209746426880223,0.0032788210376288873
erdos_renyi,15,0.15,2.5,30.05,1.9312923952083156,4.006666666666666,0.2575056526944421,1.528416674230122,0.13927870440303583,0.3849242466984023,0.03428239150733384,1.55,0.2650676179869264,7.1,0.4905155182909206,60.1,3.8625847904166313,342.3,38.86253637468461,0.9060066293127094,0.17126561443283986,8.847630623971206,0.41199021921252493,3.119236668174982,0.1908103841954406,0.009883333333333334,0.0015206306094158427,1.0,0.0,42.7833229649595,0.5607281491630897,0.9989767478148355,3.620990211143406e-05,42.759476209001036,0.5911028225060175,41.98817087104474,2.4684005121765846,0.9970250528572857,0.0007428530404758129,0.0010232521851645583,3.620990211143406e-05,0.0029749471427143125,0.0007428530404758129,,,,,,,,,0.0029749471427142904,0.0010232521851645249
erdos_renyi,15,0.25,0.75,33.2,1.6062184422458006,4.426666666666668,0.21416245896610672,1.5269080548703284,0.1598202403279469,0.34840374399180524,0.03831854704486743,1.9,0.31475838687041074,7.25,0.5296582810990894,66.4,3.212436884491601,400.6,33.2940183532307,1.1864590010485556,0.21295282324347414,9.136839471488809,0.3881773800365761,9.447752189668275,0.3932719874196008,0.010533333333333332,0.0012087828298849058,0.14416250000000003,0.005874546758552614,1.411898167766385,0.016404357165419096,0.13624198075200247,0.00350965034643182,1.409380565528152,0.018048794373264215,1.4020072552001293,0.06159027803506256,0.15024888157051158,0.0021050717507511553,0.00792051924799755,0.0051998929889768035,-0.006086381570511565,0.005198429726521524,,,,,,,,,0.0060863815705115565,0.007920519247997554
erdos_renyi,15,0.25,1.25,30.6,1.5986478497056256,4.08,0.21315304662741674,1.6033086892579245,0.12033915213003735,0.3951581739312557,0.028780844992686527,1.4,0.26219157319149594,7.2,0.5433200084470913,61.2,3.197295699411251,353.9,31.319322961022674,0.8824449720682376,0.15151345553625584,8.94470384872148,0.4382445934775659,8.778862554816042,0.44766650591828844,0.010516666666666667,0.001301908441728248,0.5757375,0.017732936668289855,3.848580642130846,0.04040405240461291,0.6723790990211078,0.005966292064966656,3.850044231919843,0.03938763319252611,3.8173337877237317,0.23743037529243707,0.6058763811945114,0.012919661473748557,-0.09664159902110794,0.014107902210074125,-0.030138881194511514,0.011478258228613316,,,,,,,,,0.030138881194511358,0.0966415990211078
erdos_renyi,15,0.25,1.75,30.45,1.2105239405011021,4.059999999999999,0.16140319206681358,1.4444510385874925,0.11706875707049591,0.35877624488778215,0.0329163795198833,1.95,0.30079858622288136,6.9,0.5107097228882878,60.9,2.4210478810022042,342.4,22.52514934117208,1.0509013431096004,0.156201711683974,8.800186987014937,0.37154181548966586,8.749473037555429,0.3130623540433441,0.0093,0.0011165170991742752,0.9075875,0.019030059839978377,7.615793087933939,0.08314767803215535,0.921696466900728,0.0020848307556146314,7.6106736994336375,0.08611143248152542,7.392034603886394,0.34021061967544447,0.8708341615544184,0.01322029402556122,-0.014108966900727975,0.017168745404317995,0.03675333844558158,0.007166986457231745,,,,,,,,,0.036753338445581596,0.014108966900728048
erdos_renyi,15,0.25,2.5,30.75,1.7752826313161043,4.1000000000000005,0.23670435084214722,1.5373113059133066,0.12414831189705461,0.3745542128714755,0.02016413580003846,1.45,0.22370045761428853,6.9,0.5488736792646134,61.5,3.5505652626322086,354.4,36.39549704941099,0.9530568673347594,0.16909907232686128,8.758630301576757,0.485348592285931,8.796978736831722,0.48872265911190566,0.010199999999999999,0.0010279965867920672,0.9883750000000001,0.005776960113926246,15.488853363381605,0.1138518497807751,0.9864104733188732,0.0002513889572349029,15.492420776299392,0.12001134681316805,14.9426248908015,0.623148605524052,0.9655945295826525,0.004226171282419737,0.001964526681126788,0.005731330109920117,0.02278047041734744,0.002308980318097232,,,,,,,,,0.022780470417347654,0.001964526681126899
erdos_renyi,15,0.35,0.75,29.7,1.9029486261284643,3.96,0.25372648348379523,1.6132882216444233,0.11372603873433491,0.4119732308038069,0.03135079626911536,1.3,0.2060577333508359,6.9,0.5301352359738528,59.4,3.8058972522569285,339.4,38.07926098354104,0.7781202102282062,0.13418770756034268,8.804327238533803,0.42409143116729836,16.90928366520762,0.9480329616463025,0.010183333333333332,0.0009822611341555332,0.055112499999999995,0.0032418201900686655,0.7014343822468178,0.008741536018934414,0.025640170655860266,0.0007967042854697369,0.7006680395274929,0.008755685753605476,0.687103182762999,0.03730974498577673,0.03305961864284869,0.0004392967390993249,0.02947232934413973,0.0031215483201752613,0.022052881357151312,0.003190709525274857,,,,,,,,,0.022052881357151305,0.02947232934413973
erdos_renyi,15,0.35,1.25,31.4,1.8008662243194902,4.186666666666667,0.24011549657593204,1.5353956030894382,0.11246796266154226,0.3697360238424851,0.026203341033337647,1.8,0.2697929030317806,7.2,0.39199999999999996,62.8,3.6017324486389803,366.3,35.4449820782338,1.0618877814951133,0.17100819746109155,8.937798311502897,0.38669701741852125,17.571537669685334,0.8938315165972137,0.010833333333333332,0.0015178394925505787,0.25006249999999997,0.012158148142295353,1.9816641820977494,0.020686223405459135,0.27301747964347234,0.005300434656775508,1.9810596348773188,0.022527221017028188,1.9852673423072695,0.10669035913267745,0.2790748246048145,0.005102509243649212,-0.02295497964347239,0.0107052884451239,-0.02901232460481452,0.010602579227640139,,,,,,,,,0.02901232460481451,0.022954979643472373
erdos_renyi,15,0.35,1.75,29.0,1.7645730063493665,3.8666666666666663,0.23527640084658225,1.5263442379350223,0.13642489641160838,0.3969653660938889,0.03235596441361687,1.35,0.2144716887217469,6.95,0.5219677344333399,58.0,3.529146012698733,322.7,33.97233810957937,0.8229864409584998,0.1305186548479948,8.67174372684484,0.44547004827128994,16.46631218145987,0.9019614628673075,0.010499999999999999,0.001169198655950315,0.5632499999999999,0.018126479743588848,3.825695861441344,0.04502862848045178,0.6689345326934982,0.006712287501333654,3.824156504814782,0.04402165558880233,3.7517424019076997,0.16444016073411805,0.6030237080390626,0.01369866245967634,-0.10568453269349827,0.013003520983124819,-0.03977370803906259,0.010103808108234632,,,,,,,,,0.03977370803906266,0.10568453269349831
erdos_renyi,15,0.35,2.5,30.0,2.0008377192934383,4.0,0.26677836257245846,1.4852230364681671,0.128849872396877,0.3757166447556915,0.03319575638902805,1.55,0.3327141969350049,7.05,0.6111833216241906,60.0,4.001675438586877,339.6,39.1076681025736,0.8941858202458721,0.1990324185349409,8.850549418579147,0.4780460007128432,16.92047731093161,0.963494667897946,0.010066666666666665,0.0010699727711461408,0.9065875,0.021579341488843096,7.875550203438022,0.10007992074758446,0.9276162298495546,0.0022342019649469933,7.87131556443302,0.10756112382768247,7.588001264288257,0.4332001461211079,0.871440137451237,0.014036528967192503,-0.021028729849554728,0.019924896950545428,0.03514736254876301,0.008496195636056329,,,,,,,,,0.03514736254876294,0.021028729849554617
erdos_renyi,30,0.15,0.75,63.3,3.8839872079576865,4.220000000000001,0.25893248053051243,1.7147161692955646,0.09687440208984707,0.410045250409258,0.022719661294704145,1.2,0.1798619353545204,7.8,0.5433200084470913,126.6,7.767974415915373,760.4,81.11284731260452,0.6184838213321525,0.1228587109122761,9.92096096484635,0.5294151814170874,5.329988761931665,0.29345353132240737,0.009333333333333332,0.0011773364725475223,0.415275,0.012800160687724934,2.7181632735735404,0.027919626645086168,0.4574162233353345,0.00651302584282056,2.71785441042194,0.030061326822594145,2.7047549837552114,0.11568899173499964,0.4301220002874257,0.00815533679618964,-0.042141223335334474,0.008941657833974825,-0.014847000287425718,0.009018041993281585,,,,,,,,,0.014847000287425693,0.04214122333533449
erdos_renyi,30,0.15,1.25,61.35,3.125909753891446,4.09,0.20839398359276312,1.6336412119028871,0.12313826159467578,0.39966199958015813,0.02380956949766672,1.1,0.13489645151589028,7.9,0.5107097228882876,122.7,6.251819507782892,713.3,66.6632216506381,0.6048044599342652,0.07039820998828851,9.72625968233884,0.4621966469603743,5.166559593782152,0.26291558042652774,0.010816666666666665,0.001371652002650187,0.9073625,0.015105511445809237,7.553361048405472,0.06075168236378774,0.9202466569989836,0.0015072353290880801,7.546312990260631,0.06495346601242503,7.362286033261708,0.26776418913106237,0.8510641610338551,0.011054061586877455,-0.012884156998983681,0.014173597062560375,0.05629833896614504,0.005291217975568186,,,,,,,,,0.05629833896614489,0.012884156998983598
erdos_renyi,30,0.15,1.75,59.85,2.3932242510449107,3.9899999999999998,0.15954828340299407,1.7643238635822276,0.11120329107233926,0.4419762289678203,0.02030709632475856,1.15,0.16055889229418857,7.95,0.6111833216241906,119.7,4.786448502089821,696.3,51.81403354711012,0.5371770617938234,0.07524459787880246,9.921006917921243,0.5116239878558749,5.065494433372247,0.1783839300914069,0.010583333333333333,0.0009804297303429505,0.978675,0.006812780910673859,14.597660364917271,0.10082466730816483,0.9842210136449235,0.0002717317884381332,14.603272325056741,0.10020258145927505,14.423678000280479,0.6804180916928647,0.9496018557089885,0.006938192544408626,-0.005546013644923598,0.0066335308467537395,0.029073144291011415,0.002060289309589054,,,,,,,,,0.029073144291011488,0.005546013644923575
erdos_renyi,30,0.15,2.5,62.25,3.134307108857008,4.15,0.20895380725713383,1.8195716794292363,0.08297050805470142,0.4407226518986292,0.018089683616388273,1.0,0.0,8.7,0.6684599740015144,124.5,6.268614217714016,748.0,66.78123732716674,0.5719759752038357,0.06727541515625378,10.500988959739804,0.5726363363384815,5.288975783905,0.24871563423224632,0.010133333333333333,0.0011575155487569208,0.9999749999999998,3.3724112878968865e-05,29.903245321806537,0.25358242598356007,0.9974495603292202,5.589753671151309e-05,29.93210814686585,0.2565134394333317,29.13936529016445,1.7333818410193043,0.9904101929662001,0.0009922552085762223,0.0025254396707797442,7.319220745540032e-05,0.009564807033799843,0.0010030562840878646,,,,,,,,,0.009564807033799694,0.0025254396707796722
erdos_renyi,30,0.25,0.75,60.0,2.9244853798304593,4.000000000000001,0.19496569198869726,1.6345995760953502,0.09369404162306759,0.4107976684978031,0.02327619474147258,1.2,0.1798619353545204,7.6,0.3597238707090408,120.0,5.848970759660919,687.1,58.566036638814374,0.5465085167529348,0.09782403476682566,9.545149591494317,0.32006309049958187,14.133324394041002,0.6977200903130726,0.010183333333333332,0.0010475606752933467,0.08547500000000001,0.004780412000522218,0.9741976712569788,0.00904272530798916,0.05747840209059722,0.0012835717441814357,0.9732154095791923,0.009546749548153662,0.9233649963189586,0.04005355326754275,0.07116402050473851,0.0008418220653715142,0.027996597909402777,0.004770887697596619,0.014310979495261509,0.005013646757042355,,,,,,,,,0.0143109794952615,0.027996597909402787
erdos_renyi,30,0.25,1.25,63.15,2.827020413978758,4.209999999999999,0.18846802759858386,1.7078924591132285,0.13236887142002243,0.40662729147883275,0.028811350949536074,1.4,0.26219157319149594,7.95,0.5944124033557491,126.3,5.654040827957516,753.4,62.17417628768903,0.6498947942408086,0.09309023985321375,10.040583391614398,0.4707363175030898,14.89937494812412,0.6296510079259838,0.008883333333333332,0.0010842339684060882,0.4053375,0.011690554245449167,2.7206513097250093,0.026700667686459525,0.45801139054040513,0.006291990281979458,2.721476622093019,0.030780326346595496,2.6106692508439435,0.0986333337708186,0.4298830936596049,0.009208418431926923,-0.05267389054040511,0.009386174214530828,-0.024545593659604972,0.009730475129960873,,,,,,,,,0.024545593659604903,0.05267389054040511
erdos_renyi,30,0.25,1.75,59.05,2.31681355586322,3.9366666666666665,0.15445423705754802,1.7077855790407654,0.11148213616255336,0.43466078504738387,0.027949233544478348,1.05,0.098,7.85,0.49818428211593396,118.1,4.63362711172644,675.9,47.47765310565648,0.5185206178748444,0.07948181845189077,9.76316527620911,0.40323364264205497,13.824471744071852,0.508841940956487,0.010683333333333333,0.0013292310488724484,0.7793,0.0170599276792445,5.259262778704503,0.04906702382600142,0.8203198915290614,0.003556728889023485,5.27013740476386,0.046804659174444686,5.213959744011873,0.2010241513363566,0.7281584771072025,0.013439399321091271,-0.04101989152906129,0.014101376809795004,0.05114152289279751,0.006686944051648449,,,,,,,,,0.0511415228927975,0.04101989152906138
erdos_renyi,30,0.25,2.5,61.35,2.9971274317428116,4.089999999999999,0.19980849544952078,1.7769996158315848,0.11320544042930647,0.435250139010457,0.021543557386245794,1.2,0.1798619353545204,8.35,0.5910011131880155,122.7,5.994254863485623,727.1,63.86585242934063,0.5877526735893378,0.09287911907167053,10.24870944547451,0.5239018766190909,14.468352927963048,0.6770323709955965,0.009616666666666666,0.00129133949223685,0.9607875000000001,0.009696571946474582,10.766955126295603,0.08794217109972473,0.9662141507501241,0.0006757557835583276,10.773065967013679,0.08989321168030416,10.291907667334824,0.5326010619541227,0.9174740423820463,0.006538974510897688,-0.00542665075012394,0.009324923591450483,0.04331345761795384,0.00417985591874419,,,,,,,,,0.0433134576179538,0.00542665075012394
erdos_renyi,30,0.35,0.75,65.6,3.277857323249282,4.373333333333333,0.21852382154995215,1.8419691727454457,0.11159597074441664,0.4243695573635319,0.026792765901835575,1.2,0.2292798795313159,8.4,0.38680771776984463,131.2,6.555714646498564,815.7,68.3323135150259,0.6091617476733847,0.1190703626012695,10.415647095370952,0.3667638076945983,30.180597146212506,1.4135963637700155,0.010266666666666669,0.001220987463475736,0.0366375,0.003019197651782062,0.498708989023946,0.005237480224337539,0.010863007394494901,0.00029002424052205166,0.49756519681621675,0.005642172125328367,0.4956591353977943,0.020435432911003925,0.0145236164610417,0.0002243509592593459,0.0257744926055051,0.002989081296587791,0.022113883538958306,0.003046053363841058,,,,,,,,,0.022113883538958302,0.0257744926055051
erdos_renyi,30,0.35,1.25,62.55,3.3270660063374624,4.17,0.2218044004224975,1.7238299889574016,0.10658616899483314,0.41542017089034333,0.02334195052273125,1.2,0.1798619353545204,8.15,0.607866155627943,125.1,6.654132012674925,744.9,69.3428266179597,0.6726287504227232,0.10690540095296923,10.12203596660886,0.526188043719789,28.486853612866348,1.3884455851111146,0.010783333333333334,0.0011852052009762074,0.160425,0.008544854379591326,1.3835234377915637,0.013038175254511305,0.13021293553014832,0.0027224046880044432,1.3802410263821145,0.012500620404339517,1.323724930628749,0.06784006867943224,0.14879772721371187,0.0011923507271283855,0.030212064469851686,0.0084704060185641,0.011627272786288148,0.008088884592142019,,,,,,,,,0.01162727278628814,0.030212064469851696
erdos_renyi,30,0.35,1.75,62.65,3.2836350524829547,4.176666666666666,0.21890900349886366,1.7533840600968713,0.1167563362862384,0.4210293872443523,0.023951437929881532,1.4,0.2202849828840144,8.45,0.7176891278335812,125.3,6.5672701049659095,750.0,69.83531955137101,0.6899207269892872,0.13393709848850638,10.380126156114317,0.5706226831031168,28.881456569742294,1.4511040914783118,0.010133333333333333,0.0008510508949122809,0.4065,0.012587926379126776,2.7075310072122543,0.025147402512913676,0.4549545837794898,0.005951626417159271,2.6985718172456914,0.027597172864169163,2.5606449643155527,0.11280557575084973,0.4241656688039555,0.007961641971070037,-0.04845458377948977,0.008944657472171921,-0.017665668803955464,0.00784228452537373,,,,,,,,,0.017665668803955537,0.0484545837794898
erdos_renyi,30,0.35,2.5,60.0,3.480107681334618,4.0,0.2320071787556412,1.684068342802044,0.08729744363000237,0.4237183105843855,0.0162367072133491,1.1,0.13489645151589028,7.65,0.47746060735829016,120.0,6.960215362669236,694.2,65.53240674257039,0.5483260803804756,0.1042196110856512,9.661479636743078,0.42228673223556795,27.491783684235834,1.5628676980035272,0.00995,0.00109557078503821,0.7963,0.010360166037076316,5.500465549882231,0.053494030651270244,0.8365976525979816,0.003556036354894274,5.496403272473409,0.05668494656449552,5.375815805162851,0.25544051130759243,0.7460761352278588,0.009661435953390885,-0.040297652597981605,0.007792579824227148,0.05022386477214128,0.004839764226555931,,,,,,,,,0.05022386477214125,0.04029765259798157
erdos_renyi,60,0.15,0.75,123.15,3.6454641174449853,4.1049999999999995,0.12151547058149954,1.8285849806855718,0.07418816036412115,0.4468003502396429,0.019928804677120517,1.0,0.0,9.0,0.471601973122072,246.3,7.290928234889971,1464.0,72.87405464223875,0.45950023092090575,0.06360301695335446,10.906333582601121,0.41877923928198835,8.8236803355366,0.25193004361208055,0.010133333333333333,0.0009268660141504457,0.2755625,0.010430688448667128,1.8985213759558,0.014498472025670355,0.2517800013079823,0.003682190086696489,1.8985801636761734,0.015070606580310326,1.8279427933278505,0.06843406548735037,0.2624852153075813,0.003456936798070417,0.023782498692017713,0.009848408397127046,0.013077284692418709,0.008439194128694838,,,,,,,,,0.0130772846924187,0.023782498692017706
erdos_renyi,60,0.15,1.25,123.7,3.8943847294601786,4.123333333333333,0.1298128243153393,1.858567736213812,0.06438665974056748,0.45196600916543517,0.01603039103509759,1.05,0.098,8.9,0.42420352612743256,247.4,7.788769458920357,1481.0,77.46679864710804,0.43111444350621514,0.06400613062177145,10.994777979196664,0.30238693783587206,8.852514041872864,0.24816218248346927,0.010533333333333332,0.0012774559513354417,0.8030625,0.01318061530939321,5.267602364569738,0.035695680386851024,0.8210195856441423,0.0025509318086136476,5.26880356610341,0.036316600164020496,4.985505176423907,0.12842935075918613,0.7244949472576617,0.008850811909437853,-0.01795708564414224,0.010994158635742003,0.07856755274233831,0.006562966325475496,,,,,,,,,0.07856755274233829,0.017957085644142334
erdos_renyi,60,0.15,1.75,124.8,5.421278621758601,4.159999999999999,0.18070928739195335,1.861087167449125,0.0790550378934132,0.44919704891329637,0.017880218649615243,1.0,0.0,9.15,0.3835268466551764,249.6,10.842557243517202,1507.3,113.02189526486961,0.45909836369031015,0.06099584487852178,11.131919602719604,0.3589516444707557,8.918876622294807,0.3419840160536611,0.010433333333333333,0.001194480522778938,0.9546625000000001,0.007660338603035631,10.337709629121827,0.08178987722979195,0.9626461004901173,0.0007263037311303651,10.342262028560487,0.08809041270840899,10.208861166064043,0.35773798139334767,0.9032825206727111,0.006789710287081351,-0.007983600490117298,0.007140613033374323,0.05137997932728896,0.0027027700065364447,,,,,,,,,0.051379979327288994,0.00798360049011726
erdos_renyi,60,0.15,2.5,122.1,3.62216440093053,4.07,0.120738813364351,1.8212630373563807,0.06516264863043869,0.44824490586560267,0.014830901766310876,1.0,0.0,9.0,0.5320387797500241,244.2,7.24432880186106,1442.7,75.10139095214794,0.4481483738403972,0.06034610126891773,11.022057669048388,0.3952447130574696,8.803604423116298,0.22105664028452718,0.010233333333333334,0.0008868579664363278,0.9984249999999999,0.0005874624736055353,21.072790688175807,0.12578284527589495,0.9937786644192517,9.542484268529378e-05,21.0709876117728,0.16099031558060412,19.960067467575833,0.7964817937495114,0.9782979514458472,0.002246492205020104,0.0046463355807483345,0.0005866860469170094,0.02012704855415276,0.0020141563692564132,,,,,,,,,0.020127048554152704,0.004646335580748229
erdos_renyi,60,0.25,0.75,123.0,4.004200951895133,4.1000000000000005,0.13347336506317115,1.8992121011981742,0.07772955154714907,0.4647252476582978,0.020660711528241078,1.0,0.0,9.3,0.4289433774434937,246.0,8.008401903790267,1478.1,81.16112888115318,0.4165245763928441,0.059219002625890214,11.230689707880563,0.35546943971639405,24.601142338006763,0.7689993734920177,0.009683333333333332,0.0009110674800564304,0.05695000000000002,0.0031060784719134527,0.6795323546281202,0.00556148093942513,0.023668673403717578,0.0004819770868810173,0.6816861985131156,0.006049655787356615,0.646762019901541,0.027847820666504063,0.0327869836858213,0.00031838447360260755,0.033281326596282426,0.0031539447622395923,0.024163016314178692,0.003195665288200051,,,,,,,,,0.02416301631417872,0.03328132659628244
erdos_renyi,60,0.25,1.25,121.85,3.332530917454401,4.0616666666666665,0.11108436391514671,1.8422294541634927,0.08375011571305907,0.454035982531532,0.01844651916499228,1.0,0.0,8.7,0.40468935454767097,243.7,6.665061834908802,1442.9,69.76665431203317,0.4261933902432394,0.04614328713249779,10.676085344809348,0.357283650551395,24.3112614118842,0.6691671900887763,0.010583333333333335,0.0013278782706838703,0.2717124999999999,0.007862796585486415,1.892591001044598,0.012611302639940796,0.2502695817470959,0.0032004830782937158,1.891807621831698,0.014455956948496674,1.8402237272300426,0.06360282341919786,0.26200221614863345,0.003073564778608839,0.02144291825290407,0.00830460163530739,0.00971028385136655,0.008753069332981832,,,,,,,,,0.009710283851366464,0.02144291825290401
erdos_renyi,60,0.25,1.75,124.45,3.256429397523095,4.148333333333333,0.10854764658410318,1.8324909206437947,0.08213547784884594,0.44293067153220844,0.02144722992965109,1.0,0.0,9.2,0.5243831463829919,248.9,6.51285879504619,1488.4,65.4927173066634,0.48217800897765895,0.05626849625771037,11.116480685326872,0.45240068065550404,24.82929746115196,0.5534765557062035,0.010516666666666665,0.0012079229575370396,0.6292500000000001,0.017031066551885018,3.7287920168648867,0.029172069606453552,0.6544405288566961,0.0045520813591088906,3.7322162241906782,0.03343241466755068,3.5018358234960623,0.13870953475301231,0.5803987223175306,0.00986682797149307,-0.025190528856696225,0.013582034170819077,0.04885127768246936,0.01114371973330015,,,,,,,,,0.04885127768246944,0.025190528856696037
erdos_renyi,60,0.25,2.5,123.0,4.752321980940088,4.1000000000000005,0.1584107326980029,1.7750558057179369,0.06628778951424896,0.4354057499608177,0.020218727665846092,1.0,0.0,8.95,0.577154362276451,246.0,9.504643961880175,1452.4,91.76467103239793,0.45884944803980215,0.07086882943342196,10.971370152326406,0.46641934278793956,24.334790886378777,0.9181319352717602,0.01105,0.0010580168030591742,0.924925,0.00795799350206742,7.618554792141151,0.06675377752436307,0.9218269251607948,0.0016567776134970476,7.6275170425654935,0.07470257815197222,7.339742849036301,0.3147294859498081,0.8492883927157491,0.007974962556782088,0.0030980748392052558,0.00664053076089228,0.07563660728425074,0.002737567537356123,,,,,,,,,0.07563660728425092,0.0030980748392052115
erdos_renyi,60,0.35,0.75,126.95,4.274027781108145,4.2316666666666665,0.1424675927036048,1.8458196518791947,0.06950659884862818,0.43721979850162507,0.015223348368820003,1.05,0.098,9.3,0.49462032222493113,253.9,8.54805556221629,1540.2,92.43000559057477,0.5424849336667843,0.06558340569273717,11.237401424283892,0.4226259408558184,49.469004327829865,1.5550539802626668,0.009466666666666667,0.0009706713900020032,0.026625,0.0024660657459114697,0.35064713712439255,0.0022100595588180885,0.004433371577234616,7.109294358771801e-05,0.35062276443493084,0.002326686246858928,0.3356571455948075,0.009510229959049179,0.006133921172349535,6.569988355068564e-05,0.022191628422765387,0.0024837021787155926,0.02049107882765047,0.0024434804006108085,,,,,,,,,0.020491078827650465,0.022191628422765383
erdos_renyi,60,0.35,1.25,122.2,4.781165328111635,4.073333333333332,0.15937217760372113,1.8646238898723826,0.0669634785681119,0.4592236222280359,0.014891726420291481,1.0,0.0,8.95,0.48167667688256566,244.4,9.56233065622327,1457.4,99.18904678069629,0.41972539213328275,0.05378579358558039,10.923923921306791,0.39935819137465833,47.5666933944068,1.8436980327784738,0.010166666666666666,0.0012766643305370043,0.096575,0.005219084165475375,0.9642103611515005,0.006630454631064521,0.05604900761378935,0.0009363276636843315,0.9634193563049186,0.007004026116866574,0.8985917996150796,0.03886885494386159,0.07239977781740625,0.000550758532875258,0.040525992386210644,0.005318488795108345,0.02417522218259375,0.005212641985934281,,,,,,,,,0.024175222182593742,0.040525992386210644
erdos_renyi,60,0.35,1.75,128.5,4.058119346640627,4.283333333333333,0.13527064488802093,1.8913763603925056,0.07145271318977735,0.4423697030109094,0.014946882606175547,1.0,0.0,9.3,0.5146534858779407,257.0,8.116238693281254,1579.4,87.32250652910918,0.48500975086424064,0.058189021987607635,11.27257247826262,0.40819588477075286,49.96947060632236,1.512550962318963,0.010866666666666667,0.0014395198679741789,0.27866250000000004,0.009667727710900078,1.9080081037037602,0.011270970886834803,0.25418350756098257,0.0028710088581954053,1.9100074691387472,0.013242535687667341,1.8295285583611858,0.04908177860460762,0.2647547506794018,0.00318355031528044,0.02447899243901739,0.009239233473161659,0.013907749320598229,0.00803437495358591,,,,,,,,,0.01390774932059824,0.024478992439017466
