graph_type,weight_mode,n,noise_model,sigma,amplitude,repetition,mean_degree,degree_cv,trace_L,trace_L2,lambda2_L,lambda_max_L,mean_variance,variance_cv,mean_abs_correlation,sigma_condition_number,theoretical_mean_q,spectral_mean_q,mean_q_relative_difference,theoretical_var_q,spectral_var_q,var_q_relative_difference,tau_empirical,tau_spectral,tau_relative_error,pfa_mc_emp_tau,pfa_mc_spec_tau,pfa_theory_emp_tau,pfa_theory_spec_tau,pd_mc_emp_tau,pd_theory_emp_tau,pd_error_emp_tau,pd_mc_spec_tau,pd_theory_spec_tau,pd_error_spec_tau,max_abs_constant_shift,mean_abs_constant_shift,mean_max_noncentrality
random_geometric,weighted,30,correlated,0.3,3.0,2,16.942717394596016,0.296071457245364,508.28152183788046,9913.800291047923,6.428902067662904,28.754167287517603,0.08999999999999996,0.007403309450463456,0.07060328331738645,4.1524006202861345,41.17535457789832,41.17535457789834,5.176951672019102e-16,127.41354758980802,127.41354758980808,4.46133240429097e-16,72.10945310464051,72.23808601888487,0.0017838564668865226,0.0092,0.0088,0.01020579224749163,0.00999999999999246,0.9996,0.999691271546769,-9.12715467689118e-05,0.9996,0.9996830034082465,-8.300340824640706e-05,0.0,0.0,62.46782810136077
random_geometric,weighted,60,iid,0.15,1.0,0,20.658763395229748,0.2892396632829066,1239.5258037137849,29080.923467128276,2.971058542608324,34.43174178875654,0.022499999999999996,1.5419764230904954e-16,0.0,1.0,27.889330583560156,27.88933058356015,-2.5477224475905554e-16,29.444435010467387,29.444435010467384,-1.2065823907089826e-16,42.56663431118127,42.15658114201843,-0.009633206284649212,0.0088,0.0092,0.008595872095208401,0.010000000000272846,0.6948,0.6980584965342113,-0.003258496534211286,0.7112,0.7132198663663484,-0.002019866366348322,0.0,0.0,13.84787208779086
random_geometric,weighted,60,iid,0.15,1.75,0,20.658763395229748,0.2892396632829066,1239.5258037137849,29080.923467128276,2.971058542608324,34.43174178875654,0.022499999999999996,1.5419764230904954e-16,0.0,1.0,27.889330583560156,27.88933058356015,-2.5477224475905554e-16,29.444435010467387,29.444435010467384,-1.2065823907089826e-16,42.56663431118127,42.15658114201843,-0.009633206284649212,0.0088,0.0092,0.008595872095208401,0.010000000000272846,0.9938,0.9924098624408174,0.0013901375591826026,0.9942,0.9929930994509353,0.0012069005490646934,0.0,0.0,42.409108268859505
random_geometric,weighted,60,iid,0.15,3.0,0,20.658763395229748,0.2892396632829066,1239.5258037137849,29080.923467128276,2.971058542608324,34.43174178875654,0.022499999999999996,1.5419764230904954e-16,0.0,1.0,27.889330583560156,27.88933058356015,-2.5477224475905554e-16,29.444435010467387,29.444435010467384,-1.2065823907089826e-16,42.56663431118127,42.15658114201843,-0.009633206284649212,0.0088,0.0092,0.008595872095208401,0.010000000000272846,1.0,0.9999999995211861,4.788138774358686e-10,1.0,0.999999999697337,3.026630057689772e-10,0.0,0.0,124.63084879011775
random_geometric,weighted,60,iid,0.15,1.0,1,22.093175649021866,0.4283847022400611,1325.590538941312,36103.4970960399,3.452396837251272,38.85911340164934,0.022499999999999996,1.5419764230904954e-16,0.0,1.0,29.825787126179513,29.82578712617951,-1.1911550443817508e-16,36.554790809740396,36.554790809740396,0.0,45.94220339392455,45.85532743515501,-0.0018909837219742039,0.0124,0.0126,0.009723086090252853,0.009999999971788187,0.6258,0.6277572373634103,-0.001957237363410247,0.6298,0.6302529391616091,-0.000452939161609045,0.0,0.0,16.722988095138763
random_geometric,weighted,60,iid,0.15,1.75,1,22.093175649021866,0.4283847022400611,1325.590538941312,36103.4970960399,3.452396837251272,38.85911340164934,0.022499999999999996,1.5419764230904954e-16,0.0,1.0,29.825787126179513,29.82578712617951,-1.1911550443817508e-16,36.554790809740396,36.554790809740396,0.0,45.94220339392455,45.85532743515501,-0.0018909837219742039,0.0124,0.0126,0.009723086090252853,0.009999999971788187,0.9786,0.9797043260361628,-0.0011043260361627283,0.9788,0.9800892215759308,-0.00128922157593081,0.0,0.0,51.21415104136246
random_geometric,weighted,60,iid,0.15,3.0,1,22.093175649021866,0.4283847022400611,1325.590538941312,36103.4970960399,3.452396837251272,38.85911340164934,0.022499999999999996,1.5419764230904954e-16,0.0,1.0,29.825787126179513,29.82578712617951,-1.1911550443817508e-16,36.554790809740396,36.554790809740396,0.0,45.94220339392455,45.85532743515501,-0.0018909837219742039,0.0124,0.0126,0.009723086090252853,0.009999999971788187,1.0,0.9999999999572322,4.2767789310005355e-11,1.0,0.9999999999610493,3.8950731529041605e-11,0.0,0.0,150.5068928562488
random_geometric,weighted,60,iid,0.15,1.0,2,19.32318135398942,0.31286773000616763,1159.3908812393652,25838.574557746815,3.1189614183576673,33.3974576010045,0.022499999999999996,1.5419764230904954e-16,0.0,1.0,26.086294827885713,26.086294827885716,1.3619081215791225e-16,26.16155673971865,26.16155673971865,0.0,40.12432619905947,39.55974549697587,-0.014070783376714498,0.0072,0.0092,0.008020950789649262,0.010000000000021658,0.6864,0.681007140599627,0.00539285940037304,0.7094,0.7029762433635695,0.006423756636430578,0.0,0.0,14.64676584046569
random_geometric,weighted,60,iid,0.15,1.75,2,19.32318135398942,0.31286773000616763,1159.3908812393652,25838.574557746815,3.1189614183576673,33.3974576010045,0.022499999999999996,1.5419764230904954e-16,0.0,1.0,26.086294827885713,26.086294827885716,1.3619081215791225e-16,26.16155673971865,26.16155673971865,0.0,40.12432619905947,39.55974549697587,-0.014070783376714498,0.0072,0.0092,0.008020950789649262,0.010000000000021658,0.986,0.9846044366209694,0.0013955633790305733,0.9872,0.9862287825495656,0.0009712174504343807,0.0,0.0,44.855720386426164
random_geometric,weighted,60,iid,0.15,3.0,2,19.32318135398942,0.31286773000616763,1159.3908812393652,25838.574557746815,3.1189614183576673,33.3974576010045,0.022499999999999996,1.5419764230904954e-16,0.0,1.0,26.086294827885713,26.086294827885716,1.3619081215791225e-16,26.16155673971865,26.16155673971865,0.0,40.12432619905947,39.55974549697587,-0.014070783376714498,0.0072,0.0092,0.008020950789649262,0.010000000000021658,1.0,0.9999999714592082,2.8540791841003e-08,1.0,0.9999999841414506,1.585854936259068e-08,0.0,0.0,131.8208925641912
random_geometric,weighted,60,iid,0.3,1.0,0,20.974410400167276,0.35019029848128314,1258.4646240100365,30994.3873650353,3.833333215870086,37.72522857078068,0.08999999999999998,1.5419764230904954e-16,0.0,1.0,113.26181616090327,113.26181616090328,1.2546906977911798e-16,502.1090753135719,502.109075313572,2.264186076513704e-16,172.23372004813766,172.4511353120938,0.001262326935140169,0.0114,0.0114,0.010192581547929402,0.010000000000001064,0.0906,0.08933284217607018,0.0012671578239298181,0.0888,0.08828413397441409,0.0005158660255859121,0.0,0.0,3.8753152155961392
random_geometric,weighted,60,iid,0.3,1.75,0,20.974410400167276,0.35019029848128314,1258.4646240100365,30994.3873650353,3.833333215870086,37.72522857078068,0.08999999999999998,1.5419764230904954e-16,0.0,1.0,113.26181616090327,113.26181616090328,1.2546906977911798e-16,502.1090753135719,502.109075313572,2.264186076513704e-16,172.23372004813766,172.4511353120938,0.001262326935140169,0.0114,0.0114,0.010192581547929402,0.010000000000001064,0.5102,0.5112769818339625,-0.0010769818339625425,0.5078,0.5090545667357058,-0.0012545667357057866,0.0,0.0,11.868152847763175
random_geometric,weighted,60,iid,0.3,3.0,0,20.974410400167276,0.35019029848128314,1258.4646240100365,30994.3873650353,3.833333215870086,37.72522857078068,0.08999999999999998,1.5419764230904954e-16,0.0,1.0,113.26181616090327,113.26181616090328,1.2546906977911798e-16,502.1090753135719,502.109075313572,2.264186076513704e-16,172.23372004813766,172.4511353120938,0.001262326935140169,0.0114,0.0114,0.010192581547929402,0.010000000000001064,0.9794,0.9737861593268186,0.005613840673181492,0.9792,0.9734494142454265,0.005750585754573434,0.0,0.0,34.87783694036525
random_geometric,weighted,60,iid,0.3,1.0,1,20.711382125386887,0.3138460990740003,1242.6829275232133,29606.199630304072,3.583646273766071,41.06474726421149,0.08999999999999998,1.5419764230904954e-16,0.0,1.0,111.84146347708916,111.84146347708916,0.0,479.6204340109259,479.6204340109259,0.0,170.4179513942711,169.6006698109761,-0.004795748197936042,0.0094,0.01,0.009288431149111931,0.010000000000048803,0.0812,0.08393884566047112,-0.002738845660471126,0.0844,0.08791769040791383,-0.0035176904079138316,0.0,0.0,3.9232576767592744
random_geometric,weighted,60,iid,0.3,1.75,1,20.711382125386887,0.3138460990740003,1242.6829275232133,29606.199630304072,3.583646273766071,41.06474726421149,0.08999999999999998,1.5419764230904954e-16,0.0,1.0,111.84146347708916,111.84146347708916,0.0,479.6204340109259,479.6204340109259,0.0,170.4179513942711,169.6006698109761,-0.004795748197936042,0.0094,0.01,0.009288431149111931,0.010000000000048803,0.5162,0.514740702384074,0.001459297615926003,0.526,0.5238334052816065,0.002166594718393533,0.0,0.0,12.014976635075275
random_geometric,weighted,60,iid,0.3,3.0,1,20.711382125386887,0.3138460990740003,1242.6829275232133,29606.199630304072,3.583646273766071,41.06474726421149,0.08999999999999998,1.5419764230904954e-16,0.0,1.0,111.84146347708916,111.84146347708916,0.0,479.6204340109259,479.6204340109259,0.0,170.4179513942711,169.6006698109761,-0.004795748197936042,0.0094,0.01,0.009288431149111931,0.010000000000048803,0.9756,0.9729455905592564,0.002654409440743577,0.9774,0.9737814652015039,0.0036185347984961647,0.0,0.0,35.30931909083347
random_geometric,weighted,60,iid,0.3,1.0,2,17.57450305803948,0.35802646700273794,1054.4701834823688,22034.53837418374,2.143249062163705,33.54356330087916,0.08999999999999998,1.5419764230904954e-16,0.0,1.0,94.90231651341318,94.90231651341318,0.0,356.95952166177665,356.95952166177653,-3.1848663734297486e-16,144.5166705276751,144.90204892361987,0.0026666708729009172,0.0106,0.0102,0.010406577453131893,0.010000000000000064,0.09,0.0893247004684661,0.0006752995315338906,0.0884,0.08714253376781998,0.001257466232180024,0.0,0.0,4.337777301521412
random_geometric,weighted,60,iid,0.3,1.75,2,17.57450305803948,0.35802646700273794,1054.4701834823688,22034.53837418374,2.143249062163705,33.54356330087916,0.08999999999999998,1.5419764230904954e-16,0.0,1.0,94.90231651341318,94.90231651341318,0.0,356.95952166177665,356.95952166177653,-3.1848663734297486e-16,144.5166705276751,144.90204892361987,0.0026666708729009172,0.0106,0.0102,0.010406577453131893,0.010000000000000064,0.5012,0.5079788086030315,-0.006778808603031483,0.4952,0.5032714635261779,-0.008071463526177935,0.0,0.0,13.284442985909326
random_geometric,weighted,60,iid,0.3,3.0,2,17.57450305803948,0.35802646700273794,1054.4701834823688,22034.53837418374,2.143249062163705,33.54356330087916,0.08999999999999998,1.5419764230904954e-16,0.0,1.0,94.90231651341318,94.90231651341318,0.0,356.95952166177665,356.95952166177653,-3.1848663734297486e-16,144.5166705276751,144.90204892361987,0.0026666708729009172,0.0106,0.0102,0.010406577453131893,0.010000000000000064,0.973,0.9695914711369791,0.0034085288630208987,0.9728,0.9688263112211075,0.003973688778892481,0.0,0.0,39.03999571369271
random_geometric,weighted,60,heteroscedastic,0.15,1.0,0,17.85430037282088,0.27261119419740776,1071.2580223692528,21700.45878139587,2.8847022657669874,32.28422320331656,0.0225,0.44754565287795367,0.0,5.444444444444444,24.61855836813381,24.618558368133808,-1.4431038672837655e-16,27.673784730590317,27.673784730590313,-1.2837830869130696e-16,38.69701576269579,38.802233426931174,0.002719012362106057,0.0068,0.0068,0.010380202593887777,0.009999999950241867,0.635,0.6315815601140979,0.0034184398859020693,0.6294,0.626855065225098,0.002544934774901919,0.0,0.0,23.721072446101832
random_geometric,weighted,60,heteroscedastic,0.15,1.75,0,17.85430037282088,0.27261119419740776,1071.2580223692528,21700.45878139587,2.8847022657669874,32.28422320331656,0.0225,0.44754565287795367,0.0,5.444444444444444,24.61855836813381,24.618558368133808,-1.4431038672837655e-16,27.673784730590317,27.673784730590313,-1.2837830869130696e-16,38.69701576269579,38.802233426931174,0.002719012362106057,0.0068,0.0068,0.010380202593887777,0.009999999950241867,0.9952,0.9970106285626131,-0.001810628562613159,0.995,0.9968911087463399,-0.001891108746339909,0.0,0.0,72.64578436618686
random_geometric,weighted,60,heteroscedastic,0.15,3.0,0,17.85430037282088,0.27261119419740776,1071.2580223692528,21700.45878139587,2.8847022657669874,32.28422320331656,0.0225,0.44754565287795367,0.0,5.444444444444444,24.61855836813381,24.618558368133808,-1.4431038672837655e-16,27.673784730590317,27.673784730590313,-1.2837830869130696e-16,38.69701576269579,38.802233426931174,0.002719012362106057,0.0068,0.0068,0.010380202593887777,0.009999999950241867,1.0,0.9999999999784743,2.152567013524731e-11,1.0,0.999999999979064,2.093603068686889e-11,0.0,0.0,213.4896520149165
random_geometric,weighted,60,heteroscedastic,0.15,1.0,1,19.79548801237632,0.328390955863163,1187.7292807425792,27339.50058563335,3.6767188659821173,35.08427706705909,0.022499999999999996,0.4475456528779538,0.0,5.444444444444444,26.924985611531756,26.924985611531753,-1.3194858225955383e-16,33.15078787730891,33.1507878773089,-2.1433660593220873e-16,41.86365302503927,42.48274792431237,0.014788363043779555,0.0114,0.0096,0.012190314546241199,0.0099999999290325,0.6366,0.639938000609082,-0.003338000609081959,0.6178,0.6160862920979575,0.001713707902042505,0.0,0.0,23.758640652701768
random_geometric,weighted,60,heteroscedastic,0.15,1.75,1,19.79548801237632,0.328390955863163,1187.7292807425792,27339.50058563335,3.6767188659821173,35.08427706705909,0.022499999999999996,0.4475456528779538,0.0,5.444444444444444,26.924985611531756,26.924985611531753,-1.3194858225955383e-16,33.15078787730891,33.1507878773089,-2.1433660593220873e-16,41.86365302503927,42.48274792431237,0.014788363043779555,0.0114,0.0096,0.012190314546241199,0.0099999999290325,0.9986,0.9983964554110344,0.00020354458896565397,0.9978,0.997959060992579,-0.00015906099257900763,0.0,0.0,72.76083699889915
random_geometric,weighted,60,heteroscedastic,0.15,3.0,1,19.79548801237632,0.328390955863163,1187.7292807425792,27339.50058563335,3.6767188659821173,35.08427706705909,0.022499999999999996,0.4475456528779538,0.0,5.444444444444444,26.924985611531756,26.924985611531753,-1.3194858225955383e-16,33.15078787730891,33.1507878773089,-2.1433660593220873e-16,41.86365302503927,42.48274792431237,0.014788363043779555,0.0114,0.0096,0.012190314546241199,0.0099999999290325,1.0,0.9999999999855474,1.44525502676629e-11,1.0,0.999999999990204,9.796052857780069e-12,0.0,0.0,213.82776587431593
random_geometric,weighted,60,heteroscedastic,0.15,1.0,2,19.142795848331957,0.30090132622729654,1148.5677508999174,25225.925534726222,3.222271853993483,33.70822359214375,0.0225,0.4475456528779538,0.0,5.444444444444444,25.815337568170076,25.81533756817008,1.3762026816108512e-16,29.86019614856231,29.860196148562316,2.3795648636230107e-16,40.295975405996295,40.530724014064596,0.005825609274949308,0.0112,0.0096,0.010834865061053911,0.010000000341238324,0.6352,0.6517469048698092,-0.016546904869809254,0.6234,0.642202871118802,-0.018802871118802078,0.0,0.0,22.259126386621645
random_geometric,weighted,60,heteroscedastic,0.15,1.75,2,19.142795848331957,0.30090132622729654,1148.5677508999174,25225.925534726222,3.222271853993483,33.70822359214375,0.0225,0.4475456528779538,0.0,5.444444444444444,25.815337568170076,25.81533756817008,1.3762026816108512e-16,29.86019614856231,29.860196148562316,2.3795648636230107e-16,40.295975405996295,40.530724014064596,0.005825609274949308,0.0112,0.0096,0.010834865061053911,0.010000000341238324,0.9962,0.9955208169698981,0.0006791830301018376,0.996,0.9952286363969365,0.0007713636030635129,0.0,0.0,68.16857455902878
random_geometric,weighted,60,heteroscedastic,0.15,3.0,2,19.142795848331957,0.30090132622729654,1148.5677508999174,25225.925534726222,3.222271853993483,33.70822359214375,0.0225,0.4475456528779538,0.0,5.444444444444444,25.815337568170076,25.81533756817008,1.3762026816108512e-16,29.86019614856231,29.860196148562316,2.3795648636230107e-16,40.295975405996295,40.530724014064596,0.005825609274949308,0.0112,0.0096,0.010834865061053911,0.010000000341238324,1.0,0.9999999999524802,4.751976590000595e-11,1.0,0.9999999999469433,5.305667016841653e-11,0.0,0.0,200.33213747959482
random_geometric,weighted,60,heteroscedastic,0.3,1.0,0,20.367929821723937,0.3432491193666616,1222.0757893034363,29130.697179502706,2.4312326565881626,34.21302365047507,0.09,0.4475456528779538,0.0,5.444444444444444,109.27967155448466,109.2796715544847,2.600823101507357e-16,549.5172995553496,549.5172995553497,2.0688491120044354e-16,170.5744285762731,172.64100084720513,0.012115369743173144,0.0096,0.0078,0.011767436451034119,0.009999999965541684,0.077,0.0795984298759537,-0.002598429875953698,0.0708,0.07120899502310865,-0.0004089950231086492,0.0,0.0,6.170137107075177
random_geometric,weighted,60,heteroscedastic,0.3,1.75,0,20.367929821723937,0.3432491193666616,1222.0757893034363,29130.697179502706,2.4312326565881626,34.21302365047507,0.09,0.4475456528779538,0.0,5.444444444444444,109.27967155448466,109.2796715544847,2.600823101507357e-16,549.5172995553496,549.5172995553497,2.0688491120044354e-16,170.5744285762731,172.64100084720513,0.012115369743173144,0.0096,0.0078,0.011767436451034119,0.009999999965541684,0.4654,0.47151442300863466,-0.006114423008634684,0.4444,0.45064940449315044,-0.006249404493150423,0.0,0.0,18.896044890417723
random_geometric,weighted,60,heteroscedastic,0.3,3.0,0,20.367929821723937,0.3432491193666616,1222.0757893034363,29130.697179502706,2.4312326565881626,34.21302365047507,0.09,0.4475456528779538,0.0,5.444444444444444,109.27967155448466,109.2796715544847,2.600823101507357e-16,549.5172995553496,549.5172995553497,2.0688491120044354e-16,170.5744285762731,172.64100084720513,0.012115369743173144,0.0096,0.0078,0.011767436451034119,0.009999999965541684,0.966,0.9668190828556713,-0.0008190828556713381,0.963,0.9628819563437271,0.00011804365627288149,0.0,0.0,55.53123396367659
random_geometric,weighted,60,heteroscedastic,0.3,1.0,1,18.067044122920734,0.30609159962997723,1084.022647375244,22586.745581632837,3.20935835922666,30.770490155404453,0.09000000000000001,0.4475456528779538,0.0,5.444444444444444,100.35289418024591,100.35289418024591,0.0,481.68221969426963,481.68221969426946,-3.540306235315515e-16,161.40379419981184,160.08830420485387,-0.008150304033927754,0.0092,0.0104,0.008962077688747072,0.009999999999918185,0.0608,0.058425490616298245,0.0023745093837017547,0.0642,0.06317329550043385,0.0010267044995661417,0.0,0.0,5.861551555367218
random_geometric,weighted,60,heteroscedastic,0.3,1.75,1,18.067044122920734,0.30609159962997723,1084.022647375244,22586.745581632837,3.20935835922666,30.770490155404453,0.09000000000000001,0.4475456528779538,0.0,5.444444444444444,100.35289418024591,100.35289418024591,0.0,481.68221969426963,481.68221969426946,-3.540306235315515e-16,161.40379419981184,160.08830420485387,-0.008150304033927754,0.0092,0.0104,0.008962077688747072,0.009999999999918185,0.3814,0.3915231629766459,-0.010123162976645894,0.3956,0.40599333154755385,-0.010393331547553841,0.0,0.0,17.95100163831211
random_geometric,weighted,60,heteroscedastic,0.3,3.0,1,18.067044122920734,0.30609159962997723,1084.022647375244,22586.745581632837,3.20935835922666,30.770490155404453,0.09000000000000001,0.4475456528779538,0.0,5.444444444444444,100.35289418024591,100.35289418024591,0.0,481.68221969426963,481.68221969426946,-3.540306235315515e-16,161.40379419981184,160.08830420485387,-0.008150304033927754,0.0092,0.0104,0.008962077688747072,0.009999999999918185,0.9736,0.9721422484617828,0.0014577515382172557,0.9758,0.9744366870259189,0.001363312974081099,0.0,0.0,52.75396399830497
random_geometric,weighted,60,heteroscedastic,0.3,1.0,2,20.578356542815857,0.345654276252182,1234.7013925689514,29786.43662045393,2.8447567201851167,39.351217794506994,0.08999999999999998,0.4475456528779538,0.0,5.444444444444444,108.20729272083189,108.20729272083187,-1.3132991647674921e-16,528.1528438072013,528.1528438072014,2.1525366956675264e-16,169.24201588881067,170.21638592588155,0.005757258514995646,0.0106,0.01,0.010819990560997583,0.009999999733695197,0.078,0.07873818828438477,-0.0007381882843847665,0.0742,0.07463993631082348,-0.00043993631082347995,0.0,0.0,5.780326522829585
random_geometric,weighted,60,heteroscedastic,0.3,1.75,2,20.578356542815857,0.345654276252182,1234.7013925689514,29786.43662045393,2.8447567201851167,39.351217794506994,0.08999999999999998,0.4475456528779538,0.0,5.444444444444444,108.20729272083189,108.20729272083187,-1.3132991647674921e-16,528.1528438072013,528.1528438072014,2.1525366956675264e-16,169.24201588881067,170.21638592588155,0.005757258514995646,0.0106,0.01,0.010819990560997583,0.009999999733695197,0.4986,0.4859485381723496,0.012651461827650368,0.4874,0.4759621473965409,0.011437852603459087,0.0,0.0,17.7022499761656
random_geometric,weighted,60,heteroscedastic,0.3,3.0,2,20.578356542815857,0.345654276252182,1234.7013925689514,29786.43662045393,2.8447567201851167,39.351217794506994,0.08999999999999998,0.4475456528779538,0.0,5.444444444444444,108.20729272083189,108.20729272083187,-1.3132991647674921e-16,528.1528438072013,528.1528438072014,2.1525366956675264e-16,169.24201588881067,170.21638592588155,0.005757258514995646,0.0106,0.01,0.010819990560997583,0.009999999733695197,0.9562,0.9594040014846836,-0.003204001484683583,0.954,0.9577379063796574,-0.0037379063796574297,0.0,0.0,52.02293870546627
random_geometric,weighted,60,correlated,0.15,1.0,0,17.512419775325053,0.30394894281407636,1050.7451865195032,21248.942190668495,1.81554241608734,32.19558229249482,0.0225,0.012670004771459782,0.03499227738297094,4.296454259695047,21.303984199867934,21.30398419986793,-1.6676287615827862e-16,17.055302297079237,17.055302297079233,-2.0830552381407581e-16,31.839446165597803,32.16561845439072,0.010244282739608092,0.0122,0.0114,0.01168813174158806,0.010000000001145315,0.7846,0.7849514420318542,-0.00035144203185422107,0.7696,0.7713686129736613,-0.0017686129736613765,0.0,0.0,28.175626775030327
random_geometric,weighted,60,correlated,0.15,1.75,0,17.512419775325053,0.30394894281407636,1050.7451865195032,21248.942190668495,1.81554241608734,32.19558229249482,0.0225,0.012670004771459782,0.03499227738297094,4.296454259695047,21.303984199867934,21.30398419986793,-1.6676287615827862e-16,17.055302297079237,17.055302297079233,-2.0830552381407581e-16,31.839446165597803,32.16561845439072,0.010244282739608092,0.0122,0.0114,0.01168813174158806,0.010000000001145315,0.9992,0.9992340938134671,-3.409381346708429e-05,0.9988,0.9990838422877864,-0.0002838422877863289,0.0,0.0,86.28785699853039
random_geometric,weighted,60,correlated,0.15,3.0,0,17.512419775325053,0.30394894281407636,1050.7451865195032,21248.942190668495,1.81554241608734,32.19558229249482,0.0225,0.012670004771459782,0.03499227738297094,4.296454259695047,21.303984199867934,21.30398419986793,-1.6676287615827862e-16,17.055302297079237,17.055302297079233,-2.0830552381407581e-16,31.839446165597803,32.16561845439072,0.010244282739608092,0.0122,0.0114,0.01168813174158806,0.010000000001145315,1.0,0.9999999999718878,2.8112179251138514e-11,1.0,0.9999999999730512,2.6948776543633812e-11,0.0,0.0,253.58064097527304
random_geometric,weighted,60,correlated,0.15,1.0,1,19.492955586976127,0.3362888315102172,1169.5773352185677,26634.397588479198,3.457690626163343,34.83146156766547,0.022500000000000003,0.006298393880208039,0.035136080551484566,4.2207746133187,24.1315699695754,24.131569969575416,7.361132498382185e-16,22.148307103760484,22.14830710376051,1.1228395757335823e-15,36.410671125021416,36.52788670139494,0.003219264373651553,0.0122,0.0116,0.010504667768140963,0.010000000000174536,0.7448,0.7449992717742512,-0.00019927177425116405,0.741,0.7406329984003466,0.00036700159965341594,0.0,0.0,23.249631196506634
random_geometric,weighted,60,correlated,0.15,1.75,1,19.492955586976127,0.3362888315102172,1169.5773352185677,26634.397588479198,3.457690626163343,34.83146156766547,0.022500000000000003,0.006298393880208039,0.035136080551484566,4.2207746133187,24.1315699695754,24.131569969575416,7.361132498382185e-16,22.148307103760484,22.14830710376051,1.1228395757335823e-15,36.410671125021416,36.52788670139494,0.003219264373651553,0.0122,0.0116,0.010504667768140963,0.010000000000174536,0.9984,0.9988733534494221,-0.0004733534494221203,0.9984,0.9988098789273665,-0.0004098789273665471,0.0,0.0,71.20199553930156
random_geometric,weighted,60,correlated,0.15,3.0,1,19.492955586976127,0.3362888315102172,1169.5773352185677,26634.397588479198,3.457690626163343,34.83146156766547,0.022500000000000003,0.006298393880208039,0.035136080551484566,4.2207746133187,24.1315699695754,24.131569969575416,7.361132498382185e-16,22.148307103760484,22.14830710376051,1.1228395757335823e-15,36.410671125021416,36.52788670139494,0.003219264373651553,0.0122,0.0116,0.010504667768140963,0.010000000000174536,1.0,0.9999999999959448,4.055200619745847e-12,1.0,0.9999999999963329,3.667066650336892e-12,0.0,0.0,209.24668076855968
random_geometric,weighted,60,correlated,0.15,1.0,2,20.78057819151123,0.3279976875439272,1246.8346914906738,30059.94805276038,2.5617791455433494,38.355712385010676,0.022500000000000006,0.007029773196155462,0.03514806351216688,4.401581051711495,25.72131269594392,25.721312695943936,6.906167116736504e-16,25.075066004946503,25.075066004946546,1.7001974845129413e-15,39.2770639731646,38.89512550183298,-0.009724211351250072,0.0084,0.01,0.008585842192464554,0.010000000000248921,0.739,0.7401749826547692,-0.00117498265476923,0.7544,0.7533524697085308,0.0010475302914692008,0.0,0.0,28.249797689898784
random_geometric,weighted,60,correlated,0.15,1.75,2,20.78057819151123,0.3279976875439272,1246.8346914906738,30059.94805276038,2.5617791455433494,38.355712385010676,0.022500000000000006,0.007029773196155462,0.03514806351216688,4.401581051711495,25.72131269594392,25.721312695943936,6.906167116736504e-16,25.075066004946503,25.075066004946546,1.7001974845129413e-15,39.2770639731646,38.89512550183298,-0.009724211351250072,0.0084,0.01,0.008585842192464554,0.010000000000248921,0.9836,0.9839398714385006,-0.0003398714385005608,0.9846,0.9847802773472684,-0.00018027734726833167,0.0,0.0,86.51500542531501
random_geometric,weighted,60,correlated,0.15,3.0,2,20.78057819151123,0.3279976875439272,1246.8346914906738,30059.94805276038,2.5617791455433494,38.355712385010676,0.022500000000000006,0.007029773196155462,0.03514806351216688,4.401581051711495,25.72131269594392,25.721312695943936,6.906167116736504e-16,25.075066004946503,25.075066004946546,1.7001974845129413e-15,39.2770639731646,38.89512550183298,-0.009724211351250072,0.0084,0.01,0.008585842192464554,0.010000000000248921,1.0,0.9999952025996331,4.797400366851612e-06,1.0,0.9999965527383189,3.44726168111098e-06,0.0,0.0,254.24817920908905
random_geometric,weighted,60,correlated,0.3,1.0,0,18.178712941335505,0.26603263508200203,1090.7227764801303,22402.416100096958,2.6256149804591473,32.915672565866906,0.09,0.007531484483958027,0.035219665638689474,4.214761540751219,89.16541999072453,89.16541999072453,0.0,291.79059926894075,291.7905992689405,-7.792357807718946e-16,134.35328615310456,133.9662708871985,-0.0028805790836037176,0.0092,0.0096,0.009555853803519032,0.010000000040950918,0.1018,0.10294125508939914,-0.0011412550893991347,0.1054,0.10577063943681317,-0.0003706394368131749,0.0,0.0,6.7802928270200145
random_geometric,weighted,60,correlated,0.3,1.75,0,18.178712941335505,0.26603263508200203,1090.7227764801303,22402.416100096958,2.6256149804591473,32.915672565866906,0.09,0.007531484483958027,0.035219665638689474,4.214761540751219,89.16541999072453,89.16541999072453,0.0,291.79059926894075,291.7905992689405,-7.792357807718946e-16,134.35328615310456,133.9662708871985,-0.0028805790836037176,0.0092,0.0096,0.009555853803519032,0.010000000040950918,0.6146,0.6090921386226984,0.005507861377301637,0.6206,0.6144982589067929,0.006101741093207158,0.0,0.0,20.76464678274879
random_geometric,weighted,60,correlated,0.3,3.0,0,18.178712941335505,0.26603263508200203,1090.7227764801303,22402.416100096958,2.6256149804591473,32.915672565866906,0.09,0.007531484483958027,0.035219665638689474,4.214761540751219,89.16541999072453,89.16541999072453,0.0,291.79059926894075,291.7905992689405,-7.792357807718946e-16,134.35328615310456,133.9662708871985,-0.0028805790836037176,0.0092,0.0096,0.009555853803519032,0.010000000040950918,0.9952,0.9952768276841766,-7.682768417660579e-05,0.9952,0.9954533114660138,-0.00025331146601381693,0.0,0.0,61.02263544318013
