graph_type,num_sensors,noise,amplitude,num_edges,mean_degree,actual_anomaly_degree,min_degree,max_degree,trace_L,trace_L2,lambda_2,lambda_max,tau,pfa,observed_pd,gesnr,predicted_pd,residual,repetition
erdos_renyi,30,0.35,2.5,65,4.333333333333333,4.361666666666666,1.0,8.0,130.0,774.0,0.7144463954826173,9.943227178197336,29.481606574453462,0.008,0.8203333333333334,5.619278385271715,0.844163409450796,-0.023830076117462684,6
erdos_renyi,30,0.35,2.5,57,3.8,3.794,2.0,7.0,114.0,610.0,0.5070962514974955,9.100291769569893,26.53063672334527,0.007,0.8123333333333334,5.550698138756887,0.8399818237961114,-0.027648490462778064,7
erdos_renyi,30,0.35,2.5,58,3.8666666666666667,3.8693333333333335,2.0,7.0,116.0,634.0,0.4958349539278957,9.301597425756501,25.836936136180313,0.008333333333333333,0.8343333333333334,5.540143786649723,0.8393256346395522,-0.00499230130621886,8
erdos_renyi,30,0.35,2.5,65,4.333333333333333,4.316333333333334,1.0,8.0,130.0,798.0,0.6327588998877038,10.165599015203673,29.28789370494775,0.016666666666666666,0.8103333333333333,5.534132879407199,0.8389503898752648,-0.028617056541931474,9
erdos_renyi,30,0.35,2.5,67,4.466666666666667,4.434666666666667,1.0,10.0,134.0,836.0,0.7802515401087704,11.424476363220943,31.254149961392624,0.007666666666666666,0.7983333333333333,5.573260407990262,0.8413731581671461,-0.043039824833812745,10
erdos_renyi,30,0.35,2.5,69,4.6,4.558666666666666,1.0,8.0,138.0,866.0,0.4925939177301113,9.961596231075475,31.930213968298922,0.007,0.8003333333333333,5.639333990122904,0.8453598361108491,-0.04502650277751574,11
erdos_renyi,30,0.35,2.5,58,3.8666666666666667,3.8436666666666666,1.0,7.0,116.0,636.0,0.47918919016340733,9.06371142045472,27.408122547543307,0.008666666666666666,0.7916666666666666,5.531426009751459,0.8387810428214494,-0.047114376154782756,12
erdos_renyi,30,0.35,2.5,59,3.933333333333333,3.916,1.0,10.0,118.0,700.0,0.3722049881412177,11.364030685151453,28.29292084348234,0.005666666666666667,0.7613333333333333,5.363405875113279,0.8278114211318535,-0.06647808779852016,13
erdos_renyi,30,0.35,2.5,65,4.333333333333333,4.378666666666667,2.0,7.0,130.0,766.0,0.8822232402097715,9.835974757838475,28.592399927135606,0.010666666666666666,0.8693333333333333,5.6485456581622016,0.8459054257799649,0.023427907553368432,14
erdos_renyi,30,0.35,2.5,59,3.933333333333333,3.9266666666666667,1.0,8.0,118.0,696.0,0.6568440940723277,9.885888140411812,28.117441145699807,0.006,0.73,5.378795880563767,0.8288547938979879,-0.0988547938979879,15
erdos_renyi,30,0.35,2.5,67,4.466666666666667,4.428,1.0,8.0,134.0,824.0,0.6406455460372953,9.8265009115477,29.979100241887107,0.011333333333333334,0.8213333333333334,5.613695717432623,0.8438282691196137,-0.022494935786280368,16
erdos_renyi,30,0.35,2.5,53,3.533333333333333,3.5483333333333333,1.0,7.0,106.0,570.0,0.45981160357406625,8.550573758119567,24.90844977055229,0.014,0.729,5.3391990682367165,0.8261539910975493,-0.0971539910975493,17
erdos_renyi,30,0.35,2.5,58,3.8666666666666667,3.839,2.0,7.0,116.0,620.0,0.5955579037907849,9.051671110618011,26.757111421709965,0.009666666666666667,0.8326666666666667,5.602344623525471,0.8431439923894962,-0.010477325722829556,18
erdos_renyi,30,0.35,2.5,70,4.666666666666667,4.690333333333333,1.0,10.0,140.0,912.0,0.6553069177242532,11.605564895143907,32.80997075406368,0.009333333333333334,0.8123333333333334,5.574915545129131,0.8414746161087756,-0.029141282775442257,19
erdos_renyi,30,0.35,2.5,65,4.333333333333333,4.341666666666667,1.0,7.0,130.0,748.0,0.7423185581275822,9.182607110205845,29.22799935413248,0.012666666666666666,0.864,5.716105416611606,0.8498324755564844,0.014167524443515545,20
erdos_renyi,30,0.35,2.5,58,3.8666666666666667,3.8666666666666667,1.0,6.0,116.0,638.0,0.5938252858559478,8.876322763323314,26.495047101707808,0.013,0.797,5.522749257727816,0.8382366777899993,-0.04123667778999929,21
erdos_renyi,30,0.35,2.5,68,4.533333333333333,4.493333333333333,2.0,9.0,136.0,834.0,0.9273516585115144,10.925470445481698,31.101771169243204,0.010333333333333333,0.837,5.66322164412562,0.8467695791938061,-0.009769579193806166,22
erdos_renyi,30,0.35,2.5,57,3.8,3.794,1.0,7.0,114.0,630.0,0.6334641065543336,9.376199181321285,26.498559187508928,0.008666666666666666,0.7686666666666667,5.461881238041434,0.8343514389283176,-0.06568477226165093,23
erdos_renyi,30,0.35,2.5,61,4.066666666666666,4.046,1.0,9.0,122.0,722.0,0.4903912559548188,10.495456858333963,27.937637051317402,0.011333333333333334,0.7843333333333333,5.460078768349446,0.8342345885599155,-0.049901255226582175,24
erdos_renyi,30,0.35,2.5,57,3.8,3.7666666666666666,1.0,8.0,114.0,644.0,0.4132473552364224,9.798837803289588,26.232205446927157,0.009,0.783,5.402186754556992,0.8304253255235217,-0.04742532552352163,25
erdos_renyi,30,0.35,2.5,63,4.2,4.208666666666667,1.0,10.0,126.0,768.0,0.34631220724214407,11.456938661629131,28.841211331128505,0.01,0.8053333333333333,5.467611032998166,0.8347221957392412,-0.02938886240590788,26
erdos_renyi,30,0.35,2.5,63,4.2,4.203666666666667,2.0,8.0,126.0,742.0,0.5967553238173783,10.054605782896564,29.328554302992735,0.010333333333333333,0.7896666666666666,5.562579981976768,0.840716465276248,-0.051049798609581365,27
erdos_renyi,30,0.35,2.5,70,4.666666666666667,4.644333333333333,1.0,9.0,140.0,918.0,0.44534842321985924,10.59708799846772,31.697828190430677,0.011333333333333334,0.793,5.556667000111151,0.8403514106503153,-0.04735141065031523,28
erdos_renyi,30,0.35,2.5,65,4.333333333333333,4.320666666666667,1.0,9.0,130.0,806.0,0.6159360336566748,10.904708480160492,29.183556338949245,0.012,0.8023333333333333,5.506599709206915,0.8372172375676779,-0.03488390423434451,29
erdos_renyi,60,0.15,0.75,133,4.433333333333334,4.455,1.0,9.0,266.0,1606.0,0.333491287971117,10.743527124921538,9.307393316781571,0.013333333333333334,0.307,1.9556116987707892,0.26632045181650393,0.04067954818349606,0
erdos_renyi,60,0.15,0.75,119,3.966666666666667,3.993333333333333,1.0,9.0,238.0,1382.0,0.2959437064116361,10.925204714581906,8.271753720357005,0.014333333333333333,0.30666666666666664,1.886238895252406,0.24864295446317727,0.05802371220348937,1
erdos_renyi,60,0.15,0.75,120,4.0,3.9856666666666665,1.0,10.0,240.0,1382.0,0.5664995141750231,11.474025174515578,8.615895593170745,0.010666666666666666,0.26966666666666667,1.9020896422713338,0.25266789377372517,0.016998772892941494,2
erdos_renyi,60,0.15,0.75,133,4.433333333333334,4.491,1.0,10.0,266.0,1734.0,0.27634054207504044,11.909967292241321,9.498890198644363,0.013333333333333334,0.287,1.8820486716230451,0.24758053325503054,0.039419466744969434,3
erdos_renyi,60,0.15,0.75,108,3.6,3.659,1.0,7.0,216.0,1158.0,0.3618238796488262,9.484042218155354,7.754785649428239,0.012666666666666666,0.2853333333333333,1.8701361785776112,0.2445639778337509,0.04076935549958244,4
erdos_renyi,60,0.15,0.75,123,4.1,4.048,1.0,8.0,246.0,1442.0,0.33121969923793837,10.237880945669845,8.686267333222485,0.008666666666666666,0.28633333333333333,1.908649739479888,0.2543363456937881,0.03199698763954523,5
erdos_renyi,60,0.15,0.75,109,3.6333333333333333,3.6763333333333335,1.0,9.0,218.0,1186.0,0.3409167177590853,10.68619192792487,8.168484415056646,0.007333333333333333,0.226,1.8650389645103504,0.2432750184849682,-0.01727501848496818,6
erdos_renyi,60,0.15,0.75,126,4.2,4.2156666666666665,1.0,10.0,252.0,1556.0,0.46216039562027217,11.865995419537729,8.973784729230582,0.015666666666666666,0.2833333333333333,1.8822161908779462,0.24762299416953376,0.035710339163799565,7
erdos_renyi,60,0.15,0.75,116,3.8666666666666667,3.823,1.0,9.0,232.0,1312.0,0.3724611843784065,10.51966129046469,8.48816344686183,0.005,0.247,1.8870996228206567,0.24886127432926758,-0.0018612743292675815,8
erdos_renyi,60,0.15,0.75,124,4.133333333333334,4.1273333333333335,1.0,8.0,248.0,1464.0,0.3920046783275604,10.216418711154924,8.893123428168204,0.008666666666666666,0.27666666666666667,1.9096549499659798,0.2545921365017385,0.022074530164928163,9
erdos_renyi,60,0.15,0.75,124,4.133333333333334,4.124666666666666,1.0,9.0,248.0,1464.0,0.4715597855406007,10.907010513090906,8.928017881880464,0.009666666666666667,0.2653333333333333,1.9096549499659798,0.2545921365017385,0.010741196831594801,10
erdos_renyi,60,0.15,0.75,125,4.166666666666667,4.185666666666667,1.0,9.0,250.0,1522.0,0.3268853372096444,10.883262145947825,8.866084833408596,0.012333333333333333,0.2936666666666667,1.8880193583187856,0.2490945928030855,0.044572073863581196,11
erdos_renyi,60,0.15,0.75,110,3.6666666666666665,3.6576666666666666,1.0,11.0,220.0,1302.0,0.3628786169698553,12.456314217276258,8.152298574097403,0.011,0.22766666666666666,1.7963499621595471,0.2260237391091502,0.001642927557516466,12
erdos_renyi,60,0.15,0.75,119,3.966666666666667,3.931,1.0,9.0,238.0,1382.0,0.2672581443432628,10.767074444033137,8.462227676197454,0.012666666666666666,0.2823333333333333,1.886238895252406,0.24864295446317727,0.03369037887015605,13
erdos_renyi,60,0.15,0.75,116,3.8666666666666667,3.8303333333333334,1.0,9.0,232.0,1342.0,0.3286211988441071,10.545292784917224,8.304858590948694,0.009,0.2703333333333333,1.8658876381652751,0.2434895508163973,0.026843782516936004,14
erdos_renyi,60,0.15,0.75,126,4.2,4.194,1.0,9.0,252.0,1478.0,0.6437631720574115,10.935192200328252,8.885475957150389,0.012333333333333333,0.2843333333333333,1.9312437185414881,0.2600937574016995,0.02423957593163384,15
erdos_renyi,60,0.15,0.75,129,4.3,4.335333333333334,1.0,9.0,258.0,1580.0,0.33758756463445994,11.081665208500535,9.247870495396958,0.009666666666666667,0.283,1.9123391799679537,0.25527534786308126,0.027724652136918715,16
erdos_renyi,60,0.15,0.75,124,4.133333333333334,4.079,1.0,9.0,248.0,1474.0,0.6153650347700105,10.926107295942181,8.797879821532234,0.011333333333333334,0.28,1.90316612743304,0.25294157611149426,0.027058423888505767,17
erdos_renyi,60,0.15,0.75,129,4.3,4.246,1.0,9.0,258.0,1584.0,0.6446366952238513,10.702884622634786,9.17889580072867,0.013333333333333334,0.2623333333333333,1.9099230840190102,0.25466037306421246,0.007672960269120843,18
erdos_renyi,60,0.15,0.75,116,3.8666666666666667,3.8383333333333334,1.0,9.0,232.0,1274.0,0.5181227199266356,10.77652788936099,8.360722823628915,0.007333333333333333,0.2703333333333333,1.9150363917299575,0.2559621082297736,0.014371225103559704,19
erdos_renyi,60,0.15,0.75,132,4.4,4.400333333333333,1.0,10.0,264.0,1594.0,0.6255496036957298,11.595172566538004,9.297031028603744,0.011333333333333334,0.29533333333333334,1.9481999541834902,0.26442480596537665,0.030908527367956684,20
erdos_renyi,60,0.15,0.75,123,4.1,4.12,1.0,11.0,246.0,1518.0,0.1322011644789204,12.84966758994699,8.606608924779547,0.014666666666666666,0.302,1.8602571471416087,0.2420668225345287,0.059933177465471305,21
erdos_renyi,60,0.15,0.75,117,3.9,3.938,1.0,10.0,234.0,1408.0,0.4547454929695376,11.733292281254007,8.462503479814423,0.011333333333333334,0.2663333333333333,1.8373347560207471,0.23628935355104003,0.030043979782293284,22
erdos_renyi,60,0.15,0.75,119,3.966666666666667,3.9356666666666666,1.0,9.0,238.0,1380.0,0.49584148476089457,10.746290130484756,8.714401268348867,0.008333333333333333,0.25166666666666665,1.8876052401583092,0.24898953530189952,0.0026771313647671324,23
erdos_renyi,60,0.15,0.75,119,3.966666666666667,3.982666666666667,1.0,11.0,238.0,1430.0,0.4153830869137293,12.56398853431573,8.684931918023445,0.010666666666666666,0.24566666666666667,1.85431153018344,0.24056596793762153,0.005100698729045144,24
erdos_renyi,60,0.15,0.75,130,4.333333333333333,4.405333333333333,1.0,9.0,260.0,1592.0,0.6903857878731423,11.413729124866993,9.35991932144942,0.006,0.27,1.9198865968975765,0.25719766653419474,0.012802333465805282,25
erdos_renyi,60,0.15,0.75,149,4.966666666666667,4.982333333333333,1.0,12.0,298.0,2050.0,0.7063593898806054,13.566507006354847,10.917012389576525,0.007666666666666666,0.23633333333333334,1.9391575434501922,0.26211412053770705,-0.025780787204373712,26
erdos_renyi,60,0.15,0.75,115,3.8333333333333335,3.829,1.0,8.0,230.0,1310.0,0.44176422893293027,10.501188943769662,8.34329075295257,0.007333333333333333,0.25266666666666665,1.8722590936234333,0.24510113153931742,0.007565535127349227,27
erdos_renyi,60,0.15,0.75,139,4.633333333333334,4.566333333333334,1.0,9.0,278.0,1808.0,0.3352714212557123,11.894890929323083,9.878948582444979,0.013333333333333334,0.2773333333333333,1.9262796797509536,0.25882742117782054,0.018505912155512783,28
erdos_renyi,60,0.15,0.75,134,4.466666666666667,4.422666666666666,1.0,9.0,268.0,1676.0,0.514728528411064,11.04349943959727,9.4872035208808,0.013333333333333334,0.2896666666666667,1.9287304959242617,0.25945253480285274,0.030214131863813942,29
erdos_renyi,60,0.15,1.25,126,4.2,4.226,1.0,10.0,252.0,1564.0,0.5845630671761014,11.778507448128641,9.234364705209588,0.007666666666666666,0.7583333333333333,5.214989353088605,0.8173258589749317,-0.0589925256415984,0
erdos_renyi,60,0.15,1.25,137,4.566666666666666,4.517333333333333,1.0,11.0,274.0,1798.0,0.6226012549029085,12.843607217015748,9.723844205962349,0.009666666666666667,0.8016666666666666,5.288432661875844,0.8226121448333117,-0.02094547816664505,1
erdos_renyi,60,0.15,1.25,139,4.633333333333334,4.625,1.0,12.0,278.0,1814.0,0.6446748666853157,13.65054091463651,9.790311114795529,0.01,0.8296666666666667,5.341920423828577,0.8263413234068295,0.0033253432598371324,2
erdos_renyi,60,0.15,1.25,115,3.8333333333333335,3.8596666666666666,1.0,8.0,230.0,1278.0,0.4762769492069844,9.953774875189723,8.094755728002523,0.012333333333333333,0.8153333333333334,5.2654278816471125,0.8209772412544758,-0.005643907921142444,3
erdos_renyi,60,0.15,1.25,126,4.2,4.247333333333334,1.0,9.0,252.0,1482.0,0.4372581165890456,10.44248810339164,8.813660528979142,0.013333333333333334,0.854,5.357321363119287,0.8273967017786434,0.02660329822135654,4
erdos_renyi,60,0.15,1.25,121,4.033333333333333,4.080666666666667,1.0,9.0,242.0,1412.0,0.24463335613263915,11.106658814983017,8.837412606173343,0.009,0.797,5.270711890560923,0.8213544368033944,-0.02435443680339433,5
erdos_renyi,60,0.15,1.25,121,4.033333333333333,4.003,1.0,11.0,242.0,1472.0,0.3377328318718101,12.501237393542507,8.989286264102786,0.005,0.7516666666666667,5.162174969543563,0.8134018021030825,-0.061735135436415844,6
erdos_renyi,60,0.15,1.25,125,4.166666666666667,4.183,1.0,9.0,250.0,1478.0,0.21719522852604828,10.572753710225236,8.778796967267835,0.015333333333333332,0.8406666666666667,5.3219899651165345,0.8249634288657179,0.015703237800948733,7
erdos_renyi,60,0.15,1.25,132,4.4,4.421,1.0,9.0,264.0,1582.0,0.3988291282706252,10.746230706666353,9.249172366243243,0.01,0.866,5.43215241658511,0.8324107445700304,0.0335892554299696,8
erdos_renyi,60,0.15,1.25,128,4.266666666666667,4.304,1.0,10.0,256.0,1546.0,0.6568461399875902,11.586468362077134,9.127095554067344,0.013,0.8336666666666667,5.328518527893381,0.8254162960735615,0.008250370593105183,9
erdos_renyi,60,0.15,1.25,137,4.566666666666666,4.533666666666667,1.0,9.0,274.0,1732.0,0.48986966935595033,11.423048461024639,9.756645340791874,0.011666666666666667,0.8283333333333334,5.388251750358225,0.8294918956395453,-0.0011585623062119188,10
erdos_renyi,60,0.15,1.25,120,4.0,3.985,1.0,9.0,240.0,1390.0,0.3046610880417279,10.827765708075006,8.425350506431155,0.012666666666666666,0.8133333333333334,5.2683558459089,0.8211863756939165,-0.007853042360583151,11
erdos_renyi,60,0.15,1.25,135,4.5,4.452,1.0,9.0,270.0,1702.0,0.7502865152099031,11.460089461763246,9.740890845125264,0.008333333333333333,0.826,5.356181017117663,0.8273188356036831,-0.0013188356036831772,12
erdos_renyi,60,0.15,1.25,132,4.4,4.395,1.0,9.0,264.0,1646.0,0.511513085445678,10.872641331266724,9.26328875080248,0.014666666666666666,0.8186666666666667,5.325498554259201,0.8252069933198599,-0.0065403266531932625,13
erdos_renyi,60,0.15,1.25,136,4.533333333333333,4.483666666666666,1.0,8.0,272.0,1668.0,0.4768165747599142,10.484386376679266,9.625554471517422,0.012,0.847,5.450572749118307,0.8336165992168975,0.013383400783102517,14
erdos_renyi,60,0.15,1.25,143,4.766666666666667,4.674333333333333,1.0,11.0,286.0,1940.0,0.5495631144028483,12.904974809493025,10.233629093646618,0.013333333333333334,0.7916666666666666,5.314182046684883,0.8244198692441813,-0.032753202577514684,15
erdos_renyi,60,0.15,1.25,116,3.8666666666666667,3.8343333333333334,1.0,8.0,232.0,1302.0,0.4245051497387916,10.370167763118108,8.298094600094739,0.012333333333333333,0.7976666666666666,5.262035242689582,0.8207345318428574,-0.02306786517619075,16
erdos_renyi,60,0.15,1.25,124,4.133333333333334,4.133333333333334,1.0,9.0,248.0,1472.0,0.4808078142969807,11.024219418218696,8.844399783886214,0.011,0.8103333333333333,5.290162778705801,0.8227343395249659,-0.012401006191632535,17
erdos_renyi,60,0.15,1.25,117,3.9,3.9023333333333334,1.0,8.0,234.0,1308.0,0.5374176253253754,10.230337717722854,8.21410617153277,0.012666666666666666,0.8296666666666667,5.295210693268269,0.8230902583487022,0.006576408317964466,18
erdos_renyi,60,0.15,1.25,133,4.433333333333334,4.450333333333333,1.0,10.0,266.0,1662.0,0.4957495488361682,11.513632752077196,9.616382869330199,0.009,0.812,5.339952410132102,0.8262058750686995,-0.014205875068699414,19
erdos_renyi,60,0.15,1.25,140,4.666666666666667,4.721,1.0,8.0,280.0,1758.0,0.7423948913703871,10.70826513685527,9.728946488967681,0.010333333333333333,0.8706666666666667,5.4653736128289285,0.8345775449039384,0.03608912176272827,20
erdos_renyi,60,0.15,1.25,131,4.366666666666666,4.303,1.0,11.0,262.0,1624.0,0.4788749599536581,12.340039548933376,9.306198613047728,0.011666666666666667,0.8293333333333334,5.320831899942774,0.8248829426271178,0.004450390706215557,21
erdos_renyi,60,0.15,1.25,126,4.2,4.144,1.0,9.0,252.0,1526.0,0.3837119384671401,10.729151867760816,9.016088172359742,0.010666666666666666,0.8023333333333333,5.279521145616642,0.8219810597264912,-0.019647726393157816,22
erdos_renyi,60,0.15,1.25,111,3.7,3.7053333333333334,1.0,8.0,222.0,1234.0,0.2299390469108305,9.819737068875924,8.175041341923102,0.008666666666666666,0.7536666666666667,5.172096917092632,0.8141469858925546,-0.060480319225887924,23
erdos_renyi,60,0.15,1.25,130,4.333333333333333,4.3116666666666665,1.0,13.0,260.0,1636.0,0.6528914144883272,14.307870050393602,9.433886403248787,0.01,0.7976666666666666,5.260814129962879,0.8206470721767216,-0.02298040551005498,24
erdos_renyi,60,0.15,1.25,119,3.966666666666667,4.028,1.0,8.0,238.0,1350.0,0.4890526486582883,9.899534961453067,8.67718077273265,0.006,0.7933333333333333,5.301287193947952,0.8235175078046808,-0.03018417447134747,25
erdos_renyi,60,0.15,1.25,122,4.066666666666666,4.071,1.0,8.0,244.0,1412.0,0.17877579111083985,10.722095293808092,8.706996490309395,0.014333333333333333,0.8156666666666667,5.314271492962253,0.8244261082188172,-0.008759441552150582,26
erdos_renyi,60,0.15,1.25,143,4.766666666666667,4.755,1.0,12.0,286.0,1902.0,0.7269199481406159,13.538753907542713,10.188853015925504,0.012,0.8313333333333334,5.36700545271699,0.8280561750161372,0.003277158317196216,27
erdos_renyi,60,0.15,1.25,135,4.5,4.472333333333333,1.0,9.0,270.0,1692.0,0.5600969000427976,11.485055221556355,9.775947296387674,0.005,0.795,5.371985657597882,0.8283940802823752,-0.033394080282375116,28
erdos_renyi,60,0.15,1.25,117,3.9,3.917,1.0,8.0,234.0,1362.0,0.28982484270579967,10.161867129849334,8.449182862438379,0.011,0.7783333333333333,5.189177941724748,0.8154211455847731,-0.037087812251439756,29
erdos_renyi,60,0.15,1.75,124,4.133333333333334,4.176333333333333,1.0,12.0,248.0,1510.0,0.4788704302052698,13.385096464547967,8.748111319843382,0.013666666666666667,0.9716666666666667,10.237420406018042,0.9617869706322131,0.0098796960344536,0
erdos_renyi,60,0.15,1.75,116,3.8666666666666667,3.884,1.0,8.0,232.0,1286.0,0.48424497933844923,10.394603021595469,8.351020325646477,0.012333333333333333,0.97,10.37754993107746,0.9630461209459006,0.006953879054099388,1
erdos_renyi,60,0.15,1.75,116,3.8666666666666667,3.8676666666666666,1.0,7.0,232.0,1282.0,0.4103631521665051,9.492919475343289,8.138159036280895,0.010666666666666666,0.96,10.393726947804728,0.9631878124335268,-0.0031878124335268376,2
erdos_renyi,60,0.15,1.75,123,4.1,4.095666666666666,1.0,9.0,246.0,1444.0,0.47884416624869475,10.912378556992623,8.755891823641921,0.009,0.981,10.384338621372617,0.963105672461536,0.017894327538463983,3
erdos_renyi,60,0.15,1.75,129,4.3,4.298666666666667,1.0,8.0,258.0,1582.0,0.46729953655862794,10.595706847756343,9.353438104223608,0.007333333333333333,0.94,10.405041037949841,0.9632864693638243,-0.02328646936382439,4
erdos_renyi,60,0.15,1.75,118,3.933333333333333,3.8703333333333334,1.0,8.0,236.0,1324.0,0.31861181889032564,9.816801889575062,8.366435587045226,0.013,0.9676666666666667,10.403880170864536,0.9632763634564331,0.004390303210233593,5
erdos_renyi,60,0.15,1.75,121,4.033333333333333,4.024666666666667,1.0,10.0,242.0,1428.0,0.4474635611057669,11.53502421721819,8.60597998630573,0.008666666666666666,0.958,10.272557793987488,0.9621081439360837,-0.004108143936083719,6
erdos_renyi,60,0.15,1.75,125,4.166666666666667,4.1353333333333335,1.0,9.0,250.0,1508.0,0.49764424627066395,10.67161224645508,8.94059927990032,0.013333333333333334,0.967,10.326821468672529,0.9625969351210159,0.00440306487898412,7
erdos_renyi,60,0.15,1.75,136,4.533333333333333,4.557333333333333,2.0,10.0,272.0,1680.0,0.6533152890799488,11.581165506195045,9.525404719806676,0.012,0.993,10.644900202447797,0.9652955739197634,0.0277044260802366,8
erdos_renyi,60,0.15,1.75,114,3.8,3.760666666666667,1.0,8.0,228.0,1248.0,0.45710092233883987,9.783856648893384,8.36187824956077,0.007,0.942,10.35272994392612,0.9628272739878516,-0.02082727398785167,9
erdos_renyi,60,0.15,1.75,133,4.433333333333334,4.461333333333333,1.0,9.0,266.0,1660.0,0.5518453048971425,11.304533287736474,9.608459362771221,0.009333333333333334,0.9716666666666667,10.472609829955006,0.9638681957322687,0.007798470934398005,10
erdos_renyi,60,0.15,1.75,149,4.966666666666667,4.953333333333333,1.0,11.0,298.0,2024.0,0.6581878789366663,12.856557182541398,10.736901967888322,0.005333333333333333,0.9756666666666667,10.625230029827689,0.9651365567766447,0.01053010989002201,11
erdos_renyi,60,0.15,1.75,108,3.6,3.6486666666666667,1.0,9.0,216.0,1184.0,0.3525556594560602,11.082578261652309,7.929067480276395,0.012,0.9766666666666667,10.069437972453136,0.9601990107062759,0.016467655960390792,12
erdos_renyi,60,0.15,1.75,114,3.8,3.8393333333333333,1.0,8.0,228.0,1298.0,0.4445032522334301,9.926643007828787,8.441310326280922,0.005666666666666667,0.9376666666666666,10.151374077948866,0.9609845971847172,-0.023317930518050534,13
erdos_renyi,60,0.15,1.75,129,4.3,4.328666666666667,1.0,8.0,258.0,1572.0,0.5303675927543792,10.684218145335775,9.31467566338439,0.008666666666666666,0.9643333333333334,10.438083487073127,0.96357253240261,0.0007608009307233932,14
erdos_renyi,60,0.15,1.75,124,4.133333333333334,4.156,1.0,10.0,248.0,1500.0,0.5010820327163334,11.815120060018637,9.023710388945535,0.011666666666666667,0.9446666666666667,10.27148845494256,0.9620984241659404,-0.017431757499273726,15
erdos_renyi,60,0.15,1.75,114,3.8,3.7293333333333334,1.0,8.0,228.0,1262.0,0.46478149048264067,10.446124174018605,8.086449612470668,0.012666666666666666,0.9766666666666667,10.29514577889762,0.9623126642345977,0.014354002432068969,16
erdos_renyi,60,0.15,1.75,132,4.4,4.467333333333333,1.0,8.0,264.0,1638.0,0.26837097805083227,10.590901345544788,9.198493422378224,0.017,0.957,10.463435685057666,0.9637899548528351,-0.006789954852835178,17
erdos_renyi,60,0.15,1.75,105,3.5,3.4963333333333333,1.0,7.0,210.0,1134.0,0.3727972078022393,9.491685940416714,7.6989308462135915,0.009,0.9266666666666666,10.003226407574456,0.9595483297924328,-0.032881663125766125,18
erdos_renyi,60,0.15,1.75,126,4.2,4.208,1.0,9.0,252.0,1500.0,0.4962715447424995,10.902531719442957,8.880653078105075,0.011,0.9643333333333334,10.437157623570664,0.9635645583724921,0.0007687749608412675,19
erdos_renyi,60,0.15,1.75,110,3.6666666666666665,3.677,1.0,8.0,220.0,1208.0,0.3323116575628934,9.879057162883694,7.876347831016829,0.012,0.9466666666666667,10.153518038834605,0.9610048676498808,-0.014338200983214144,20
erdos_renyi,60,0.15,1.75,132,4.4,4.452,1.0,9.0,264.0,1694.0,0.4077084329934676,11.598020883898998,9.506598161614413,0.005,0.9503333333333334,10.289032876362299,0.9622574648464849,-0.011924131513151526,21
erdos_renyi,60,0.15,1.75,131,4.366666666666666,4.341666666666667,1.0,10.0,262.0,1648.0,0.453951420824296,11.955711538907295,9.511294691712333,0.008666666666666666,0.9463333333333334,10.352613932263642,0.9628262469154775,-0.01649291358214411,22
erdos_renyi,60,0.15,1.75,127,4.233333333333333,4.268,1.0,10.0,254.0,1584.0,0.4015368795852538,11.980079457188149,9.204984793156633,0.008,0.977,10.23725353303213,0.9617854364708044,0.01521456352919559,23
erdos_renyi,60,0.15,1.75,132,4.4,4.425,1.0,9.0,264.0,1630.0,0.2383844689273246,11.018734684109322,9.239124438407053,0.010333333333333333,0.984,10.48908139922466,0.9640080928419712,0.019991907158028788,24
erdos_renyi,60,0.15,1.75,115,3.8333333333333335,3.8256666666666668,1.0,9.0,230.0,1306.0,0.3562667036040841,10.528234558556427,8.490698296876682,0.006666666666666667,0.9646666666666667,10.209008809948799,0.9615245488598643,0.0031421178068024025,25
erdos_renyi,60,0.15,1.75,129,4.3,4.299333333333333,1.0,8.0,258.0,1562.0,0.5045889006322964,10.197718424968889,9.206781596106067,0.009,0.951,10.471442739543258,0.9638582551491893,-0.012858255149189368,26
erdos_renyi,60,0.15,1.75,111,3.7,3.6863333333333332,1.0,8.0,222.0,1234.0,0.24383287107705207,10.629597000451312,8.191002738847578,0.008666666666666666,0.927,10.137309957501559,0.9608512679231698,-0.033851267923169726,27
erdos_renyi,60,0.15,1.75,133,4.433333333333334,4.458333333333333,1.0,9.0,266.0,1646.0,0.5634352383610888,10.94758279677037,9.328384219255044,0.014666666666666666,0.955,10.517052750941579,0.9642439682111629,-0.009243968211162912,28
erdos_renyi,60,0.15,1.75,141,4.7,4.737,1.0,10.0,282.0,1854.0,0.6955956863010542,11.550257253944029,9.870375009330363,0.011,0.979,10.505617257464664,0.9641477918401683,0.014852208159831681,29
erdos_renyi,60,0.15,2.5,135,4.5,4.507333333333333,1.0,11.0,270.0,1710.0,0.6773195745282199,12.526986107531677,9.422403127089416,0.009666666666666667,0.999,21.374549001774046,0.9940045577301232,0.004995442269876804,0
erdos_renyi,60,0.15,2.5,100,3.3333333333333335,3.319,1.0,9.0,200.0,1024.0,0.2219149919782401,10.664420946854728,7.153035220920601,0.011666666666666667,0.9993333333333333,20.460265659332975,0.9932991299132848,0.006034203420048456,1
erdos_renyi,60,0.15,2.5,112,3.7333333333333334,3.775,1.0,9.0,224.0,1234.0,0.48808829300490497,10.691518571064346,8.2390236421571,0.006333333333333333,0.9983333333333333,20.874769539256746,0.9936324642635763,0.004700869069756974,2
