graph_type,num_sensors,noise,amplitude,num_edges_mean,num_edges_ci95,mean_degree_mean,mean_degree_ci95,actual_anomaly_degree_mean,actual_anomaly_degree_ci95,trace_L_mean,trace_L_ci95,trace_L2_mean,trace_L2_ci95,lambda_2_mean,lambda_2_ci95,lambda_max_mean,lambda_max_ci95,tau_mean,tau_ci95,pfa_mean,pfa_ci95,gesnr_mean,gesnr_ci95,observed_pd_mean,observed_pd_ci95,predicted_pd_mean,predicted_pd_ci95,residual_mean,residual_ci95
erdos_renyi,15,0.15,1.75,31.166666666666668,2.0846385796254547,4.155555555555555,0.27795181061672736,4.15851111111111,0.27807190010184624,62.333333333333336,4.1692771592509095,366.8,45.53216629931027,0.9917108593204412,0.1894048203693122,8.879528878060603,0.49459589483824656,3.18331583451652,0.19580445191667234,0.010788888888888888,0.0008638434377172674,21.102390191631834,0.21931040126862805,0.9972444444444445,0.001617086914082508,0.9937830821837987,0.0001643409898928671,0.0034613622606456764,0.0015696050507662935
erdos_renyi,15,0.15,2.5,30.766666666666666,1.5461164498925533,4.102222222222222,0.20614885998567378,4.099611111111111,0.20665240536045087,61.53333333333333,3.0922328997851065,356.26666666666665,30.58427867097334,0.9044381297841838,0.13102229166155727,8.799116745846849,0.38743758633808156,3.1677417471328124,0.1470180789228153,0.010633333333333333,0.0008739320225719092,42.90955964778069,0.42312264970040686,1.0,0.0,0.9989850053933993,2.689875400162744e-05,0.001014994606600735,2.689875400162744e-05
erdos_renyi,15,0.25,0.75,31.333333333333332,1.468935757797596,4.177777777777779,0.1958581010396795,4.186188888888888,0.1981294250886268,62.666666666666664,2.937871515595192,369.46666666666664,29.899903001162517,0.9411337579468383,0.1436514754118199,9.127502602846045,0.39469630990419485,8.955700328266035,0.37920924138154566,0.010233333333333334,0.0007545018977215296,1.39015833509245,0.012713204599196106,0.14672222222222223,0.004914430517745726,0.13163087937161613,0.002677650411199759,0.01509134285060613,0.004130586626852122
erdos_renyi,15,0.25,1.25,31.666666666666668,1.707999120658024,4.222222222222222,0.22773321608773653,4.224866666666666,0.2286641339936371,63.333333333333336,3.415998241316048,374.06666666666666,33.598580480870055,1.0942274679171304,0.18806939369176134,9.051954516974948,0.3508852552655936,9.126993642146257,0.4160635263161154,0.010044444444444446,0.000972957410916218,3.87922769602637,0.04470887463099339,0.5764222222222223,0.019125019566218978,0.6765888684063622,0.006516169081305577,-0.10016664618413988,0.013580740253590119
erdos_renyi,15,0.25,1.75,30.433333333333334,1.5230974892257632,4.057777777777778,0.20307966523010174,4.051011111111111,0.20380070206137266,60.86666666666667,3.0461949784515263,351.4,31.86128489735379,0.9017481043089591,0.14889040347575996,8.841179327100475,0.4040626829895901,8.786842693395009,0.41715548258772667,0.009655555555555556,0.0007091368619484051,7.544145577511528,0.0691417499003081,0.8858777777777777,0.015466795513842136,0.9199199423535745,0.0017692399340104026,-0.034042164575796466,0.014011692505456226
erdos_renyi,15,0.25,2.5,30.633333333333333,1.545545154227074,4.084444444444444,0.2060726872302765,4.0855,0.20373141133348485,61.266666666666666,3.091090308454148,350.93333333333334,29.278986913780294,0.9928365777838699,0.1634141422875585,8.883901898894399,0.34154925812085546,8.80914698109853,0.38331856537708414,0.010222222222222221,0.0010503589282935917,15.480646482972707,0.15697126847859907,0.9864777777777776,0.005453659909596119,0.986361787046482,0.00034815894005753344,0.00011599073129566021,0.005266249802188323
erdos_renyi,15,0.35,0.75,29.533333333333335,1.280726422223878,3.937777777777778,0.17076352296318376,3.9284999999999997,0.16855761249014542,59.06666666666667,2.561452844447756,327.4,23.032188059422353,0.8738839583133926,0.10643984911604436,8.347366695261178,0.26387881834051596,16.61009245154345,0.6033609157673813,0.009944444444444443,0.0010474354661593299,0.70910018137856,0.006392976596320767,0.0565111111111111,0.0035703190084433543,0.026337454983869944,0.0005832578745263086,0.030173656127241166,0.0033099558428756766
erdos_renyi,15,0.35,1.25,31.866666666666667,1.9706347500253982,4.24888888888889,0.26275130000338637,4.242077777777777,0.26058940195725083,63.733333333333334,3.9412695000507965,375.46666666666664,39.12374867370872,1.1057117686081754,0.18363004724262352,8.788018197751542,0.4360084114907541,17.749348178255566,1.016644112074716,0.010166666666666666,0.000817304731581584,1.992462223376738,0.022371494751173122,0.24989999999999998,0.006716343076924201,0.2758063715356849,0.005726404901812818,-0.025906371535684813,0.005949526589484401
erdos_renyi,15,0.35,1.75,31.466666666666665,1.4821031758129355,4.195555555555556,0.19761375677505807,4.186022222222221,0.19831278685646406,62.93333333333333,2.964206351625871,369.2,31.019431175261445,1.0305651292593976,0.1594008103153293,8.965355569715543,0.32902917668119963,17.64659853529607,0.8592449337246953,0.011444444444444443,0.0009872739838132658,3.8802864342476924,0.028887801774660625,0.581511111111111,0.010383010520905024,0.6770550903150484,0.004180640274577404,-0.09554397920393728,0.009973526929283737
erdos_renyi,15,0.35,2.5,31.033333333333335,1.8993220649782936,4.137777777777779,0.2532429419971059,4.1409111111111105,0.2593027941075904,62.06666666666667,3.798644129956587,362.46666666666664,42.75912929807508,0.9105126602800188,0.11449424342168321,8.901987910940184,0.3605181574408235,17.465482613609197,0.876022007162921,0.010311111111111111,0.0009196594257356371,7.901355089345567,0.08337244387723362,0.9009111111111111,0.01567915306354662,0.9281648082406535,0.0018445262250344795,-0.027253697129542242,0.014034585767143578
