graph_type,num_sensors,noise,amplitude,num_edges_mean,num_edges_ci95,mean_degree_mean,mean_degree_ci95,mean_anomaly_degree_mean,mean_anomaly_degree_ci95,trace_L_mean,trace_L_ci95,trace_L2_mean,trace_L2_ci95,lambda_2_mean,lambda_2_ci95,lambda_max_mean,lambda_max_ci95,tau_mean,tau_ci95,pfa_mean,pfa_ci95,pd_mean,pd_ci95,gesnr,log_gesnr,pd_predicted,residual,abs_residual
random_geometric,10,0.3,3.0,16.15,1.659920797095927,3.2300000000000004,0.3319841594191854,3.2298250000000004,0.3329220652701422,32.3,3.3198415941918547,163.4,31.35239118220659,0.4141357494466361,0.1028381335562028,6.868050861392123,0.5054751502963479,7.996181380390913,0.7567701209413529,0.010225,0.0009498126962168,0.9842500000000004,0.0084418130379925,17.866437640457974,2.8829239606954036,0.9905444297151739,-0.006294429715173466,0.006294429715173466
random_geometric,20,0.1,0.5,53.75,4.640113315313255,5.375,0.4640113315313254,5.388675000000001,0.4748250198020873,107.5,9.28022663062651,805.8,141.24656955610786,0.3554626899969882,0.1047325509741449,10.33870903989284,0.9150102483224228,2.2144534396069995,0.200288262664786,0.0103,0.0014350260588134,0.5388499999999999,0.0198387872666281,3.3557791445531158,1.210683977307476,0.5913146284579254,-0.05246462845792543,0.05246462845792543
random_geometric,20,0.1,1.0,52.25,3.325242373437651,5.2250000000000005,0.3325242373437651,5.214650000000001,0.3198823006113671,104.5,6.650484746875302,766.4,94.5326339597518,0.340297997636536,0.0959498821649295,10.358897276340922,0.5860264551763443,2.1764727434907027,0.1376619873076395,0.00945,0.0014775455465417,0.95675,0.0146682446479676,13.319331211252965,2.589216454486318,0.9801505280286091,-0.023400528028609147,0.023400528028609147
random_geometric,20,0.1,1.5,51.45,3.6013815770004003,5.1450000000000005,0.36013815770004,5.150425,0.3609684719058613,102.9,7.202763154000801,727.2,92.10239563030976,0.3853664113630809,0.1355276459269372,10.408271556471242,0.5584100403969282,2.1197319054737163,0.1467798092081577,0.0099,0.0010959039527642,0.99985,0.000125178609237,30.386708002467135,3.4140052760353616,0.997555911841028,0.0022940881589720297,0.0022940881589720297
random_geometric,20,0.1,2.0,51.15,4.13407435066692,5.115,0.4134074350666918,5.118824999999999,0.4013087579153068,102.3,8.268148701333839,740.4,140.73452264608372,0.3291705936278384,0.0774342989833922,10.188120147810944,0.8500271001630452,2.130231498283908,0.1813277672350636,0.010525,0.0017681143538869,1.0,0.0,53.2086292427404,3.9742205870048926,0.9994167011257703,0.0005832988742296985,0.0005832988742296985
random_geometric,20,0.1,3.0,53.25,3.2358750545132384,5.325,0.3235875054513238,5.31835,0.334286938114391,106.5,6.471750109026477,782.7,92.14140826268924,0.362438861682084,0.0857941015590373,10.540233259491396,0.5162192599187161,2.2250076844175237,0.133465941982213,0.009575,0.0012113066237918,1.0,0.0,120.97810000359992,4.79560953750998,0.9999287773450319,7.122265496806168e-05,7.122265496806168e-05
random_geometric,20,0.2,0.5,51.35,3.023991471722867,5.135,0.3023991471722868,5.12795,0.2995868419319127,102.7,6.047982943445734,718.9,83.2886397207105,0.3198909008070741,0.069849163414179,10.028191165641667,0.5716795035371238,8.441549243606747,0.4793520040889831,0.010625,0.0015943339642225,0.075775,0.0058357658542185,0.8452293313953518,-0.16814729034575765,0.04064097430250311,0.035134025697496886,0.035134025697496886
random_geometric,20,0.2,1.0,53.4,4.738261195617516,5.340000000000001,0.4738261195617516,5.319450000000001,0.4706356293732753,106.8,9.476522391235031,776.6,128.09469156674268,0.4518925269005786,0.1488662615327486,10.267590958183812,0.691314144209766,8.742561778536848,0.7782497685939153,0.011125,0.0015180013695299,0.5458,0.0167039963954422,3.374372700362529,1.2162094404899129,0.5947295569598505,-0.04892955695985057,0.04892955695985057
random_geometric,20,0.2,1.5,51.2,2.369130597808758,5.12,0.2369130597808758,5.132075,0.2415106902691124,102.4,4.738261195617516,717.1,64.69373729715794,0.3368087425671159,0.0898579357588687,10.16861468955246,0.5138030353406364,8.425764613107283,0.4014266085880739,0.0113,0.0011023423863945,0.893575,0.0179021470794045,7.622732194888142,2.0311348611923985,0.9220406266226769,-0.02846562662267693,0.02846562662267693
random_geometric,20,0.2,2.0,53.85,4.027549627254765,5.385000000000001,0.4027549627254765,5.383925,0.4041297861416487,107.7,8.05509925450953,792.4,116.61643709727696,0.4425377111303842,0.1458772247381974,10.610795920834672,0.7533539001025015,8.881453065608348,0.6485517092859304,0.0098,0.0009758649604595,0.97745,0.0119706403029728,13.524205776423438,2.6044811003778743,0.9808969282516821,-0.0034469282516820243,0.0034469282516820243
random_geometric,20,0.2,3.0,52.45,5.062312743775267,5.244999999999999,0.5062312743775268,5.234825,0.494869344175601,104.9,10.124625487550531,776.5,160.88192036070234,0.4298098716013817,0.1383370357939556,10.381786921604638,0.7894143800424553,8.668874662694332,0.7992333392110382,0.01045,0.0013839218870563,0.999425,0.0006603767266133,29.888144762970366,3.3974619055495032,0.9974504155713246,0.0019745844286753744,0.0019745844286753744
random_geometric,20,0.3,0.5,51.15,3.544224389949907,5.115,0.3544224389949906,5.11725,0.3595562544333017,102.3,7.088448779899814,717.3,99.22539543780852,0.376710262234924,0.1233938656322449,9.943210581738626,0.6934815053970461,18.844451736698545,1.3493990681372297,0.01105,0.001261640452577,0.029825,0.0024672440516751,0.3752914935122581,-0.9800522389326798,0.005269150206111266,0.024555849793888734,0.024555849793888734
random_geometric,20,0.3,1.0,51.45,2.5613556854463653,5.1450000000000005,0.2561355685446365,5.1346,0.2499846317785828,102.9,5.1227113708927305,728.3,71.49838558942947,0.3642267481751858,0.0751805217819108,10.14131329432506,0.5386346769405151,19.15435193928029,0.9649248390515996,0.01045,0.0017120869997569,0.1732999999999999,0.0097491660534038,1.4948373969114368,0.4020174363196163,0.15428002843186844,0.019019971568131455,0.019019971568131455
random_geometric,20,0.3,1.5,53.1,4.354692955518461,5.3100000000000005,0.435469295551846,5.311525,0.4262752264156771,106.2,8.709385911036922,796.7,144.99462433882812,0.3354642563391028,0.1013605847671572,10.6102183431093,0.7398732102526663,19.65592344513772,1.5663334538001894,0.01175,0.0018884164906358,0.5367499999999998,0.0198308107167662,3.326571268332962,1.201942124390255,0.5858939339019095,-0.04914393390190963,0.04914393390190963
random_geometric,20,0.3,2.0,53.95,4.434232835802069,5.395,0.4434232835802069,5.403074999999999,0.4549952264255665,107.9,8.868465671604138,817.4,129.76889061631633,0.3712494930628937,0.1133742674954745,10.687450376678871,0.7994822304743998,20.07039987489628,1.4727734358317903,0.010075,0.0012743471187032,0.8119999999999999,0.0193997533896425,5.939175564398055,1.7815703298694114,0.8619189242250398,-0.04991892422503985,0.04991892422503985
random_geometric,20,0.3,3.0,51.8,2.1404703860797074,5.180000000000001,0.2140470386079706,5.1916,0.2211679626299766,103.6,4.280940772159415,733.6,57.88341607058103,0.3743973677817523,0.0937046078634302,10.228904021303697,0.4892514744637221,19.276814950152232,0.8456434826936178,0.01035,0.001183498026592,0.9718750000000002,0.0110266045615998,13.553659302189413,2.6066565700684583,0.9810010376129795,-0.009126037612979365,0.009126037612979365
random_geometric,40,0.1,0.5,211.45,8.357382856524303,10.5725,0.4178691428262152,10.56665,0.4185891032079323,422.9,16.714765713048607,5514.6,457.4513592264267,0.8635145843434253,0.1607846161766508,18.854199063275537,0.8286978990148922,7.065109761476606,0.2742508023675171,0.010125,0.0012971489992733,0.413675,0.0092903725238323,2.515389971341711,0.9224278497189833,0.40884080543578477,0.004834194564215244,0.004834194564215244
random_geometric,40,0.1,1.0,222.8,8.155504231079638,11.14,0.407775211553982,11.1341,0.3923330108402138,445.6,16.311008462159275,6058.5,491.0948809815837,1.0310081146737564,0.1798574324647683,19.862363715880686,0.81170400566971,7.421777445617754,0.288345591706728,0.010325,0.0016464291664083,0.972125,0.0095687445004968,10.114806142539122,2.3140003050914264,0.9606365797372143,0.011488420262785737,0.011488420262785737
random_geometric,40,0.1,1.5,217.6,8.709153756703042,10.88,0.4354576878351521,10.843875,0.4526283254500727,435.2,17.418307513406084,5792.8,480.37309722295953,0.9079656243952818,0.1373411176878872,19.4738656444135,0.8443310307205885,7.246018278976647,0.2860302657365303,0.010525,0.0012158882176806,0.9963,0.0032193527953693,22.667715632584702,3.1209416933453564,0.9948375238153427,0.0014624761846572243,0.0014624761846572243
random_geometric,40,0.1,2.0,213.35,7.9301000325541775,10.6675,0.3965050016277088,10.63795,0.3944283772563184,426.7,15.860200065108357,5579.2,438.9395385061592,0.989687191053995,0.1523835426784502,19.45971125909429,1.040448573324373,7.075933457285008,0.2615673966011582,0.0107,0.0009549212147165,0.9985000000000002,0.0014794259199539,40.282551705812516,3.695918415044792,0.9988111214107058,-0.00031112141070566146,0.00031112141070566146
random_geometric,40,0.1,3.0,215.2,11.102559818632626,10.760000000000002,0.5551279909316315,10.74905,0.5680057596574177,430.4,22.20511963726525,5654.0,581.9958846951628,1.067223702909145,0.2018198984761011,19.52584219577948,1.0358866559041835,7.149523859326441,0.3705423896420192,0.010275,0.0016000305753657,1.0,0.0,90.97450318642228,4.510579282493175,0.9998522331381369,0.00014776686186313004,0.00014776686186313004
random_geometric,40,0.2,0.5,213.15,7.96317644899915,10.6575,0.3981588224499576,10.640875,0.3951406261836278,426.3,15.9263528979983,5626.6,445.23986535846166,0.9487278980741268,0.1399821294885497,19.69602748620358,0.7657628675727505,28.51622228424809,1.0944440340953168,0.0107999999999999,0.001596749593129,0.05175,0.0047965231925679,0.6269304154242827,-0.46691972469252974,0.019329942551412776,0.032420057448587225,0.032420057448587225
random_geometric,40,0.2,1.0,216.25,10.76721490646979,10.8125,0.5383607453234895,10.829225,0.5194528145218622,432.5,21.53442981293958,5786.8,641.9802864695916,0.8485128467421725,0.1612723667082109,19.16381859685544,1.0383162918752775,29.014411895270054,1.5833464095387282,0.009425,0.0015219919600036,0.411775,0.0150347988959648,2.516536023825515,0.9228833621826884,0.40912275946183757,0.0026522405381624314,0.0026522405381624314
random_geometric,40,0.2,1.5,211.9,9.380343120197232,10.595,0.4690171560098617,10.61205,0.488962060179035,423.8,18.760686240394467,5471.3,506.2864506693501,1.119797705860044,0.1663399321007455,19.19898392274813,0.935727876729447,28.218873070136304,1.251554320788976,0.00995,0.0010177011245681,0.8767250000000001,0.0115247848684111,5.706391344328172,1.7415868351447377,0.8492756368683755,0.027449363131624605,0.027449363131624605
random_geometric,40,0.2,2.0,222.6,10.067047818972238,11.13,0.5033523909486118,11.1427,0.5173840045060698,445.2,20.13409563794448,6126.1,571.2549618397431,1.1567829643169376,0.1715003360772702,20.49235202314357,1.0401778324579818,29.5926939467588,1.3406314640831365,0.012025,0.0014751060443592,0.9733249999999998,0.0076233653674945,10.066613609469883,2.309224365116363,0.9601714949164498,0.013153505083549955,0.013153505083549955
random_geometric,40,0.2,3.0,222.3,10.993210191558672,11.115,0.5496605095779336,11.10455,0.5362372009728137,444.6,21.986420383117345,6094.0,635.0827899813742,1.009924367879353,0.2051711322229225,19.886999842729484,0.9806464924337436,29.531997794426736,1.5806408401882888,0.0114,0.0016515253555425,0.997025,0.0026262258190474,22.631704255792705,3.119351766389703,0.9948165713143733,0.002208428685626762,0.002208428685626762
random_geometric,40,0.3,0.5,213.75,10.02425264309672,10.6875,0.501212632154836,10.685225,0.5045906281364184,427.5,20.048505286193443,5616.7,517.2396062915441,1.0995611189915082,0.2025918003238317,19.5435432461526,1.0562403742185884,63.95422983321676,2.9051744998748426,0.0105,0.001249765451679,0.02385,0.0033142795041424,0.2800435400991496,-1.2728101875477085,0.0024966804750186935,0.021353319524981308,0.021353319524981308
random_geometric,40,0.3,1.0,210.95,7.401535815021949,10.5475,0.3700767907510975,10.54965,0.3773262380350513,421.9,14.803071630043895,5450.3,375.5072132137796,0.8585490277554013,0.1483383145860835,19.453646878855796,0.7528566119506812,63.566867781277416,2.3914027968272,0.010575,0.0015335718712243,0.1138499999999999,0.0069413440379102,1.1227171077191826,0.1157517363812697,0.08058062912808825,0.03326937087191165,0.03326937087191165
random_geometric,40,0.3,1.5,224.3,13.524149503368914,11.215,0.6762074751684457,11.190125,0.6802601884091657,448.6,27.048299006737828,6230.2,771.6802257581213,1.0523870878494088,0.188249332625409,19.941910190118683,1.0922361477403553,67.33980818510389,4.068754260863749,0.009925,0.0014470836552401,0.4166249999999999,0.0148704048629979,2.506160925617271,0.91875207054031,0.40656777308967984,0.010057226910320072,0.010057226910320072
random_geometric,40,0.3,2.0,208.5,8.512026662008104,10.425,0.4256013331004052,10.415925,0.4250242290140646,417.0,17.024053324016208,5360.5,473.2560993529157,0.9478390206297804,0.1542455719307031,19.02852364238816,0.8744742103345576,62.21411294353501,2.7462755004237827,0.011475,0.0013867952264123,0.7641249999999999,0.0121857446374204,4.470928020033521,1.4975959978231033,0.7510317994124116,0.013093200587588338,0.013093200587588338
random_geometric,40,0.3,3.0,218.45,12.71774209519913,10.9225,0.6358871047599566,10.9207,0.6616398077287735,436.9,25.43548419039826,5865.9,728.455519823457,1.1395695181768966,0.1868748566056443,19.663535558681318,1.0497822870926403,65.59954744711833,3.611572709843444,0.00995,0.0016054315045461,0.98135,0.0056525655283801,10.082498162655536,2.310801065534329,0.9603256147257049,0.021024385274295065,0.021024385274295065
random_geometric,80,0.1,0.5,880.4,27.635817095326047,22.01,0.6908954273831512,21.95435,0.6791797812378662,1760.8,55.271634190652094,44608.6,2973.170496855468,2.814187811606639,0.2916225717732208,37.10411164607538,1.4419075766742322,25.35791300512416,0.8313887361373553,0.01035,0.0015691278838225,0.27735,0.0120657358359595,1.837537867186928,0.608426559885399,0.23634031469936262,0.041009685300637366,0.041009685300637366
random_geometric,80,0.1,1.0,887.6,24.66118013140661,22.19,0.6165295032851654,22.2037,0.6423029232484263,1775.2,49.32236026281322,45581.3,2969.114954246342,2.6838354049222057,0.2509860676257422,37.76843968104075,1.5107694846665836,25.54362842587713,0.7458022396487148,0.01045,0.0013581139398755,0.9569750000000002,0.0092773598189639,7.353887798300268,1.9952291255285657,0.9151695320300063,0.04180546796999396,0.04180546796999396
random_geometric,80,0.1,1.5,878.6,34.3771049146927,21.965,0.8594276228673177,21.8734,0.8202995324310054,1757.2,68.7542098293854,44391.3,3884.6460012018433,2.730645872541365,0.2285081509244771,37.33692534031916,1.974900576744243,25.304468436182155,1.0673844564108212,0.0093,0.0011777180432827,0.9991,0.000770997440094,16.51714127809861,2.8043987069986858,0.9884626854420667,0.010637314557933264,0.010637314557933264
random_geometric,80,0.1,2.0,867.0,30.732847368384547,21.675,0.7683211842096138,21.688775,0.7532778528823912,1734.0,61.465694736769095,43122.3,3331.860967867151,2.608796921172353,0.3098169038367905,36.393119854136565,1.6845057761250284,24.99155209498332,0.920138577743664,0.00945,0.0010733007622823,1.0,0.0,29.541262965097516,3.385788030593404,0.9973732501017285,0.0026267498982714965,0.0026267498982714965
random_geometric,80,0.1,3.0,900.9,22.213085550733616,22.5225,0.5553271387683404,22.4977,0.5561425830342431,1801.8,44.42617110146723,46675.6,2662.2143862904404,2.7452263384848705,0.255765909472129,37.78739667687111,1.295788749954649,25.92626047775546,0.6414367801620526,0.010425,0.0015902070537147,1.0,0.0,66.27056575735621,4.1937458432201185,0.999667448926552,0.0003325510734479842,0.0003325510734479842
random_geometric,80,0.2,0.5,888.45,18.80475404056952,22.21125,0.470118851014238,22.25655,0.4652632461756404,1776.9,37.60950808113904,45520.1,2242.339232723203,2.678071863141776,0.2180754473161996,37.80339057267847,1.4363386591123228,101.75961215449188,2.3648594512294165,0.0108,0.0010554923021983,0.036625,0.0031021906945355,0.4610215863460871,-0.7743104120360047,0.008891375362377014,0.027733624637622984,0.027733624637622984
random_geometric,80,0.2,1.0,891.95,28.65591934441615,22.298749999999995,0.7163979836104037,22.315025,0.7486775625390553,1783.9,57.3118386888323,45829.6,3079.2239834955,2.719893807556516,0.2703685095943853,38.15338358434045,1.32047995269577,102.47709247615634,3.3632600180905143,0.010925,0.0013419673499832,0.2795999999999999,0.0080010136989337,1.8426775944779,0.6112197282126879,0.23763369411853774,0.04196630588146216,0.04196630588146216
random_geometric,80,0.2,1.5,870.8,33.24850161720786,21.77,0.8312125404301964,21.783375,0.8636580157481624,1741.6,66.49700323441571,43708.0,3506.732664436107,2.5677023921960265,0.2661705764069054,36.83866184816724,1.7348980682893336,99.88677403408352,3.985028289384217,0.0107,0.0014715465548727,0.7765250000000001,0.0142678596096998,4.144309960744246,1.4217362996368834,0.7129720029656501,0.06355299703435002,0.06355299703435002
random_geometric,80,0.2,2.0,901.8,28.35629084199465,22.545,0.708907271049866,22.545,0.7056841546306974,1803.6,56.71258168398929,47237.0,3179.77586264719,2.9563202952738967,0.2349410147254141,38.49901226866439,1.3069094938711188,103.62114329969825,3.124570872226716,0.0117,0.0020708545909459,0.9558,0.0072916214931934,7.33489815123031,1.992643526185702,0.9146540877193127,0.04114591228068731,0.04114591228068731
random_geometric,80,0.2,3.0,898.25,26.34796065213237,22.456250000000004,0.6586990163033091,22.4708,0.7125788111026184,1796.5,52.69592130426474,46755.8,3006.54388677778,2.74488421900682,0.1823753821867954,38.513734309814566,1.4004433919593295,103.82876695103114,3.3491063564462027,0.010975,0.0012221081655978,0.997975,0.0012826497860617,16.533633578996874,2.805396704917853,0.9884917943437928,0.009483205656207194,0.009483205656207194
random_geometric,80,0.3,0.5,869.85,22.78569048189767,21.74625,0.5696422620474416,21.70145,0.532258950270399,1739.7,45.57138096379534,43190.2,2480.482186162665,2.671685316267742,0.2488984817372854,36.95264320812465,1.030761447644681,225.36090160746045,6.26923974618252,0.0097,0.0013830084674551,0.0172,0.0015808421473179,0.20510613287366233,-1.584227712480243,0.0011262139061435637,0.016073786093856436,0.016073786093856436
random_geometric,80,0.3,1.0,882.1,24.994055192132556,22.0525,0.6248513798033138,22.0524,0.6235255298746586,1764.2,49.98811038426511,44653.4,2526.819448504842,2.80900807652907,0.2506250458520642,37.082929345911126,1.1313330599365814,228.35794185592732,6.996152188808344,0.00975,0.0012138598722561,0.071,0.0050917330314106,0.8199192593887548,-0.19854940773180707,0.03771176516144558,0.03328823483855441,0.03328823483855441
random_geometric,80,0.3,1.5,888.0,22.547847604127256,22.2,0.5636961901031814,22.253575000000005,0.5601505881124147,1776.0,45.09569520825451,45460.8,2701.598362522453,2.591154034462753,0.2624305529087696,37.81412195621831,1.2560348675074502,229.37976325675757,6.589505617319029,0.0115,0.0014237097575293,0.2881749999999999,0.0098504882352949,1.84504202845067,0.6125020568810978,0.23822910699154648,0.049945893008453424,0.049945893008453424
random_geometric,80,0.3,2.0,917.85,28.93216171085662,22.94625,0.7233040427714155,22.945625,0.7027821957812428,1835.7,57.86432342171324,48748.5,3243.52118588685,2.91581579456691,0.3250900668115541,39.16296489616427,1.4620342485961664,237.68524002665208,7.86163041051607,0.010025,0.0019215511689093,0.61975,0.014436564068547,3.2660418642100773,1.1835788126565918,0.5744405928142654,0.04530940718573462,0.04530940718573462
random_geometric,80,0.3,3.0,882.85,28.796969763830138,22.07125,0.7199242440957533,22.080075000000004,0.7353936285945241,1765.7,57.59393952766028,45118.3,3205.451583351942,2.7542599077456305,0.168847364455997,37.87163699894285,1.394177428528284,228.8779537158632,8.13324623087252,0.010575,0.0013569503539768,0.9565,0.0097231035764253,7.350369688917744,1.9947506097717906,0.9150743524418422,0.04142564755815781,0.04142564755815781
ring,10,0.1,0.5,10.0,0.0,2.0,0.0,2.0,0.0,20.0,0.0,60.0,0.0,0.3819660112501045,2.4960857735528755e-17,3.999999999999999,0.0,0.5436502509167555,0.0074419866264666,0.010925,0.001464444766348,0.6890750000000001,0.0122577911013449,4.564354645876383,1.5182771340371228,0.7608022348112541,-0.07172723481125398,0.07172723481125398
ring,10,0.1,1.0,10.0,0.0,2.0,0.0,2.0,0.0,20.0,0.0,60.0,0.0,0.3819660112501045,2.4960857735528755e-17,3.999999999999999,0.0,0.5452956224878497,0.0080156430715427,0.0106,0.0015455965293629,1.0,0.0,18.257418583505533,2.9045714951570134,0.991049768887882,0.008950231112118012,0.008950231112118012
ring,10,0.1,1.5,10.0,0.0,2.0,0.0,2.0,0.0,20.0,0.0,60.0,0.0,0.3819660112501045,2.4960857735528755e-17,3.999999999999999,0.0,0.5395614410046214,0.0081262917317568,0.011525,0.0017085034848939,1.0,0.0,41.07919181288745,3.715501711373342,0.9988692060124919,0.0011307939875081496,0.0011307939875081496
ring,10,0.1,2.0,10.0,0.0,2.0,0.0,2.0,0.0,20.0,0.0,60.0,0.0,0.3819660112501045,2.4960857735528755e-17,3.999999999999999,0.0,0.5503589563000508,0.0100097941335824,0.009575,0.0012979281263046,1.0,0.0,73.02967433402213,4.290865856276904,0.99974065398146,0.000259346018540052,0.000259346018540052
ring,10,0.1,3.0,10.0,0.0,2.0,0.0,2.0,0.0,20.0,0.0,60.0,0.0,0.3819660112501045,2.4960857735528755e-17,3.999999999999999,0.0,0.547176432595466,0.0079513572055989,0.0101,0.0013851996625985,1.0,0.0,164.3167672515498,5.101796072493233,0.9999674827214783,3.2517278521715376e-05,3.2517278521715376e-05
ring,10,0.2,0.5,10.0,0.0,2.0,0.0,2.0,0.0,20.0,0.0,60.0,0.0,0.3819660112501045,2.4960857735528755e-17,3.999999999999999,0.0,2.1954881985286114,0.0348902364543128,0.01065,0.0012720146473833,0.098175,0.0082684161628515,1.1410886614690958,0.13198277291723223,0.08371418831792178,0.014460811682078217,0.014460811682078217
ring,10,0.2,1.0,10.0,0.0,2.0,0.0,2.0,0.0,20.0,0.0,60.0,0.0,0.3819660112501045,2.4960857735528755e-17,3.999999999999999,0.0,2.1796249855580205,0.0228711777611773,0.0092,0.0012322511705688,0.6893749999999998,0.0111727860988442,4.564354645876383,1.5182771340371228,0.7608022348112541,-0.07142723481125424,0.07142723481125424
ring,10,0.2,1.5,10.0,0.0,2.0,0.0,2.0,0.0,20.0,0.0,60.0,0.0,0.3819660112501045,2.4960857735528755e-17,3.999999999999999,0.0,2.170885565627294,0.0240110184193821,0.01075,0.0015503313737459,0.9938999999999998,0.0006422355691767,10.269797953221863,2.329207350253452,0.9620830007390911,0.03181699926090864,0.03181699926090864
ring,10,0.2,2.0,10.0,0.0,2.0,0.0,2.0,0.0,20.0,0.0,60.0,0.0,0.3819660112501045,2.4960857735528755e-17,3.999999999999999,0.0,2.2074824259937045,0.0291537226878513,0.009175,0.0010765336917503,0.999975,4.89999999999946e-05,18.257418583505533,2.9045714951570134,0.991049768887882,0.00892523111211796,0.00892523111211796
ring,10,0.2,3.0,10.0,0.0,2.0,0.0,2.0,0.0,20.0,0.0,60.0,0.0,0.3819660112501045,2.4960857735528755e-17,3.999999999999999,0.0,2.1904195515917158,0.0223429968439823,0.009125,0.0012535514811085,1.0,0.0,41.07919181288745,3.715501711373342,0.9988692060124919,0.0011307939875081496,0.0011307939875081496
ring,10,0.3,0.5,10.0,0.0,2.0,0.0,2.0,0.0,20.0,0.0,60.0,0.0,0.3819660112501045,2.4960857735528755e-17,3.999999999999999,0.0,4.953580970318666,0.0797927823622833,0.009175,0.0012154724227749,0.03665,0.0035155848805897,0.5071505162084872,-0.6789474432990963,0.011322925600371509,0.025327074399628495,0.025327074399628495
ring,10,0.3,1.0,10.0,0.0,2.0,0.0,2.0,0.0,20.0,0.0,60.0,0.0,0.3819660112501045,2.4960857735528755e-17,3.999999999999999,0.0,4.915252922532377,0.076707108844073,0.0111,0.0012610393374222,0.2304999999999999,0.0125192741508107,2.0286020648339487,0.7073469178207944,0.2850525189808504,-0.05455251898085048,0.05455251898085048
ring,10,0.3,1.5,10.0,0.0,2.0,0.0,2.0,0.0,20.0,0.0,60.0,0.0,0.3819660112501045,2.4960857735528755e-17,3.999999999999999,0.0,4.905554117710617,0.0813604092590049,0.0107,0.0016935340812072,0.6926500000000001,0.0139955926220401,4.564354645876384,1.518277134037123,0.7608022348112542,-0.0681522348112541,0.0681522348112541
ring,10,0.3,2.0,10.0,0.0,2.0,0.0,2.0,0.0,20.0,0.0,60.0,0.0,0.3819660112501045,2.4960857735528755e-17,3.999999999999999,0.0,4.923371227184315,0.0965712957107824,0.009975,0.0017246988905771,0.96445,0.0039392304618515,8.114408259335795,2.093641278940685,0.9327968290763586,0.031653170923641394,0.031653170923641394
ring,10,0.3,3.0,10.0,0.0,2.0,0.0,2.0,0.0,20.0,0.0,60.0,0.0,0.3819660112501045,2.4960857735528755e-17,3.999999999999999,0.0,4.872955200209653,0.0780533344885096,0.01035,0.0012580294532574,1.0,0.0,18.257418583505537,2.904571495157014,0.991049768887882,0.008950231112118012,0.008950231112118012
ring,20,0.1,0.5,20.0,0.0,2.0,0.0,2.0,0.0,40.0,0.0,120.0,0.0,0.0978869674096931,0.0,4.0,0.0,0.8460033958513687,0.0081118447751065,0.010375,0.001435862385284,0.53295,0.0127173446334647,3.2274861218395134,1.1717035437571501,0.5669903112012087,-0.03404031120120865,0.03404031120120865
ring,20,0.1,1.0,20.0,0.0,2.0,0.0,2.0,0.0,40.0,0.0,120.0,0.0,0.0978869674096931,0.0,4.0,0.0,0.855920883426343,0.0094133396927054,0.009025,0.001095615640441,0.99985,0.000125178609237,12.909944487358054,2.5579979048770407,0.9785339894279944,0.021316010572005606,0.021316010572005606
ring,20,0.1,1.5,20.0,0.0,2.0,0.0,2.0,0.0,40.0,0.0,120.0,0.0,0.0978869674096931,0.0,4.0,0.0,0.8489775732455136,0.0062105481993019,0.01045,0.0014146272709761,1.0,0.0,29.047375096555623,3.3689281210933695,0.997257675196108,0.0027423248038920267,0.0027423248038920267
ring,20,0.1,2.0,20.0,0.0,2.0,0.0,2.0,0.0,40.0,0.0,120.0,0.0,0.0978869674096931,0.0,4.0,0.0,0.850553029062033,0.007360240896995,0.01065,0.0010831456139654,1.0,0.0,51.639777949432215,3.9442922659969315,0.9993702686773491,0.0006297313226508727,0.0006297313226508727
ring,20,0.1,3.0,20.0,0.0,2.0,0.0,2.0,0.0,40.0,0.0,120.0,0.0,0.0978869674096931,0.0,4.0,0.0,0.8488064062950679,0.0091221591930942,0.011425,0.0017360913600747,1.0,0.0,116.18950038622249,4.75522248221326,0.9999210175414146,7.89824585853971e-05,7.89824585853971e-05
ring,20,0.2,0.5,20.0,0.0,2.0,0.0,2.0,0.0,40.0,0.0,120.0,0.0,0.0978869674096931,0.0,4.0,0.0,3.451236265125029,0.0449687753526226,0.00985,0.0012917308665426,0.06015,0.0052592799387068,0.8068715304598784,-0.2145908173627404,0.03624902270394482,0.023900977296055184,0.023900977296055184
ring,20,0.2,1.0,20.0,0.0,2.0,0.0,2.0,0.0,40.0,0.0,120.0,0.0,0.0978869674096931,0.0,4.0,0.0,3.442427508673519,0.027076911383538,0.009475,0.001234454045104,0.515675,0.0099827614864193,3.2274861218395134,1.1717035437571501,0.5669903112012087,-0.05131531120120869,0.05131531120120869
ring,20,0.2,1.5,20.0,0.0,2.0,0.0,2.0,0.0,40.0,0.0,120.0,0.0,0.0978869674096931,0.0,4.0,0.0,3.429834248489019,0.0437150323086881,0.010575,0.001839295789154,0.96995,0.0031738911532425,7.261843774138906,1.9826337599734791,0.9126317510951912,0.057318248904808744,0.057318248904808744
ring,20,0.2,2.0,20.0,0.0,2.0,0.0,2.0,0.0,40.0,0.0,120.0,0.0,0.0978869674096931,0.0,4.0,0.0,3.4015172145561388,0.02745455013041,0.0112,0.0011625990846284,1.0,0.0,12.909944487358054,2.5579979048770407,0.9785339894279944,0.02146601057200559,0.02146601057200559
ring,20,0.2,3.0,20.0,0.0,2.0,0.0,2.0,0.0,40.0,0.0,120.0,0.0,0.0978869674096931,0.0,4.0,0.0,3.404410067779332,0.0439056746283596,0.01155,0.0015477208370612,1.0,0.0,29.047375096555623,3.3689281210933695,0.997257675196108,0.0027423248038920267,0.0027423248038920267
