graph_type,n,noise_model,sigma,amplitude,pattern,repetition,detector,signal_location,alpha,threshold,pfa,pd,mean_degree,degree_cv,trace_L,trace_L2,lambda2,lambda_max,signal_norm,signal_euclidean_energy,signal_graph_energy,signal_mahalanobis_energy,signal_max_abs,rayleigh_quotient
random_geometric,40,iid,0.15,3.0,cluster,2,euclidean,28;3;4;5;9;10;11;12,0.01,1.441745518270805,0.0084,1.0,14.2,0.2746478873239437,568.0,9242.0,2.9026381982557643,25.36807543579112,2.9999999999999996,8.999999999999998,115.87499999999999,399.99999999999994,1.0606601717798212,12.875000000000002
random_geometric,40,iid,0.15,3.0,cluster,2,max_abs,28;3;4;5;9;10;11;12,0.01,0.555476705750843,0.009,1.0,14.2,0.2746478873239437,568.0,9242.0,2.9026381982557643,25.36807543579112,2.9999999999999996,8.999999999999998,115.87499999999999,399.99999999999994,1.0606601717798212,12.875000000000002
random_geometric,40,iid,0.15,3.0,cluster,2,mahalanobis,28;3;4;5;9;10;11;12,0.01,64.07757858981354,0.0084,1.0,14.2,0.2746478873239437,568.0,9242.0,2.9026381982557643,25.36807543579112,2.9999999999999996,8.999999999999998,115.87499999999999,399.99999999999994,1.0606601717798212,12.875000000000002
random_geometric,40,iid,0.15,3.0,point,2,laplacian,35,0.01,20.956394116591294,0.0094,1.0,14.2,0.2746478873239437,568.0,9242.0,2.9026381982557643,25.36807543579112,3.0,9.0,99.0,399.99999999999994,3.0,11.0
random_geometric,40,iid,0.15,3.0,point,2,euclidean,35,0.01,1.441745518270805,0.0084,1.0,14.2,0.2746478873239437,568.0,9242.0,2.9026381982557643,25.36807543579112,3.0,9.0,99.0,399.99999999999994,3.0,11.0
random_geometric,40,iid,0.15,3.0,point,2,max_abs,35,0.01,0.555476705750843,0.009,1.0,14.2,0.2746478873239437,568.0,9242.0,2.9026381982557643,25.36807543579112,3.0,9.0,99.0,399.99999999999994,3.0,11.0
random_geometric,40,iid,0.15,3.0,point,2,mahalanobis,35,0.01,64.07757858981354,0.0084,1.0,14.2,0.2746478873239437,568.0,9242.0,2.9026381982557643,25.36807543579112,3.0,9.0,99.0,399.99999999999994,3.0,11.0
random_geometric,40,iid,0.15,3.0,edge_bipolar,2,laplacian,21-32,0.01,20.956394116591294,0.0094,1.0,14.2,0.2746478873239437,568.0,9242.0,2.9026381982557643,25.36807543579112,2.9999999999999996,8.999999999999998,143.99999999999997,399.99999999999994,2.1213203435596424,16.0
random_geometric,40,iid,0.15,3.0,edge_bipolar,2,euclidean,21-32,0.01,1.441745518270805,0.0084,1.0,14.2,0.2746478873239437,568.0,9242.0,2.9026381982557643,25.36807543579112,2.9999999999999996,8.999999999999998,143.99999999999997,399.99999999999994,2.1213203435596424,16.0
random_geometric,40,iid,0.15,3.0,edge_bipolar,2,max_abs,21-32,0.01,0.555476705750843,0.009,1.0,14.2,0.2746478873239437,568.0,9242.0,2.9026381982557643,25.36807543579112,2.9999999999999996,8.999999999999998,143.99999999999997,399.99999999999994,2.1213203435596424,16.0
random_geometric,40,iid,0.15,3.0,edge_bipolar,2,mahalanobis,21-32,0.01,64.07757858981354,0.0084,1.0,14.2,0.2746478873239437,568.0,9242.0,2.9026381982557643,25.36807543579112,2.9999999999999996,8.999999999999998,143.99999999999997,399.99999999999994,2.1213203435596424,16.0
random_geometric,40,iid,0.15,3.0,high_frequency,2,laplacian,lambda_max,0.01,20.956394116591294,0.0094,1.0,14.2,0.2746478873239437,568.0,9242.0,2.9026381982557643,25.36807543579112,3.000000000000001,9.000000000000005,228.31267892212017,400.00000000000034,2.867394754589092,25.368075435791116
random_geometric,40,iid,0.15,3.0,high_frequency,2,euclidean,lambda_max,0.01,1.441745518270805,0.0084,1.0,14.2,0.2746478873239437,568.0,9242.0,2.9026381982557643,25.36807543579112,3.000000000000001,9.000000000000005,228.31267892212017,400.00000000000034,2.867394754589092,25.368075435791116
random_geometric,40,iid,0.15,3.0,high_frequency,2,max_abs,lambda_max,0.01,0.555476705750843,0.009,1.0,14.2,0.2746478873239437,568.0,9242.0,2.9026381982557643,25.36807543579112,3.000000000000001,9.000000000000005,228.31267892212017,400.00000000000034,2.867394754589092,25.368075435791116
random_geometric,40,iid,0.15,3.0,high_frequency,2,mahalanobis,lambda_max,0.01,64.07757858981354,0.0084,1.0,14.2,0.2746478873239437,568.0,9242.0,2.9026381982557643,25.36807543579112,3.000000000000001,9.000000000000005,228.31267892212017,400.00000000000034,2.867394754589092,25.368075435791116
random_geometric,40,iid,0.15,0.75,constant,3,laplacian,all,0.01,22.061965663568788,0.0086,0.0088,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,0.7499999999999999,0.5624999999999998,-3.0939219941832176e-16,25.0,0.11858541225631422,-5.500305767436833e-16
random_geometric,40,iid,0.15,0.75,constant,3,euclidean,all,0.01,1.4396421424022032,0.0092,0.5021,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,0.7499999999999999,0.5624999999999998,-3.0939219941832176e-16,25.0,0.11858541225631422,-5.500305767436833e-16
random_geometric,40,iid,0.15,0.75,constant,3,max_abs,all,0.01,0.5457503865300853,0.01,0.0882,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,0.7499999999999999,0.5624999999999998,-3.0939219941832176e-16,25.0,0.11858541225631422,-5.500305767436833e-16
random_geometric,40,iid,0.15,0.75,constant,3,mahalanobis,all,0.01,63.98409521787569,0.0092,0.5021,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,0.7499999999999999,0.5624999999999998,-3.0939219941832176e-16,25.0,0.11858541225631422,-5.500305767436833e-16
random_geometric,40,iid,0.15,0.75,fiedler,3,laplacian,fiedler,0.01,22.061965663568788,0.0086,0.0216,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,0.7500000000000001,0.5625000000000001,1.5203634394107046,25.000000000000004,0.2329045569756431,2.702868336730141
random_geometric,40,iid,0.15,0.75,fiedler,3,euclidean,fiedler,0.01,1.4396421424022032,0.0092,0.4997,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,0.7500000000000001,0.5625000000000001,1.5203634394107046,25.000000000000004,0.2329045569756431,2.702868336730141
random_geometric,40,iid,0.15,0.75,fiedler,3,max_abs,fiedler,0.01,0.5457503865300853,0.01,0.133,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,0.7500000000000001,0.5625000000000001,1.5203634394107046,25.000000000000004,0.2329045569756431,2.702868336730141
random_geometric,40,iid,0.15,0.75,fiedler,3,mahalanobis,fiedler,0.01,63.98409521787569,0.0092,0.4997,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,0.7500000000000001,0.5625000000000001,1.5203634394107046,25.000000000000004,0.2329045569756431,2.702868336730141
random_geometric,40,iid,0.15,0.75,cluster,3,laplacian,33;9;22;25;26;32;35;1,0.01,22.061965663568788,0.0086,0.1441,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,0.7499999999999999,0.5624999999999999,4.570312499999999,24.999999999999996,0.2651650429449553,8.125
random_geometric,40,iid,0.15,0.75,cluster,3,euclidean,33;9;22;25;26;32;35;1,0.01,1.4396421424022032,0.0092,0.5108,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,0.7499999999999999,0.5624999999999999,4.570312499999999,24.999999999999996,0.2651650429449553,8.125
random_geometric,40,iid,0.15,0.75,cluster,3,max_abs,33;9;22;25;26;32;35;1,0.01,0.5457503865300853,0.01,0.2309,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,0.7499999999999999,0.5624999999999999,4.570312499999999,24.999999999999996,0.2651650429449553,8.125
random_geometric,40,iid,0.15,0.75,cluster,3,mahalanobis,33;9;22;25;26;32;35;1,0.01,63.98409521787569,0.0092,0.5108,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,0.7499999999999999,0.5624999999999999,4.570312499999999,24.999999999999996,0.2651650429449553,8.125
random_geometric,40,iid,0.15,0.75,point,3,laplacian,15,0.01,22.061965663568788,0.0086,0.4886,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,0.75,0.5625,9.0,24.999999999999996,0.75,16.0
random_geometric,40,iid,0.15,0.75,point,3,euclidean,15,0.01,1.4396421424022032,0.0092,0.5032,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,0.75,0.5625,9.0,24.999999999999996,0.75,16.0
random_geometric,40,iid,0.15,0.75,point,3,max_abs,15,0.01,0.5457503865300853,0.01,0.9141,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,0.75,0.5625,9.0,24.999999999999996,0.75,16.0
random_geometric,40,iid,0.15,0.75,point,3,mahalanobis,15,0.01,63.98409521787569,0.0092,0.5032,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,0.75,0.5625,9.0,24.999999999999996,0.75,16.0
random_geometric,40,iid,0.15,0.75,edge_bipolar,3,laplacian,11-17,0.01,22.061965663568788,0.0086,0.3613,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,0.7499999999999999,0.5624999999999999,7.593749999999998,24.999999999999996,0.5303300858899106,13.5
random_geometric,40,iid,0.15,0.75,edge_bipolar,3,euclidean,11-17,0.01,1.4396421424022032,0.0092,0.4983,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,0.7499999999999999,0.5624999999999999,7.593749999999998,24.999999999999996,0.5303300858899106,13.5
random_geometric,40,iid,0.15,0.75,edge_bipolar,3,max_abs,11-17,0.01,0.5457503865300853,0.01,0.703,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,0.7499999999999999,0.5624999999999999,7.593749999999998,24.999999999999996,0.5303300858899106,13.5
random_geometric,40,iid,0.15,0.75,edge_bipolar,3,mahalanobis,11-17,0.01,63.98409521787569,0.0092,0.4983,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,0.7499999999999999,0.5624999999999999,7.593749999999998,24.999999999999996,0.5303300858899106,13.5
random_geometric,40,iid,0.15,0.75,high_frequency,3,laplacian,lambda_max,0.01,22.061965663568788,0.0086,0.8043,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,0.75,0.5625,14.806438190185938,25.000000000000004,0.7089259480500176,26.32255678255278
random_geometric,40,iid,0.15,0.75,high_frequency,3,euclidean,lambda_max,0.01,1.4396421424022032,0.0092,0.5082,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,0.75,0.5625,14.806438190185938,25.000000000000004,0.7089259480500176,26.32255678255278
random_geometric,40,iid,0.15,0.75,high_frequency,3,max_abs,lambda_max,0.01,0.5457503865300853,0.01,0.8581,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,0.75,0.5625,14.806438190185938,25.000000000000004,0.7089259480500176,26.32255678255278
random_geometric,40,iid,0.15,0.75,high_frequency,3,mahalanobis,lambda_max,0.01,63.98409521787569,0.0092,0.5082,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,0.75,0.5625,14.806438190185938,25.000000000000004,0.7089259480500176,26.32255678255278
random_geometric,40,iid,0.15,1.5,constant,3,laplacian,all,0.01,22.061965663568788,0.0086,0.0083,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,1.4999999999999998,2.249999999999999,-1.237568797673287e-15,100.0,0.23717082451262844,-5.500305767436833e-16
random_geometric,40,iid,0.15,1.5,constant,3,euclidean,all,0.01,1.4396421424022032,0.0092,0.9999,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,1.4999999999999998,2.249999999999999,-1.237568797673287e-15,100.0,0.23717082451262844,-5.500305767436833e-16
random_geometric,40,iid,0.15,1.5,constant,3,max_abs,all,0.01,0.5457503865300853,0.01,0.5528,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,1.4999999999999998,2.249999999999999,-1.237568797673287e-15,100.0,0.23717082451262844,-5.500305767436833e-16
random_geometric,40,iid,0.15,1.5,constant,3,mahalanobis,all,0.01,63.98409521787569,0.0092,0.9999,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,1.4999999999999998,2.249999999999999,-1.237568797673287e-15,100.0,0.23717082451262844,-5.500305767436833e-16
random_geometric,40,iid,0.15,1.5,fiedler,3,laplacian,fiedler,0.01,22.061965663568788,0.0086,0.1978,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,1.5000000000000002,2.2500000000000004,6.0814537576428185,100.00000000000001,0.4658091139512862,2.702868336730141
random_geometric,40,iid,0.15,1.5,fiedler,3,euclidean,fiedler,0.01,1.4396421424022032,0.0092,1.0,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,1.5000000000000002,2.2500000000000004,6.0814537576428185,100.00000000000001,0.4658091139512862,2.702868336730141
random_geometric,40,iid,0.15,1.5,fiedler,3,max_abs,fiedler,0.01,0.5457503865300853,0.01,0.8784,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,1.5000000000000002,2.2500000000000004,6.0814537576428185,100.00000000000001,0.4658091139512862,2.702868336730141
random_geometric,40,iid,0.15,1.5,fiedler,3,mahalanobis,fiedler,0.01,63.98409521787569,0.0092,1.0,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,1.5000000000000002,2.2500000000000004,6.0814537576428185,100.00000000000001,0.4658091139512862,2.702868336730141
random_geometric,40,iid,0.15,1.5,cluster,3,laplacian,30;0;2;5;8;19;23;24,0.01,22.061965663568788,0.0086,0.8699,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,1.4999999999999998,2.249999999999999,14.625,99.99999999999997,0.5303300858899106,6.500000000000003
random_geometric,40,iid,0.15,1.5,cluster,3,euclidean,30;0;2;5;8;19;23;24,0.01,1.4396421424022032,0.0092,0.9999,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,1.4999999999999998,2.249999999999999,14.625,99.99999999999997,0.5303300858899106,6.500000000000003
random_geometric,40,iid,0.15,1.5,cluster,3,max_abs,30;0;2;5;8;19;23;24,0.01,0.5457503865300853,0.01,0.9926,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,1.4999999999999998,2.249999999999999,14.625,99.99999999999997,0.5303300858899106,6.500000000000003
random_geometric,40,iid,0.15,1.5,cluster,3,mahalanobis,30;0;2;5;8;19;23;24,0.01,63.98409521787569,0.0092,0.9999,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,1.4999999999999998,2.249999999999999,14.625,99.99999999999997,0.5303300858899106,6.500000000000003
random_geometric,40,iid,0.15,1.5,point,3,laplacian,5,0.01,22.061965663568788,0.0086,0.9999,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,1.5,2.25,42.75,99.99999999999999,1.5,19.0
random_geometric,40,iid,0.15,1.5,point,3,euclidean,5,0.01,1.4396421424022032,0.0092,0.9999,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,1.5,2.25,42.75,99.99999999999999,1.5,19.0
random_geometric,40,iid,0.15,1.5,point,3,max_abs,5,0.01,0.5457503865300853,0.01,1.0,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,1.5,2.25,42.75,99.99999999999999,1.5,19.0
random_geometric,40,iid,0.15,1.5,point,3,mahalanobis,5,0.01,63.98409521787569,0.0092,0.9999,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,1.5,2.25,42.75,99.99999999999999,1.5,19.0
random_geometric,40,iid,0.15,1.5,edge_bipolar,3,laplacian,4-24,0.01,22.061965663568788,0.0086,1.0,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,1.4999999999999998,2.2499999999999996,47.25,99.99999999999999,1.0606601717798212,21.000000000000004
random_geometric,40,iid,0.15,1.5,edge_bipolar,3,euclidean,4-24,0.01,1.4396421424022032,0.0092,1.0,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,1.4999999999999998,2.2499999999999996,47.25,99.99999999999999,1.0606601717798212,21.000000000000004
random_geometric,40,iid,0.15,1.5,edge_bipolar,3,max_abs,4-24,0.01,0.5457503865300853,0.01,1.0,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,1.4999999999999998,2.2499999999999996,47.25,99.99999999999999,1.0606601717798212,21.000000000000004
random_geometric,40,iid,0.15,1.5,edge_bipolar,3,mahalanobis,4-24,0.01,63.98409521787569,0.0092,1.0,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,1.4999999999999998,2.2499999999999996,47.25,99.99999999999999,1.0606601717798212,21.000000000000004
random_geometric,40,iid,0.15,1.5,high_frequency,3,laplacian,lambda_max,0.01,22.061965663568788,0.0086,1.0,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,1.5,2.25,59.22575276074375,100.00000000000001,1.4178518961000353,26.32255678255278
random_geometric,40,iid,0.15,1.5,high_frequency,3,euclidean,lambda_max,0.01,1.4396421424022032,0.0092,1.0,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,1.5,2.25,59.22575276074375,100.00000000000001,1.4178518961000353,26.32255678255278
random_geometric,40,iid,0.15,1.5,high_frequency,3,max_abs,lambda_max,0.01,0.5457503865300853,0.01,1.0,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,1.5,2.25,59.22575276074375,100.00000000000001,1.4178518961000353,26.32255678255278
random_geometric,40,iid,0.15,1.5,high_frequency,3,mahalanobis,lambda_max,0.01,63.98409521787569,0.0092,1.0,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,1.5,2.25,59.22575276074375,100.00000000000001,1.4178518961000353,26.32255678255278
random_geometric,40,iid,0.15,3.0,constant,3,laplacian,all,0.01,22.061965663568788,0.0086,0.0076,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,2.9999999999999996,8.999999999999996,-4.950275190693148e-15,400.0,0.4743416490252569,-5.500305767436833e-16
random_geometric,40,iid,0.15,3.0,constant,3,euclidean,all,0.01,1.4396421424022032,0.0092,1.0,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,2.9999999999999996,8.999999999999996,-4.950275190693148e-15,400.0,0.4743416490252569,-5.500305767436833e-16
random_geometric,40,iid,0.15,3.0,constant,3,max_abs,all,0.01,0.5457503865300853,0.01,1.0,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,2.9999999999999996,8.999999999999996,-4.950275190693148e-15,400.0,0.4743416490252569,-5.500305767436833e-16
random_geometric,40,iid,0.15,3.0,constant,3,mahalanobis,all,0.01,63.98409521787569,0.0092,1.0,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,2.9999999999999996,8.999999999999996,-4.950275190693148e-15,400.0,0.4743416490252569,-5.500305767436833e-16
random_geometric,40,iid,0.15,3.0,fiedler,3,laplacian,fiedler,0.01,22.061965663568788,0.0086,1.0,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,3.0000000000000004,9.000000000000002,24.325815030571274,400.00000000000006,0.9316182279025724,2.702868336730141
random_geometric,40,iid,0.15,3.0,fiedler,3,euclidean,fiedler,0.01,1.4396421424022032,0.0092,1.0,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,3.0000000000000004,9.000000000000002,24.325815030571274,400.00000000000006,0.9316182279025724,2.702868336730141
random_geometric,40,iid,0.15,3.0,fiedler,3,max_abs,fiedler,0.01,0.5457503865300853,0.01,1.0,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,3.0000000000000004,9.000000000000002,24.325815030571274,400.00000000000006,0.9316182279025724,2.702868336730141
random_geometric,40,iid,0.15,3.0,fiedler,3,mahalanobis,fiedler,0.01,63.98409521787569,0.0092,1.0,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,3.0000000000000004,9.000000000000002,24.325815030571274,400.00000000000006,0.9316182279025724,2.702868336730141
random_geometric,40,iid,0.15,3.0,cluster,3,laplacian,20;10;12;13;14;15;27;29,0.01,22.061965663568788,0.0086,1.0,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,2.9999999999999996,8.999999999999998,47.25,399.99999999999994,1.0606601717798212,5.250000000000001
random_geometric,40,iid,0.15,3.0,cluster,3,euclidean,20;10;12;13;14;15;27;29,0.01,1.4396421424022032,0.0092,1.0,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,2.9999999999999996,8.999999999999998,47.25,399.99999999999994,1.0606601717798212,5.250000000000001
random_geometric,40,iid,0.15,3.0,cluster,3,max_abs,20;10;12;13;14;15;27;29,0.01,0.5457503865300853,0.01,1.0,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,2.9999999999999996,8.999999999999998,47.25,399.99999999999994,1.0606601717798212,5.250000000000001
random_geometric,40,iid,0.15,3.0,cluster,3,mahalanobis,20;10;12;13;14;15;27;29,0.01,63.98409521787569,0.0092,1.0,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,2.9999999999999996,8.999999999999998,47.25,399.99999999999994,1.0606601717798212,5.250000000000001
random_geometric,40,iid,0.15,3.0,point,3,laplacian,36,0.01,22.061965663568788,0.0086,1.0,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,3.0,9.0,90.0,399.99999999999994,3.0,10.0
random_geometric,40,iid,0.15,3.0,point,3,euclidean,36,0.01,1.4396421424022032,0.0092,1.0,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,3.0,9.0,90.0,399.99999999999994,3.0,10.0
random_geometric,40,iid,0.15,3.0,point,3,max_abs,36,0.01,0.5457503865300853,0.01,1.0,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,3.0,9.0,90.0,399.99999999999994,3.0,10.0
random_geometric,40,iid,0.15,3.0,point,3,mahalanobis,36,0.01,63.98409521787569,0.0092,1.0,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,3.0,9.0,90.0,399.99999999999994,3.0,10.0
random_geometric,40,iid,0.15,3.0,edge_bipolar,3,laplacian,7-12,0.01,22.061965663568788,0.0086,1.0,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,2.9999999999999996,8.999999999999998,162.0,399.99999999999994,2.1213203435596424,18.000000000000004
random_geometric,40,iid,0.15,3.0,edge_bipolar,3,euclidean,7-12,0.01,1.4396421424022032,0.0092,1.0,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,2.9999999999999996,8.999999999999998,162.0,399.99999999999994,2.1213203435596424,18.000000000000004
random_geometric,40,iid,0.15,3.0,edge_bipolar,3,max_abs,7-12,0.01,0.5457503865300853,0.01,1.0,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,2.9999999999999996,8.999999999999998,162.0,399.99999999999994,2.1213203435596424,18.000000000000004
random_geometric,40,iid,0.15,3.0,edge_bipolar,3,mahalanobis,7-12,0.01,63.98409521787569,0.0092,1.0,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,2.9999999999999996,8.999999999999998,162.0,399.99999999999994,2.1213203435596424,18.000000000000004
random_geometric,40,iid,0.15,3.0,high_frequency,3,laplacian,lambda_max,0.01,22.061965663568788,0.0086,1.0,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,3.0,9.0,236.903011042975,400.00000000000006,2.8357037922000705,26.32255678255278
random_geometric,40,iid,0.15,3.0,high_frequency,3,euclidean,lambda_max,0.01,1.4396421424022032,0.0092,1.0,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,3.0,9.0,236.903011042975,400.00000000000006,2.8357037922000705,26.32255678255278
random_geometric,40,iid,0.15,3.0,high_frequency,3,max_abs,lambda_max,0.01,0.5457503865300853,0.01,1.0,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,3.0,9.0,236.903011042975,400.00000000000006,2.8357037922000705,26.32255678255278
random_geometric,40,iid,0.15,3.0,high_frequency,3,mahalanobis,lambda_max,0.01,63.98409521787569,0.0092,1.0,14.7,0.3058199563671976,588.0,10040.0,2.702868336730137,26.32255678255278,3.0,9.0,236.903011042975,400.00000000000006,2.8357037922000705,26.32255678255278
random_geometric,40,iid,0.3,0.75,constant,0,laplacian,all,0.01,109.45474915504349,0.0105,0.0097,18.45,0.2782103842645313,738.0,15408.0,4.549752092610732,28.829490699088417,0.7499999999999999,0.5624999999999998,-6.582812753581314e-17,6.25,0.11858541225631422,-1.170277822858901e-16
random_geometric,40,iid,0.3,0.75,constant,0,euclidean,all,0.01,5.72432521966521,0.0111,0.0537,18.45,0.2782103842645313,738.0,15408.0,4.549752092610732,28.829490699088417,0.7499999999999999,0.5624999999999998,-6.582812753581314e-17,6.25,0.11858541225631422,-1.170277822858901e-16
random_geometric,40,iid,0.3,0.75,constant,0,max_abs,all,0.01,1.1033022486367818,0.0096,0.0211,18.45,0.2782103842645313,738.0,15408.0,4.549752092610732,28.829490699088417,0.7499999999999999,0.5624999999999998,-6.582812753581314e-17,6.25,0.11858541225631422,-1.170277822858901e-16
random_geometric,40,iid,0.3,0.75,constant,0,mahalanobis,all,0.01,63.60361355183566,0.0111,0.0537,18.45,0.2782103842645313,738.0,15408.0,4.549752092610732,28.829490699088417,0.7499999999999999,0.5624999999999998,-6.582812753581314e-17,6.25,0.11858541225631422,-1.170277822858901e-16
random_geometric,40,iid,0.3,0.75,fiedler,0,laplacian,fiedler,0.01,109.45474915504349,0.0105,0.0138,18.45,0.2782103842645313,738.0,15408.0,4.549752092610732,28.829490699088417,0.7500000000000001,0.5625000000000001,2.5592355520935337,6.250000000000002,0.25698573869605973,4.549752092610726
random_geometric,40,iid,0.3,0.75,fiedler,0,euclidean,fiedler,0.01,5.72432521966521,0.0111,0.0563,18.45,0.2782103842645313,738.0,15408.0,4.549752092610732,28.829490699088417,0.7500000000000001,0.5625000000000001,2.5592355520935337,6.250000000000002,0.25698573869605973,4.549752092610726
random_geometric,40,iid,0.3,0.75,fiedler,0,max_abs,fiedler,0.01,1.1033022486367818,0.0096,0.0235,18.45,0.2782103842645313,738.0,15408.0,4.549752092610732,28.829490699088417,0.7500000000000001,0.5625000000000001,2.5592355520935337,6.250000000000002,0.25698573869605973,4.549752092610726
random_geometric,40,iid,0.3,0.75,fiedler,0,mahalanobis,fiedler,0.01,63.60361355183566,0.0111,0.0563,18.45,0.2782103842645313,738.0,15408.0,4.549752092610732,28.829490699088417,0.7500000000000001,0.5625000000000001,2.5592355520935337,6.250000000000002,0.25698573869605973,4.549752092610726
random_geometric,40,iid,0.3,0.75,cluster,0,laplacian,28;1;2;4;5;6;13;16,0.01,109.45474915504349,0.0105,0.0324,18.45,0.2782103842645313,738.0,15408.0,4.549752092610732,28.829490699088417,0.7499999999999999,0.5624999999999999,7.804687499999998,6.249999999999999,0.2651650429449553,13.875
random_geometric,40,iid,0.3,0.75,cluster,0,euclidean,28;1;2;4;5;6;13;16,0.01,5.72432521966521,0.0111,0.0531,18.45,0.2782103842645313,738.0,15408.0,4.549752092610732,28.829490699088417,0.7499999999999999,0.5624999999999999,7.804687499999998,6.249999999999999,0.2651650429449553,13.875
