graph_type,n,noise_model,sigma,amplitude,pattern,detector,pfa_mean,pd_mean,pd_std,threshold_mean,graph_energy_mean,mahalanobis_energy_mean,signal_max_abs_mean,rayleigh_mean,pd_rank,is_winner
star,20,iid,0.15,1.5,high_frequency,mahalanobis,0.011575,1.0,0.0,37.48859441702384,45.000000000000014,99.99999999999996,1.4620191517213446,20.00000000000001,2.5,False
star,20,iid,0.15,1.5,high_frequency,max_abs,0.01135,1.0,0.0,0.5214344401635846,45.000000000000014,99.99999999999996,1.4620191517213446,20.00000000000001,2.5,False
star,20,iid,0.15,1.5,point,euclidean,0.011575,1.0,0.0,0.8434933743830364,2.25,99.99999999999999,1.5,1.0,2.0,False
star,20,iid,0.15,1.5,point,laplacian,0.0089,0.247775,0.009817798463335178,3.4831581828412577,2.25,99.99999999999999,1.5,1.0,4.0,False
star,20,iid,0.15,1.5,point,mahalanobis,0.011575,1.0,0.0,37.48859441702384,2.25,99.99999999999999,1.5,1.0,2.0,False
star,20,iid,0.15,1.5,point,max_abs,0.01135,1.0,0.0,0.5214344401635846,2.25,99.99999999999999,1.5,1.0,2.0,False
star,20,iid,0.15,3.0,cluster,euclidean,0.011575,1.0,0.0,0.8434933743830364,36.0,399.99999999999994,1.5,4.0,2.5,False
star,20,iid,0.15,3.0,cluster,laplacian,0.0089,1.0,0.0,3.4831581828412577,36.0,399.99999999999994,1.5,4.0,2.5,False
star,20,iid,0.15,3.0,cluster,mahalanobis,0.011575,1.0,0.0,37.48859441702384,36.0,399.99999999999994,1.5,4.0,2.5,False
star,20,iid,0.15,3.0,cluster,max_abs,0.01135,1.0,0.0,0.5214344401635846,36.0,399.99999999999994,1.5,4.0,2.5,False
star,20,iid,0.15,3.0,constant,euclidean,0.011575,1.0,0.0,0.8434933743830364,5.958081967793455e-16,400.0,0.6708203932499369,6.620091075326063e-17,2.0,False
star,20,iid,0.15,3.0,constant,laplacian,0.0089,0.008725,0.0005123475382979801,3.4831581828412577,5.958081967793455e-16,400.0,0.6708203932499369,6.620091075326063e-17,4.0,False
star,20,iid,0.15,3.0,constant,mahalanobis,0.011575,1.0,0.0,37.48859441702384,5.958081967793455e-16,400.0,0.6708203932499369,6.620091075326063e-17,2.0,False
star,20,iid,0.15,3.0,constant,max_abs,0.01135,1.0,0.0,0.5214344401635846,5.958081967793455e-16,400.0,0.6708203932499369,6.620091075326063e-17,2.0,False
star,20,iid,0.15,3.0,edge_bipolar,euclidean,0.011575,1.0,0.0,0.8434933743830364,99.0,399.99999999999994,2.1213203435596424,11.000000000000002,2.5,False
star,20,iid,0.15,3.0,edge_bipolar,laplacian,0.0089,1.0,0.0,3.4831581828412577,99.0,399.99999999999994,2.1213203435596424,11.000000000000002,2.5,False
star,20,iid,0.15,3.0,edge_bipolar,mahalanobis,0.011575,1.0,0.0,37.48859441702384,99.0,399.99999999999994,2.1213203435596424,11.000000000000002,2.5,False
star,20,iid,0.15,3.0,edge_bipolar,max_abs,0.01135,1.0,0.0,0.5214344401635846,99.0,399.99999999999994,2.1213203435596424,11.000000000000002,2.5,False
star,20,iid,0.15,3.0,fiedler,euclidean,0.011575,1.0,0.0,0.8434933743830364,9.000000000000002,400.00000000000006,2.0977874986386884,1.0,2.5,False
star,20,iid,0.15,3.0,fiedler,laplacian,0.0089,1.0,0.0,3.4831581828412577,9.000000000000002,400.00000000000006,2.0977874986386884,1.0,2.5,False
star,20,iid,0.15,3.0,fiedler,mahalanobis,0.011575,1.0,0.0,37.48859441702384,9.000000000000002,400.00000000000006,2.0977874986386884,1.0,2.5,False
star,20,iid,0.15,3.0,fiedler,max_abs,0.01135,1.0,0.0,0.5214344401635846,9.000000000000002,400.00000000000006,2.0977874986386884,1.0,2.5,False
star,20,iid,0.15,3.0,high_frequency,euclidean,0.011575,1.0,0.0,0.8434933743830364,180.00000000000006,399.99999999999983,2.924038303442689,20.00000000000001,2.5,False
star,20,iid,0.15,3.0,high_frequency,laplacian,0.0089,1.0,0.0,3.4831581828412577,180.00000000000006,399.99999999999983,2.924038303442689,20.00000000000001,2.5,False
star,20,iid,0.15,3.0,high_frequency,mahalanobis,0.011575,1.0,0.0,37.48859441702384,180.00000000000006,399.99999999999983,2.924038303442689,20.00000000000001,2.5,False
star,20,iid,0.15,3.0,high_frequency,max_abs,0.01135,1.0,0.0,0.5214344401635846,180.00000000000006,399.99999999999983,2.924038303442689,20.00000000000001,2.5,False
star,20,iid,0.15,3.0,point,euclidean,0.011575,1.0,0.0,0.8434933743830364,9.0,399.99999999999994,3.0,1.0,2.5,False
star,20,iid,0.15,3.0,point,laplacian,0.0089,1.0,0.0,3.4831581828412577,9.0,399.99999999999994,3.0,1.0,2.5,False
star,20,iid,0.15,3.0,point,mahalanobis,0.011575,1.0,0.0,37.48859441702384,9.0,399.99999999999994,3.0,1.0,2.5,False
star,20,iid,0.15,3.0,point,max_abs,0.01135,1.0,0.0,0.5214344401635846,9.0,399.99999999999994,3.0,1.0,2.5,False
star,20,iid,0.3,0.75,cluster,euclidean,0.00955,0.0881,0.003335665850571166,3.383786134539992,2.25,6.249999999999999,0.375,4.0,1.5,False
star,20,iid,0.3,0.75,cluster,laplacian,0.00925,0.0672,0.004117442571953291,13.625118705116732,2.25,6.249999999999999,0.375,4.0,3.0,False
star,20,iid,0.3,0.75,cluster,mahalanobis,0.00955,0.0881,0.003335665850571166,37.59762371711103,2.25,6.249999999999999,0.375,4.0,1.5,False
star,20,iid,0.3,0.75,cluster,max_abs,0.009049999999999999,0.0596,0.0037300580871259025,1.0443009625359088,2.25,6.249999999999999,0.375,4.0,4.0,False
star,20,iid,0.3,0.75,constant,euclidean,0.00955,0.088625,0.005884655186726467,3.383786134539992,3.7238012298709096e-17,6.25,0.16770509831248423,6.620091075326063e-17,1.5,False
star,20,iid,0.3,0.75,constant,laplacian,0.00925,0.01005,0.0009291573243177565,13.625118705116732,3.7238012298709096e-17,6.25,0.16770509831248423,6.620091075326063e-17,4.0,False
star,20,iid,0.3,0.75,constant,mahalanobis,0.00955,0.088625,0.005884655186726467,37.59762371711103,3.7238012298709096e-17,6.25,0.16770509831248423,6.620091075326063e-17,1.5,False
star,20,iid,0.3,0.75,constant,max_abs,0.009049999999999999,0.03605,0.0034317148288671466,1.0443009625359088,3.7238012298709096e-17,6.25,0.16770509831248423,6.620091075326063e-17,3.0,False
star,20,iid,0.3,0.75,edge_bipolar,euclidean,0.00955,0.08875,0.0038353617821530153,3.383786134539992,6.1875,6.249999999999999,0.5303300858899106,11.000000000000002,3.5,False
star,20,iid,0.3,0.75,edge_bipolar,laplacian,0.00925,0.232975,0.007780906116899241,13.625118705116732,6.1875,6.249999999999999,0.5303300858899106,11.000000000000002,1.0,True
star,20,iid,0.3,0.75,edge_bipolar,mahalanobis,0.00955,0.08875,0.0038353617821530153,37.59762371711103,6.1875,6.249999999999999,0.5303300858899106,11.000000000000002,3.5,False
star,20,iid,0.3,0.75,edge_bipolar,max_abs,0.009049999999999999,0.0941,0.004006661120351125,1.0443009625359088,6.1875,6.249999999999999,0.5303300858899106,11.000000000000002,2.0,False
star,20,iid,0.3,0.75,fiedler,euclidean,0.00955,0.08895,0.004033608806019742,3.383786134539992,0.5625000000000001,6.250000000000001,0.5244468746596721,1.0,1.5,False
star,20,iid,0.3,0.75,fiedler,laplacian,0.00925,0.012775,0.000741057802513857,13.625118705116732,0.5625000000000001,6.250000000000001,0.5244468746596721,1.0,4.0,False
star,20,iid,0.3,0.75,fiedler,mahalanobis,0.00955,0.08895,0.004033608806019742,37.59762371711103,0.5625000000000001,6.250000000000001,0.5244468746596721,1.0,1.5,False
star,20,iid,0.3,0.75,fiedler,max_abs,0.009049999999999999,0.080925,0.00442295150323853,1.0443009625359088,0.5625000000000001,6.250000000000001,0.5244468746596721,1.0,3.0,False
star,20,iid,0.3,0.75,high_frequency,euclidean,0.00955,0.090625,0.004125833249175246,3.383786134539992,11.250000000000004,6.249999999999997,0.7310095758606723,20.00000000000001,3.5,False
star,20,iid,0.3,0.75,high_frequency,laplacian,0.00925,0.46897500000000003,0.01367512949359772,13.625118705116732,11.250000000000004,6.249999999999997,0.7310095758606723,20.00000000000001,1.0,True
star,20,iid,0.3,0.75,high_frequency,mahalanobis,0.00955,0.090625,0.004125833249175246,37.59762371711103,11.250000000000004,6.249999999999997,0.7310095758606723,20.00000000000001,3.5,False
star,20,iid,0.3,0.75,high_frequency,max_abs,0.009049999999999999,0.1601,0.006208596191303378,1.0443009625359088,11.250000000000004,6.249999999999997,0.7310095758606723,20.00000000000001,2.0,False
star,20,iid,0.3,0.75,point,euclidean,0.00955,0.089575,0.0075074962537453205,3.383786134539992,0.5625,6.249999999999999,0.75,1.0,2.5,False
star,20,iid,0.3,0.75,point,laplacian,0.00925,0.013125,0.0004112987559751021,13.625118705116732,0.5625,6.249999999999999,0.75,1.0,4.0,False
star,20,iid,0.3,0.75,point,mahalanobis,0.00955,0.089575,0.0075074962537453205,37.59762371711103,0.5625,6.249999999999999,0.75,1.0,2.5,False
star,20,iid,0.3,0.75,point,max_abs,0.009049999999999999,0.170375,0.0054107146786107,1.0443009625359088,0.5625,6.249999999999999,0.75,1.0,1.0,True
star,20,iid,0.3,1.5,cluster,euclidean,0.00955,0.7160500000000001,0.01164431191612449,3.383786134539992,9.0,24.999999999999996,0.75,4.0,1.5,False
star,20,iid,0.3,1.5,cluster,laplacian,0.00925,0.3543,0.011505071345570462,13.625118705116732,9.0,24.999999999999996,0.75,4.0,4.0,False
star,20,iid,0.3,1.5,cluster,mahalanobis,0.00955,0.7160500000000001,0.01164431191612449,37.59762371711103,9.0,24.999999999999996,0.75,4.0,1.5,False
star,20,iid,0.3,1.5,cluster,max_abs,0.009049999999999999,0.51095,0.012545517127643648,1.0443009625359088,9.0,24.999999999999996,0.75,4.0,3.0,False
star,20,iid,0.3,1.5,constant,euclidean,0.00955,0.72375,0.009187854301558506,3.383786134539992,1.4895204919483638e-16,25.0,0.33541019662496846,6.620091075326063e-17,1.5,False
star,20,iid,0.3,1.5,constant,laplacian,0.00925,0.010374999999999999,0.00098784276751583,13.625118705116732,1.4895204919483638e-16,25.0,0.33541019662496846,6.620091075326063e-17,4.0,False
star,20,iid,0.3,1.5,constant,mahalanobis,0.00955,0.72375,0.009187854301558506,37.59762371711103,1.4895204919483638e-16,25.0,0.33541019662496846,6.620091075326063e-17,1.5,False
star,20,iid,0.3,1.5,constant,max_abs,0.009049999999999999,0.1683,0.008573602898820705,1.0443009625359088,1.4895204919483638e-16,25.0,0.33541019662496846,6.620091075326063e-17,3.0,False
