graph_type,n,noise_model,sigma,amplitude,pattern,repetition,signal_location,signal_norm,signal_graph_energy,rayleigh_quotient,lambda2,lambda_max,normalized_rayleigh,tau_spectral,pfa_mc,pfa_theory,pd_mc,pd_theory,pd_error,theoretical_mean_shift,empirical_mean_shift,mean_shift_error
random_geometric,60,iid,0.15,3.0,fiedler,2,fiedler,3.0000000000000004,29.848578172464133,3.316508685829347,3.3165086858293495,32.58312402100643,0.10178608667760602,39.61287904817889,0.0084,0.010000000000044418,0.9994,0.9992302975599149,0.0001697024400850733,29.848578172464133,29.95591880904317,0.10734063657903548
random_geometric,60,iid,0.15,3.0,cluster,2,8;4;5;6;10;12;13;15;18;19;23;25,3.0000000000000004,126.75,14.083333333333329,3.3165086858293495,32.58312402100643,0.4322278405303852,39.61287904817889,0.0084,0.010000000000044418,1.0,1.0,0.0,126.75,126.8904137629032,0.14041376290319363
random_geometric,60,iid,0.15,3.0,point,2,10,3.0,279.0,31.0,3.3165086858293495,32.58312402100643,0.9514127614041618,39.61287904817889,0.0084,0.010000000000044418,1.0,1.0,0.0,279.0,278.3177666863847,-0.6822333136153134
random_geometric,60,iid,0.15,3.0,edge_bipolar,2,6-23,2.9999999999999996,184.5,20.500000000000004,3.3165086858293495,32.58312402100643,0.6291600518963006,39.61287904817889,0.0084,0.010000000000044418,1.0,1.0,0.0,184.5,184.131141189419,-0.36885881058100267
random_geometric,60,iid,0.15,3.0,high_frequency,2,lambda_max,3.0000000000000004,293.24811618905795,32.58312402100643,3.3165086858293495,32.58312402100643,1.0,39.61287904817889,0.0084,0.010000000000044418,1.0,1.0,0.0,293.24811618905795,293.1050733113018,-0.14304287775615876
random_geometric,60,iid,0.15,0.75,constant,3,all,0.7500000000000002,3.6548939922068693e-16,6.497589319478875e-16,3.169355924352724,40.17257982746093,1.617418982645793e-17,46.525824026624896,0.0108,0.010000000085690297,0.0076,0.010000000085690297,-0.002400000085690297,3.6548939922068693e-16,-0.11765013131903146,-0.11765013131903182
random_geometric,60,iid,0.15,0.75,fiedler,3,fiedler,0.75,1.7827627074484078,3.169355924352725,3.169355924352724,40.17257982746093,0.07889351238991715,46.525824026624896,0.0108,0.010000000085690297,0.018,0.01796585792688249,3.414207311750947e-05,1.7827627074484078,1.7880384112750498,0.0052757038266419976
random_geometric,60,iid,0.15,0.75,cluster,3,50;0;2;3;5;6;7;8;9;10;12;13,0.7500000000000001,11.765625000000004,20.916666666666664,3.169355924352724,40.17257982746093,0.5206702371742772,46.525824026624896,0.0108,0.010000000085690297,0.2794,0.28406375231759246,-0.004663752317592473,11.765625000000004,11.798424034490882,0.0327990344908784
random_geometric,60,iid,0.15,0.75,point,3,13,0.75,14.625,26.0,3.169355924352724,40.17257982746093,0.6472076254915319,46.525824026624896,0.0108,0.010000000085690297,0.4036,0.409593125772844,-0.005993125772843999,14.625,14.519222882859093,-0.10577711714090654
random_geometric,60,iid,0.15,0.75,edge_bipolar,3,1-12,0.7499999999999999,19.687499999999996,35.0,3.169355924352724,40.17257982746093,0.8712410343155237,46.525824026624896,0.0108,0.010000000085690297,0.6022,0.6199543119359441,-0.017754311935944123,19.687499999999996,19.477295231956848,-0.21020476804314825
random_geometric,60,iid,0.15,0.75,high_frequency,3,lambda_max,0.7500000000000002,22.59707615294679,40.172579827460936,3.169355924352724,40.17257982746093,1.0000000000000002,46.525824026624896,0.0108,0.010000000085690297,0.706,0.7109409982952846,-0.004940998295284604,22.59707615294679,22.614228022732956,0.017151869786165008
random_geometric,60,iid,0.15,1.5,constant,3,all,1.5000000000000004,1.4619575968827477e-15,6.497589319478875e-16,3.169355924352724,40.17257982746093,1.617418982645793e-17,46.525824026624896,0.0108,0.010000000085690297,0.0096,0.010000000085690297,-0.0004000000856902979,1.4619575968827477e-15,0.053850848696100684,0.05385084869609922
random_geometric,60,iid,0.15,1.5,fiedler,3,fiedler,1.5,7.131050829793631,3.169355924352725,3.169355924352724,40.17257982746093,0.07889351238991715,46.525824026624896,0.0108,0.010000000085690297,0.086,0.08391818385582395,0.0020818161441760463,7.131050829793631,7.106422788379991,-0.02462804141364039
random_geometric,60,iid,0.15,1.5,cluster,3,35;0;6;8;10;15;17;21;26;28;32;38,1.5000000000000002,26.812500000000007,11.916666666666664,3.169355924352724,40.17257982746093,0.2966368283502854,46.525824026624896,0.0108,0.010000000085690297,0.8824,0.8804714009612569,0.0019285990387430951,26.812500000000007,26.803088640104374,-0.009411359895633353
random_geometric,60,iid,0.15,1.5,point,3,22,1.5,13.5,6.0,3.169355924352724,40.17257982746093,0.1493556058826612,46.525824026624896,0.0108,0.010000000085690297,0.3362,0.3335142974370585,0.0026857025629414832,13.5,13.591921121077586,0.09192112107758632
random_geometric,60,iid,0.15,1.5,edge_bipolar,3,9-36,1.4999999999999998,70.875,31.500000000000007,3.169355924352724,40.17257982746093,0.7841169308839715,46.525824026624896,0.0108,0.010000000085690297,1.0,0.9999912299408766,8.770059123364149e-06,70.875,70.98556674452536,0.11056674452535731
random_geometric,60,iid,0.15,1.5,high_frequency,3,lambda_max,1.5000000000000004,90.38830461178716,40.172579827460936,3.169355924352724,40.17257982746093,1.0000000000000002,46.525824026624896,0.0108,0.010000000085690297,1.0,0.99999961391054,3.8608945995832755e-07,90.38830461178716,90.70956578045492,0.32126116866776044
random_geometric,60,iid,0.15,3.0,constant,3,all,3.000000000000001,5.847830387530991e-15,6.497589319478875e-16,3.169355924352724,40.17257982746093,1.617418982645793e-17,46.525824026624896,0.0108,0.010000000085690297,0.0112,0.010000000085690297,0.0011999999143097028,5.847830387530991e-15,0.11982131244688077,0.11982131244687493
random_geometric,60,iid,0.15,3.0,fiedler,3,fiedler,3.0,28.524203319174525,3.169355924352725,3.169355924352724,40.17257982746093,0.07889351238991715,46.525824026624896,0.0108,0.010000000085690297,0.9786,0.9787531174977375,-0.00015311749773749828,28.524203319174525,28.611584015310438,0.08738069613591293
random_geometric,60,iid,0.15,3.0,cluster,3,15;0;16;17;21;22;26;28;35;47;50;2,3.0000000000000004,101.25000000000003,11.249999999999998,3.169355924352724,40.17257982746093,0.2800417610299897,46.525824026624896,0.0108,0.010000000085690297,1.0,0.9999999999998372,1.6275869541004795e-13,101.25000000000003,101.16713125842674,-0.08286874157329294
random_geometric,60,iid,0.15,3.0,point,3,50,3.0,252.0,28.0,3.169355924352724,40.17257982746093,0.6969928274524189,46.525824026624896,0.0108,0.010000000085690297,1.0,1.0,0.0,252.0,252.1641434231406,0.16414342314058672
random_geometric,60,iid,0.15,3.0,edge_bipolar,3,10-50,2.9999999999999996,193.5,21.500000000000004,3.169355924352724,40.17257982746093,0.535190921079536,46.525824026624896,0.0108,0.010000000085690297,1.0,1.0,0.0,193.5,192.93559395225824,-0.5644060477417554
random_geometric,60,iid,0.15,3.0,high_frequency,3,lambda_max,3.000000000000001,361.55321844714865,40.172579827460936,3.169355924352724,40.17257982746093,1.0000000000000002,46.525824026624896,0.0108,0.010000000085690297,1.0,1.0,0.0,361.55321844714865,360.794485911124,-0.7587325360246382
random_geometric,60,iid,0.3,0.75,constant,0,all,0.7500000000000002,2.0424407603508976e-16,3.6310057961793713e-16,2.7589913999286275,27.743846498937,1.3087607719854177e-17,143.17841913310676,0.0098,0.010000000002675091,0.0114,0.010000000002675091,0.0013999999973249092,2.0424407603508976e-16,0.0030504649385107996,0.0030504649385105953
random_geometric,60,iid,0.3,0.75,fiedler,0,fiedler,0.75,1.5519326624598553,2.7589913999286315,2.7589913999286275,27.743846498937,0.09944516525617102,143.17841913310676,0.0098,0.010000000002675091,0.0126,0.011931322551520629,0.0006686774484793712,1.5519326624598553,1.5640782172784498,0.012145554818594473
random_geometric,60,iid,0.3,0.75,cluster,0,25;3;5;8;10;11;12;13;15;16;17;18,0.7500000000000001,6.984375,12.416666666666663,2.7589913999286275,27.743846498937,0.4475466899350962,143.17841913310676,0.0098,0.010000000002675091,0.0304,0.02747214016912225,0.00292785983087775,6.984375,6.79939712238027,-0.18497787761972972
random_geometric,60,iid,0.3,0.75,point,0,30,0.75,7.875,14.0,2.7589913999286275,27.743846498937,0.5046164020744711,143.17841913310676,0.0098,0.010000000002675091,0.0274,0.028444975774994996,-0.0010449757749949953,7.875,7.696108506820906,-0.17889149317909414
random_geometric,60,iid,0.3,0.75,edge_bipolar,0,2-58,0.7499999999999999,8.718749999999998,15.5,2.7589913999286275,27.743846498937,0.5586824451538787,143.17841913310676,0.0098,0.010000000002675091,0.0284,0.0318613299287937,-0.0034613299287937008,8.718749999999998,8.12027983817417,-0.5984701618258281
random_geometric,60,iid,0.3,0.75,high_frequency,0,lambda_max,0.75,15.605913655652058,27.743846498936993,2.7589913999286275,27.743846498937,0.9999999999999998,143.17841913310676,0.0098,0.010000000002675091,0.0856,0.08003833243120562,0.005561667568794379,15.605913655652058,15.671823200352094,0.06590954470003574
random_geometric,60,iid,0.3,1.5,constant,0,all,1.5000000000000004,8.16976304140359e-16,3.6310057961793713e-16,2.7589913999286275,27.743846498937,1.3087607719854177e-17,143.17841913310676,0.0098,0.010000000002675091,0.01,0.010000000002675091,-2.6750910514516946e-12,8.16976304140359e-16,-0.10115268545516187,-0.10115268545516269
random_geometric,60,iid,0.3,1.5,fiedler,0,fiedler,1.5,6.207730649839421,2.7589913999286315,2.7589913999286275,27.743846498937,0.09944516525617102,143.17841913310676,0.0098,0.010000000002675091,0.0198,0.019894641275925107,-9.464127592510516e-05,6.207730649839421,6.453939504591304,0.2462088547518828
random_geometric,60,iid,0.3,1.5,cluster,0,49;1;2;3;4;9;13;19;21;23;24;30,1.5000000000000002,20.437500000000004,9.083333333333332,2.7589913999286275,27.743846498937,0.3273999275364127,143.17841913310676,0.0098,0.010000000002675091,0.1002,0.1032908914216672,-0.0030908914216671995,20.437500000000004,20.057117613601775,-0.3803823863982281
random_geometric,60,iid,0.3,1.5,point,0,6,1.5,29.25,13.0,2.7589913999286275,27.743846498937,0.468572373354866,143.17841913310676,0.0098,0.010000000002675091,0.2004,0.19041658316898813,0.009983416831011865,29.25,29.74949523947842,0.49949523947842067
random_geometric,60,iid,0.3,1.5,edge_bipolar,0,37-45,1.4999999999999998,39.37499999999999,17.5,2.7589913999286275,27.743846498937,0.6307705025930889,143.17841913310676,0.0098,0.010000000002675091,0.3362,0.34108209710120607,-0.004882097101206073,39.37499999999999,39.34249971938313,-0.032500280616865496
random_geometric,60,iid,0.3,1.5,high_frequency,0,lambda_max,1.5,62.42365462260823,27.743846498936993,2.7589913999286275,27.743846498937,0.9999999999999998,143.17841913310676,0.0098,0.010000000002675091,0.654,0.6585804429330799,-0.004580442933079909,62.42365462260823,62.305602589714724,-0.11805203289350885
random_geometric,60,iid,0.3,3.0,constant,0,all,3.000000000000001,3.267905216561436e-15,3.6310057961793713e-16,2.7589913999286275,27.743846498937,1.3087607719854177e-17,143.17841913310676,0.0098,0.010000000002675091,0.0088,0.010000000002675091,-0.0012000000026750907,3.267905216561436e-15,-0.31944555684366094,-0.3194455568436642
random_geometric,60,iid,0.3,3.0,fiedler,0,fiedler,3.0,24.830922599357685,2.7589913999286315,2.7589913999286275,27.743846498937,0.09944516525617102,143.17841913310676,0.0098,0.010000000002675091,0.121,0.11394340022816274,0.0070565997718372575,24.830922599357685,25.144751264083922,0.3138286647262376
random_geometric,60,iid,0.3,3.0,cluster,0,26;0;3;5;12;15;16;17;18;20;22;25,3.0000000000000004,122.25000000000003,13.58333333333333,2.7589913999286275,27.743846498937,0.4895980567746355,143.17841913310676,0.0098,0.010000000002675091,0.9892,0.9899838543844004,-0.0007838543844004286,122.25000000000003,122.95671462025082,0.7067146202507928
random_geometric,60,iid,0.3,3.0,point,0,6,3.0,117.0,13.0,2.7589913999286275,27.743846498937,0.468572373354866,143.17841913310676,0.0098,0.010000000002675091,0.9938,0.9934916660362659,0.0003083339637340865,117.0,116.88261354075634,-0.11738645924366153
random_geometric,60,iid,0.3,3.0,edge_bipolar,0,25-34,2.9999999999999996,207.0,23.000000000000004,2.7589913999286275,27.743846498937,0.8290126605509169,143.17841913310676,0.0098,0.010000000002675091,1.0,0.9999848566368871,1.5143363112923858e-05,207.0,206.92334398373572,-0.07665601626428042
random_geometric,60,iid,0.3,3.0,high_frequency,0,lambda_max,3.0,249.69461849043293,27.743846498936993,2.7589913999286275,27.743846498937,0.9999999999999998,143.17841913310676,0.0098,0.010000000002675091,1.0,0.9999988342356112,1.1657643887996727e-06,249.69461849043293,251.42444949740968,1.7298310069767524
random_geometric,60,iid,0.3,0.75,constant,1,all,0.7500000000000002,3.439900227959407e-16,6.115378183038942e-16,3.0540044229720413,32.2511705588912,1.8961724728323134e-17,158.66664085372756,0.0126,0.010000000000239984,0.0106,0.010000000000239984,0.0005999999997600165,3.439900227959407e-16,0.43904557201209116,0.4390455720120908
random_geometric,60,iid,0.3,0.75,fiedler,1,fiedler,0.7500000000000001,1.7178774879217749,3.054004422972043,3.0540044229720413,32.2511705588912,0.09469437450015583,158.66664085372756,0.0126,0.010000000000239984,0.0122,0.011905106527119513,0.00029489347288048744,1.7178774879217749,1.3275691648012895,-0.39030832312048536
random_geometric,60,iid,0.3,0.75,cluster,1,56;0;2;11;16;20;25;28;29;37;39;49,0.7500000000000001,3.984375000000001,7.083333333333332,3.0540044229720413,32.2511705588912,0.2196302711059446,158.66664085372756,0.0126,0.010000000000239984,0.013,0.016386137315046234,-0.0033861373150462348,3.984375000000001,3.557114065183825,-0.427260934816176
random_geometric,60,iid,0.3,0.75,point,1,46,0.75,10.6875,19.0,3.0540044229720413,32.2511705588912,0.5891259036724162,158.66664085372756,0.0126,0.010000000000239984,0.0362,0.036296723433255074,-9.672343325507066e-05,10.6875,10.734011885698237,0.046511885698237165
random_geometric,60,iid,0.3,0.75,edge_bipolar,1,15-45,0.7499999999999999,10.124999999999998,18.0,3.0540044229720413,32.2511705588912,0.5581192771633416,158.66664085372756,0.0126,0.010000000000239984,0.035,0.03544098178380756,-0.0004409817838075536,10.124999999999998,10.116687696517616,-0.008312303482382433
random_geometric,60,iid,0.3,0.75,high_frequency,1,lambda_max,0.75,18.141283439376295,32.25117055889119,3.0540044229720413,32.2511705588912,0.9999999999999998,158.66664085372756,0.0126,0.010000000000239984,0.0812,0.08599115022986364,-0.00479115022986365,18.141283439376295,17.890120769802905,-0.2511626695733895
random_geometric,60,iid,0.3,1.5,constant,1,all,1.5000000000000004,1.3759600911837629e-15,6.115378183038942e-16,3.0540044229720413,32.2511705588912,1.8961724728323134e-17,158.66664085372756,0.0126,0.010000000000239984,0.0112,0.010000000000239984,0.0011999999997600163,1.3759600911837629e-15,-0.5411702919013663,-0.5411702919013677
random_geometric,60,iid,0.3,1.5,fiedler,1,fiedler,1.5000000000000002,6.871509951687099,3.054004422972043,3.0540044229720413,32.2511705588912,0.09469437450015583,158.66664085372756,0.0126,0.010000000000239984,0.0198,0.019734693137840653,6.530686215934847e-05,6.871509951687099,7.135718665313988,0.26420871362688825
random_geometric,60,iid,0.3,1.5,cluster,1,22;0;3;8;12;13;16;17;25;29;30;31,1.5000000000000002,30.187500000000007,13.416666666666664,3.0540044229720413,32.2511705588912,0.4160055723300833,158.66664085372756,0.0126,0.010000000000239984,0.1732,0.17334156678877427,-0.00014156678877427775,30.187500000000007,29.77940679860542,-0.4080932013945855
random_geometric,60,iid,0.3,1.5,point,1,10,1.5,22.5,10.0,3.0540044229720413,32.2511705588912,0.31006626509074536,158.66664085372756,0.0126,0.010000000000239984,0.0854,0.08914679816644139,-0.003746798166441384,22.5,22.32637173087116,-0.17362826912884088
random_geometric,60,iid,0.3,1.5,edge_bipolar,1,7-45,1.4999999999999998,37.12499999999999,16.5,3.0540044229720413,32.2511705588912,0.5116093373997298,158.66664085372756,0.0126,0.010000000000239984,0.2436,0.24950977926592588,-0.0059097792659258686,37.12499999999999,36.97441878530579,-0.15058121469420627
random_geometric,60,iid,0.3,1.5,high_frequency,1,lambda_max,1.5,72.56513375750518,32.25117055889119,3.0540044229720413,32.2511705588912,0.9999999999999998,158.66664085372756,0.0126,0.010000000000239984,0.6886,0.6851660958291128,0.003433904170887181,72.56513375750518,72.61842213714512,0.05328837963993749
random_geometric,60,iid,0.3,3.0,constant,1,all,3.000000000000001,5.5038403647350514e-15,6.115378183038942e-16,3.0540044229720413,32.2511705588912,1.8961724728323134e-17,158.66664085372756,0.0126,0.010000000000239984,0.0102,0.010000000000239984,0.00019999999976001714,5.5038403647350514e-15,0.08611083206911019,0.08611083206910468
random_geometric,60,iid,0.3,3.0,fiedler,1,fiedler,3.0000000000000004,27.486039806748398,3.054004422972043,3.0540044229720413,32.2511705588912,0.09469437450015583,158.66664085372756,0.0126,0.010000000000239984,0.1128,0.11156196961833226,0.0012380303816677402,27.486039806748398,27.624024962442874,0.13798515569447645
random_geometric,60,iid,0.3,3.0,cluster,1,55;7;14;15;19;21;23;42;45;46;1;4,3.0000000000000004,96.75000000000003,10.749999999999998,3.0540044229720413,32.2511705588912,0.33332123497255123,158.66664085372756,0.0126,0.010000000000239984,0.9014,0.9054165413492277,-0.004016541349227687,96.75000000000003,95.88428011925392,-0.8657198807461128
random_geometric,60,iid,0.3,3.0,point,1,49,3.0,144.0,16.0,3.0540044229720413,32.2511705588912,0.49610602414519256,158.66664085372756,0.0126,0.010000000000239984,0.9962,0.9973934794833785,-0.0011934794833785567,144.0,143.58791936013324,-0.41208063986675825
random_geometric,60,iid,0.3,3.0,edge_bipolar,1,15-51,2.9999999999999996,198.0,22.000000000000004,3.0540044229720413,32.2511705588912,0.6821457831996399,158.66664085372756,0.0126,0.010000000000239984,1.0,0.9999126803806004,8.731961939956179e-05,198.0,198.5927341820135,0.592734182013487
random_geometric,60,iid,0.3,3.0,high_frequency,1,lambda_max,3.0,290.2605350300207,32.25117055889119,3.0540044229720413,32.2511705588912,0.9999999999999998,158.66664085372756,0.0126,0.010000000000239984,1.0,0.9999993198032604,6.801967395997366e-07,290.2605350300207,291.43576710137023,1.1752320713495124
random_geometric,60,iid,0.3,0.75,constant,2,all,0.7500000000000002,6.772303573795081e-16,1.2039650797857915e-15,3.464258268936486,34.461420230363004,3.493660655125906e-17,165.81025688167878,0.012,0.010000000000190357,0.009,0.010000000000190357,-0.0010000000001903573,6.772303573795081e-16,-0.3499031272420723,-0.34990312724207295
random_geometric,60,iid,0.3,0.75,fiedler,2,fiedler,0.7500000000000001,1.9486452762767772,3.4642582689364914,3.464258268936486,34.461420230363004,0.10052569643906403,165.81025688167878,0.012,0.010000000000190357,0.0112,0.012088428852236599,-0.0008884288522365991,1.9486452762767772,2.3701692957283598,0.4215240194515826
random_geometric,60,iid,0.3,0.75,cluster,2,21;2;3;5;6;11;15;28;32;34;37;39,0.7500000000000001,6.421875000000001,11.416666666666664,3.464258268936486,34.461420230363004,0.331288338970074,165.81025688167878,0.012,0.010000000000190357,0.018,0.022034469569312043,-0.004034469569312044,6.421875000000001,6.115219246264914,-0.3066557537350869
random_geometric,60,iid,0.3,0.75,point,2,0,0.75,12.9375,23.0,3.464258268936486,34.461420230363004,0.6674130040564996,165.81025688167878,0.012,0.010000000000190357,0.0428,0.0449820360931803,-0.002182036093180302,12.9375,12.733176259804367,-0.20432374019563326
random_geometric,60,iid,0.3,0.75,edge_bipolar,2,11-54,0.7499999999999999,11.812499999999998,21.0,3.464258268936486,34.461420230363004,0.6093770906602822,165.81025688167878,0.012,0.010000000000190357,0.0398,0.03888889256803757,0.0009111074319624324,11.812499999999998,11.837967917055266,0.025467917055268074
random_geometric,60,iid,0.3,0.75,high_frequency,2,lambda_max,0.7500000000000001,19.384548879579192,34.461420230363,3.464258268936486,34.461420230363004,0.9999999999999998,165.81025688167878,0.012,0.010000000000190357,0.0928,0.08941779331113175,0.003382206688868239,19.384548879579192,19.508481391574747,0.12393251199555522
random_geometric,60,iid,0.3,1.5,constant,2,all,1.5000000000000004,2.7089214295180324e-15,1.2039650797857915e-15,3.464258268936486,34.461420230363004,3.493660655125906e-17,165.81025688167878,0.012,0.010000000000190357,0.0096,0.010000000000190357,-0.00040000000019035746,2.7089214295180324e-15,0.6220305263837815,0.6220305263837789
random_geometric,60,iid,0.3,1.5,fiedler,2,fiedler,1.5000000000000002,7.794581105107109,3.4642582689364914,3.464258268936486,34.461420230363004,0.10052569643906403,165.81025688167878,0.012,0.010000000000190357,0.0218,0.020905418643915097,0.0008945813560849031,7.794581105107109,7.718242925821869,-0.07633817928523978
random_geometric,60,iid,0.3,1.5,cluster,2,31;0;7;9;13;14;17;20;22;24;27;29,1.5000000000000002,25.875000000000007,11.499999999999998,3.464258268936486,34.461420230363004,0.33370650202824975,165.81025688167878,0.012,0.010000000000190357,0.1206,0.12237513909905973,-0.0017751390990597277,25.875000000000007,25.896844209515763,0.021844209515755608
random_geometric,60,iid,0.3,1.5,point,2,15,1.5,54.0,24.0,3.464258268936486,34.461420230363004,0.6964309607546083,165.81025688167878,0.012,0.010000000000190357,0.4478,0.4472111701724579,0.0005888298275421033,54.0,54.094234068072524,0.09423406807252377
random_geometric,60,iid,0.3,1.5,edge_bipolar,2,9-20,1.4999999999999998,59.625,26.500000000000004,3.464258268936486,34.461420230363004,0.7689758524998801,165.81025688167878,0.012,0.010000000000190357,0.5188,0.5179936537607567,0.0008063462392433607,59.625,59.662472918422566,0.037472918422565726
random_geometric,60,iid,0.3,1.5,high_frequency,2,lambda_max,1.5000000000000002,77.53819551831677,34.461420230363,3.464258268936486,34.461420230363004,0.9999999999999998,165.81025688167878,0.012,0.010000000000190357,0.7056,0.6987660691756649,0.006833930824335144,77.53819551831677,77.99410198318506,0.455906464868292
random_geometric,60,iid,0.3,3.0,constant,2,all,3.000000000000001,1.083568571807213e-14,1.2039650797857915e-15,3.464258268936486,34.461420230363004,3.493660655125906e-17,165.81025688167878,0.012,0.010000000000190357,0.0106,0.010000000000190357,0.0005999999998096434,1.083568571807213e-14,0.008479699542832009,0.008479699542821174
random_geometric,60,iid,0.3,3.0,fiedler,2,fiedler,3.0000000000000004,31.178324420428435,3.4642582689364914,3.464258268936486,34.461420230363004,0.10052569643906403,165.81025688167878,0.012,0.010000000000190357,0.1246,0.13201307118375966,-0.007413071183759654,31.178324420428435,31.12407619144716,-0.054248228981276014
random_geometric,60,iid,0.3,3.0,cluster,2,51;1;4;6;9;10;12;16;18;19;20;22,3.0000000000000004,135.75000000000003,15.08333333333333,3.464258268936486,34.461420230363004,0.4376875135298058,165.81025688167878,0.012,0.010000000000190357,0.986,0.9858512756445683,0.00014872435543167306,135.75000000000003,135.7600673984679,0.01006739846786786
random_geometric,60,iid,0.3,3.0,point,2,3,3.0,144.0,16.0,3.464258268936486,34.461420230363004,0.4642873071697388,165.81025688167878,0.012,0.010000000000190357,0.997,0.9960990915817288,0.0009009084182711735,144.0,144.4907554685683,0.4907554685682953
random_geometric,60,iid,0.3,3.0,edge_bipolar,2,11-59,2.9999999999999996,152.99999999999997,17.0,3.464258268936486,34.461420230363004,0.4933052638678475,165.81025688167878,0.012,0.010000000000190357,0.9978,0.9973011641507921,0.000498835849207957,152.99999999999997,152.88005280889496,-0.11994719110501251
random_geometric,60,iid,0.3,3.0,high_frequency,2,lambda_max,3.0000000000000004,310.1527820732671,34.461420230363,3.464258268936486,34.461420230363004,0.9999999999999998,165.81025688167878,0.012,0.010000000000190357,1.0,0.9999994828490791,5.17150920864573e-07,310.1527820732671,310.15120700555445,-0.001575067712622058
random_geometric,60,iid,0.3,0.75,constant,3,all,0.7500000000000002,6.342316045300156e-16,1.1275228524978047e-15,3.8681328643128814,34.1470124691514,3.3019663243348596e-17,171.09205272712632,0.0124,0.01000000000009199,0.0106,0.01000000000009199,0.0005999999999080092,6.342316045300156e-16,0.08440329898729715,0.08440329898729651
random_geometric,60,iid,0.3,0.75,fiedler,3,fiedler,0.75,2.1758247361759997,3.8681328643128885,3.8681328643128814,34.1470124691514,0.11327880785492966,171.09205272712632,0.0124,0.01000000000009199,0.0124,0.012284989840326055,0.00011501015967394466,2.1758247361759997,2.1689464837896253,-0.006878252386374406
random_geometric,60,iid,0.3,0.75,cluster,3,45;1;3;5;8;9;10;11;12;13;14;16,0.7500000000000001,10.828125000000004,19.25,3.8681328643128814,34.1470124691514,0.5637389220328003,171.09205272712632,0.0124,0.01000000000009199,0.0348,0.035992732647918246,-0.0011927326479182487,10.828125000000004,10.446904903610786,-0.3812200963892174
random_geometric,60,iid,0.3,0.75,point,3,47,0.75,17.4375,31.0,3.8681328643128814,34.1470124691514,0.9078393030138602,171.09205272712632,0.0124,0.01000000000009199,0.0704,0.07034503483183763,5.4965168162376954e-05,17.4375,16.948730909337996,-0.4887690906620037
random_geometric,60,iid,0.3,0.75,edge_bipolar,3,8-39,0.7499999999999999,16.312499999999996,29.0,3.8681328643128814,34.1470124691514,0.8492690254000628,171.09205272712632,0.0124,0.01000000000009199,0.0592,0.06232975100608584,-0.0031297510060858402,16.312499999999996,16.496777986468146,0.18427798646814963
random_geometric,60,iid,0.3,0.75,high_frequency,3,lambda_max,0.7500000000000001,19.207694513897668,34.1470124691514,3.8681328643128814,34.1470124691514,1.0,171.09205272712632,0.0124,0.01000000000009199,0.0802,0.08281515810356027,-0.0026151581035602778,19.207694513897668,19.297912219324502,0.09021770542683427
random_geometric,60,iid,0.3,1.5,constant,3,all,1.5000000000000004,2.5369264181200623e-15,1.1275228524978047e-15,3.8681328643128814,34.1470124691514,3.3019663243348596e-17,171.09205272712632,0.0124,0.01000000000009199,0.0098,0.01000000000009199,-0.00020000000009199118,2.5369264181200623e-15,-0.14739202540792462,-0.14739202540792715
random_geometric,60,iid,0.3,1.5,fiedler,3,fiedler,1.5,8.703298944703999,3.8681328643128885,3.8681328643128814,34.1470124691514,0.11327880785492966,171.09205272712632,0.0124,0.01000000000009199,0.0212,0.02220496684656642,-0.0010049668465664206,8.703298944703999,8.842639649374647,0.13934070467064785
random_geometric,60,iid,0.3,1.5,cluster,3,47;0;1;6;8;9;10;11;12;13;15;16,1.5000000000000002,39.187500000000014,17.416666666666668,3.8681328643128814,34.1470124691514,0.5100495008868193,171.09205272712632,0.0124,0.01000000000009199,0.2336,0.24527684622214913,-0.011676846222149123,39.187500000000014,38.27710499760937,-0.9103950023906435
random_geometric,60,iid,0.3,1.5,point,3,41,1.5,49.5,22.0,3.8681328643128814,34.1470124691514,0.6442730537517718,171.09205272712632,0.0124,0.01000000000009199,0.3706,0.3667348743355072,0.0038651256644927634,49.5,49.627510233928575,0.1275102339285752
random_geometric,60,iid,0.3,1.5,edge_bipolar,3,2-55,1.4999999999999998,42.75,19.000000000000004,3.8681328643128814,34.1470124691514,0.5564176373310757,171.09205272712632,0.0124,0.01000000000009199,0.2714,0.2783986970755886,-0.006998697075588645,42.75,42.708063308842725,-0.04193669115727516
random_geometric,60,iid,0.3,1.5,high_frequency,3,lambda_max,1.5000000000000002,76.83077805559067,34.1470124691514,3.8681328643128814,34.1470124691514,1.0,171.09205272712632,0.0124,0.01000000000009199,0.6782,0.6720460669619553,0.006153933038044679,76.83077805559067,77.07630773962876,0.2455296840380896
random_geometric,60,iid,0.3,3.0,constant,3,all,3.000000000000001,1.0147705672480249e-14,1.1275228524978047e-15,3.8681328643128814,34.1470124691514,3.3019663243348596e-17,171.09205272712632,0.0124,0.01000000000009199,0.0108,0.01000000000009199,0.0007999999999080097,1.0147705672480249e-14,0.3497303623373256,0.3497303623373154
random_geometric,60,iid,0.3,3.0,fiedler,3,fiedler,3.0,34.813195778815995,3.8681328643128885,3.8681328643128814,34.1470124691514,0.11327880785492966,171.09205272712632,0.0124,0.01000000000009199,0.1564,0.15608793664448206,0.0003120633555179497,34.813195778815995,35.233788300466784,0.4205925216507893
